id,title,decision,category,confidence,notes
29761488,Psychological therapies for treatment-resistant depression in adults.,EXCLUDE,REVIEW,HIGH,Cochrane systematic review of psychological therapies for TRD
28557049,Left Dorsolateral Prefrontal Cortex rTMS in Alleviating MTBI Related Headaches and Depressive Symptoms.,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
29017688,Cannabinoids in Pain Management and Palliative Medicine.,EXCLUDE,REVIEW,HIGH,Review/meta-analysis/book chapter
27531058,Ampakine CX1942 attenuates opioid-induced respiratory depression and corrects the hypoxaemic effects of etorphine in immobilized goats (Capra hircus).,EXCLUDE,ANIMAL,HIGH,Animal study
29502347,Acupuncture for depression.,EXCLUDE,NON_PHARMA,HIGH,Non-pharmacological intervention
row_10513,4th Pediatric Allergy and Asthma Meeting (PAAM),EXCLUDE,NON_PHARMA,HIGH,No pharmacological intervention for mental health
row_10514,Efficacy of Sertraline with Aripiprazole versus Paroxetine with Aripiprazole in Patient with Major Depressive Disorder,EXCLUDE,NON_CANADIAN,HIGH,"Conducted in Hyderabad, Pakistan; no Canadian site or PI"
row_10515,"Shock therapies as intensification of the war against madness in Hamburg, Germany: 1930-1943",EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
row_10516,Imaging and cerebrospinal fluid biomarkers in alzheimer’s disease and lewy body spectrum disorders,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
row_10517,Using administrative data to examine a population-based parenting intervention,EXCLUDE,NOT_MH,HIGH,Not a diagnosed mental health condition
row_10518,Omega-3 combined with exercise on cognitive function in older adults Omega-3 and exercise on cognition,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
row_10519,The effect of cognitive-behavioral group therapy on anger and general health of female students in Iran: A pilot study,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
row_10520,Increased reaction and movement times when text messaging during simulated driving in a teaching laboratory,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
row_10521,Deep Brain Stimulation: Clinical Results in Treatment-Resistant Depression,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
