id,title,decision,category,notes
36111174,Promoting benzodiazepine cessation through an electronically-delivered patient self-management intervention (EMPOWER-ED): Randomized controlled trial protocol.,OUT_OF_SCOPE,not_mh,No MH diagnosis
34293510,The impact of modifying obsessive-compulsive beliefs about perfectionism.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
34022795,Self-help guided by trained lay providers for generalized anxiety disorder in older adults: study protocol for a randomized controlled trial.,OUT_OF_SCOPE,protocol_no_results,Protocol without results
36593110,Effect of systemic hydrocortisone in ventilated preterm infants on parent-reported behavioural outcomes at 2 years' corrected age: follow-up of a randomised clinical trial.,OUT_OF_SCOPE,not_mh,No MH diagnosis
35270810,The Effectiveness and Cost of an Intervention to Increase the Provision of Preventive Care in Community Mental Health Services: Protocol for a Cluster-Randomized Controlled Trial.,OUT_OF_SCOPE,not_mh,No MH diagnosis
33257487,Evaluating the impact of a champion on implementation of the Back Skills Training (BeST) programme in Canada: a mixed methods feasibility study protocol.,OUT_OF_SCOPE,not_mh,No MH diagnosis
36523236,Peer support and online cognitive behavioural therapy for substance use concerns: protocol for a randomised controlled trial.,OUT_OF_SCOPE,protocol_no_results,Protocol without results
36515979,Behavioral Skills Training for Teaching Safety Skills to Mental Health Clinicians: Protocol for a Pragmatic Randomized Control Trial.,OUT_OF_SCOPE,not_mh,No MH diagnosis
30350918,Blood-based dynamic genomic signature for obsessive-compulsive disorder.,OUT_OF_SCOPE,not_rct,No RCT design
36273223,The influence of a virtual reality entertainment program on depressive symptoms and sedentary behaviour in inpatient stroke survivors: a research protocol for a pilot randomized controlled trial.,OUT_OF_SCOPE,protocol_no_results,Protocol without results
34749784,Measuring the effects of nurse practitioner (NP)-led care on depression and anxiety levels in people with multiple sclerosis: a study protocol for a randomized controlled trial.,OUT_OF_SCOPE,protocol_no_results,Protocol without results
33176306,Comprehensive Geriatric Care to Improve Mobility after Hip Fracture: An RCT.,OUT_OF_SCOPE,not_mh,No MH diagnosis
35147535,The Rationale and Design of Behavioral Interventions for Management of Agitation in Dementia in a Multi-Site Clinical Trial.,OUT_OF_SCOPE,not_mh,No MH diagnosis
40268660,"Maternal oxytocin administration mitigates nociceptive, social, and epigenetic impairments in adolescent offspring exposed to perinatal trauma.",OUT_OF_SCOPE,not_mh,No MH diagnosis
34806929,Alteration of Resting Electroencephalography by Acute Caffeine Consumption in Early Phase Psychosis.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
34238042,The Long-Term Effects of a Housing First Intervention on Primary Care and Non-Primary Care Physician Visits Among Homeless Adults with Mental Illness: A 7-Year RCT Follow-Up.,OUT_OF_SCOPE,not_mh,No MH diagnosis
39475768,"Evaluation of the sedative properties of oral trazodone, gabapentin or their combination in healthy cats.",OUT_OF_SCOPE,not_mh,No MH diagnosis
34170257,The Impact of a Novel Mimicry Task for Increasing Emotion Recognition in Adults with Autism Spectrum Disorder and Alexithymia: Protocol for a Randomized Controlled Trial.,OUT_OF_SCOPE,protocol_no_results,Protocol without results
38706272,Dominantly Inherited Alzheimer Network Trials Unit (DIAN-TU): Trial Satisfaction and Attitudes towards Future Clinical Trials.,OUT_OF_SCOPE,not_mh,No MH diagnosis
36927273,An α7 nAChR approach for the baseline-dependent modulation of deviance detection in schizophrenia: A pilot study assessing the combined effect of CDP-choline and galantamine.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
35484523,"A distance-based, randomized controlled trial for reducing sedentary behavior among prostate cancer survivors: a study protocol.",OUT_OF_SCOPE,protocol_no_results,Protocol without results
31651355,"Sahaj Samadhi meditation vs a Health Enhancement Program in improving late-life depression severity and executive function: study protocol for a two-site, randomized controlled trial.",OUT_OF_SCOPE,protocol_no_results,Protocol without results
34124858,Lamotrigine for acute bipolar depression: An exploratory item-level analysis.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI
35920743,Health-related quality of life in people receiving opioid agonist treatment and treatment for hepatitis C virus infection.,OUT_OF_SCOPE,not_mh,No MH diagnosis
35656646,Differences in Suicide-Related Twitter Content According to User Influence.,OUT_OF_SCOPE,not_mh,No MH diagnosis
36387943,"Effectiveness of Lurasidone 80 mg in Patients with Schizophrenia: Results of an Open-Label, 12-Week Extension Study.",OUT_OF_SCOPE,not_rct,Non-randomized
35468658,Variable selection in semiparametric regression models for longitudinal data with informative observation times.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
34521670,"PLAN-e-PSY, a mobile application to improve case management and patient's functioning in first episode psychosis: protocol for an open-label, multicentre, superiority, randomised controlled trial.",OUT_OF_SCOPE,protocol_no_results,Protocol without results
30977111,Adjuvant therapy with antidepressants for the management of inflammatory bowel disease.,OUT_OF_SCOPE,review,Cochrane review
33957783,The Adjunctive Effect of Acupuncture for Advanced Cancer Patients in a Collaborative Model of Palliative Care: Study Protocol for a 3-Arm Randomized Trial.,OUT_OF_SCOPE,protocol_no_results,Protocol without results
37515363,The 5-HT2A/2C inverse agonist nelotanserin alleviates L-DOPA-induced dyskinesia in the MPTP-lesioned marmoset.,OUT_OF_SCOPE,non_mh_primary,Primary condition not MH
36324867,The Impact of Scripted Self-Hypnotic Relaxation on the Periprocedural Experience and Anesthesiologist Sedation Use in the Pediatric Cardiac Catheterization Suite: A Prospective Randomized Controlled Trial.,OUT_OF_SCOPE,not_mh,No MH diagnosis
37516708,"Effect of the mGlu4 positive allosteric modulator ADX-88178 on parkinsonism, psychosis-like behaviours and dyskinesia in the MPTP-lesioned marmoset.",OUT_OF_SCOPE,animal_study,Animal study
36442002,Examination of bidirectional associations between neurocognitive functioning and housing stability in homeless adults: A longitudinal subgroup analysis of the at Home/Chez Soi study.,OUT_OF_SCOPE,not_mh,No MH diagnosis
35954975,Do You Mind? Examining the Impact of Psychoeducation Specificity on Perceptions of Mindfulness-Based Programs.,OUT_OF_SCOPE,not_mh,No MH diagnosis
32532354,Autism Spectrum Social Stories In Schools Trial 2 (ASSSIST2): study protocol for a randomised controlled trial analysing clinical and cost-effectiveness of Social Stories™ in primary schools.,OUT_OF_SCOPE,not_mh,No MH diagnosis
33268022,Effect of Older vs Younger Age on Anthropometric and Metabolic Variables During Treatment of Psychotic Depression With Sertraline Plus Olanzapine: The STOP-PD II Study.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI
32840689,The Effect of Peer Support on Knowledge and Self-Efficacy in Weight Management: A Prospective Clinical Trial in a Mental Health Setting.,OUT_OF_SCOPE,not_mh,No MH diagnosis
35313988,Effects of a motor control exercise program on lumbopelvic pain recurrences and intensity in pregnant women with a history of lumbopelvic pain: a study protocol for a randomized controlled feasibility trial.,OUT_OF_SCOPE,protocol_no_results,Protocol without results
33410761,Coaching While Waiting for Autism Spectrum Disorder Assessment: Protocol of a Pilot Feasibility Study for a Randomized Controlled Trial on Occupational Performance Coaching and Service Navigation Support.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
36724661,Acceptability and feasibility of a digital educational intervention designed to improve the psychological well-being of parents with a preterm infant at the neonatal intensive care unit: A pilot project.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
32871702,Melancholic depression and response to quetiapine: A pooled analysis of four randomized placebo-controlled trials.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI
31998164,A Feasibility Cluster Randomized Controlled Trial of Individual Placement and Support (IPS) for Patients With Offending Histories.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
36338245,Development and validation of a fidelity instrument for Cognitive Adaptation Training.,OUT_OF_SCOPE,not_mh,No MH diagnosis
34987979,"Alcohol and drug use among clients receiving internet-delivered cognitive behavior therapy for anxiety and depression in a routine care clinic - Demographics, use patterns, and prediction of treatment completion and outcomes.",OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
32318637,Assessment of lipid response to acute olanzapine administration in healthy adults.,OUT_OF_SCOPE,not_rct,No RCT design
33293407,Cross-sectoral video consultation in cancer care: GPs' evaluation of a randomised controlled trial.,OUT_OF_SCOPE,not_mh,No MH diagnosis
36435175,Ethical analysis of vulnerabilities in cluster randomized trials involving people living with dementia in long-term care homes.,OUT_OF_SCOPE,not_mh,No MH diagnosis
33376332,The Effect of Oral L-cysteine on Breast Milk and Plasma Cysteine Concentrations.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
32264945,Sahaj Samadhi Meditation versus a Health Enhancement Program for depression in chronic pain: protocol for a randomized controlled trial and implementation evaluation.,OUT_OF_SCOPE,protocol_no_results,Protocol without results
34225027,Money talks: The influence of extrinsic motivators on social cognition in early episode psychosis.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
31338790,Does Change over Time in Delusional Beliefs as Measured with PDI Predict Change over Time in Belief Flexibility Measured with MADS?,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
35780013,Anxiety and Anticipated Pain Levels of Women With Self-Reported Penetration-Related Genito-Pelvic Pain are Elevated in Response to Pain-related Images.,OUT_OF_SCOPE,not_mh,No MH diagnosis
27211481,Association between the use of selective serotonin reuptake inhibitors and multiple sclerosis disability progression.,OUT_OF_SCOPE,not_mh,No MH diagnosis
