id,title,decision,category,confidence,notes
33275787,The reciprocal relationship between depression and disability in low-income homebound older adults following tele-depression treatment.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
30079814,Social support deficit and depression treatment outcomes in patients with acute coronary syndrome: Findings from the EsDEPACS study.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
28605527,Effect of Transcranial Direct Current Stimulation of the Motor Cortex on Visceral Pain in Patients with Hepatocellular Carcinoma.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
28292331,The Ghent Psychotherapy Study (GPS) on the differential efficacy of supportive-expressive and cognitive behavioral interventions in dependent and self-critical depressive patients: study protocol for a randomized controlled trial.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
27460201,"Efficacy of repetitive transcranial magnetic stimulation with quetiapine in treating bipolar II depression: a randomized, double-blinded, control study.",EXCLUDE,non-Canadian,high,No Canadian site/PI identified
36277050,Effect of transcranial magnetic stimulation in combination with citalopram on patients with post-stroke depression.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
26747406,"Microstructural abnormalities of the trigeminal nerve correlate with pain severity and concomitant emotional dysfunctions in idiopathic trigeminal neuralgia: A randomized, prospective, double-blind study.",EXCLUDE,non-Canadian,high,No Canadian site/PI identified
28640076,Efficacy of methylphenidate for the treatment of mental sequelae after traumatic brain injury.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
row_10216,3193 Improving Individual Clinical Outcomes in a Sequential Multiple Assignment Randomized Trial (SMART),EXCLUDE,non-Canadian,high,No Canadian site/PI identified
27283839,A Trial-Based Predictive Microsimulation Assessing the Public Health Benefits of Nalmefene and Psychosocial Support for the Reduction of Alcohol Consumption in Alcohol Dependence.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
35602344,Nursing Effect and Prognosis Analysis of Self-Management Education Model Based on Protective Motivation Theory on Patients with Hematological Tumor after PICC Catheterization.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
27128357,The Effects of Mindfulness-Based Cognitive Therapy and Cognitive Behavioral Analysis System of Psychotherapy added to Treatment as Usual on suicidal ideation in chronic depression: Results of a randomized-clinical trial.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
26584326,Effects of levomilnacipran ER on fatigue symptoms associated with major depressive disorder.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
27137422,Reanalysis of efficacy of interpersonal psychotherapy for antepartum depression versus parenting education program: initial severity of depression as a predictor of treatment outcome.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
26654211,Quantifying and qualifying the preventive effects of acute-phase cognitive therapy: Pathways to personalizing care.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
25917369,Consistent superiority of selective serotonin reuptake inhibitors over placebo in reducing depressed mood in patients with major depression.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
35277402,Effects of repeated transcranial magnetic stimulation in the dorsolateral prefrontal cortex versus motor cortex in patients with neuropathic pain after spinal cord injury: a study protocol.,EXCLUDE,non-pharma,high,No pharmacotherapy for MH
34606437,Long-term effects of solriamfetol on quality of life and work productivity in participants with excessive daytime sleepiness associated with narcolepsy or obstructive sleep apnea.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
32546013,"The effect of diagnostic terminology on cognitive, emotional, and post-concussive sequelae following mild brain injury.",EXCLUDE,non-Canadian,high,No Canadian site/PI identified
25487682,Fewer study participants needed to demonstrate superior antidepressant efficacy when using the Hamilton melancholia subscale (HAM-D₆) as outcome measure.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
29259144,Antidepressants for Depression Associated with Traumatic Brain Injury: A Meta-analytical Study of Randomised Controlled Trials.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
33086145,Bifrontal high-frequency transcranial random noise stimulation is not effective as an add-on treatment in depression.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
31084635,Dynamic interpersonal therapy for moderate to severe depression: a pilot randomized controlled and feasibility trial.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
28950157,Group-based multicomponent treatment to reduce depressive symptoms in women with co-morbid psychiatric and psychosocial problems during pregnancy: A randomized controlled trial.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
30997716,Power behind the throne: A clinical trial simulation study evaluating the impact of controllable design factors on the power of antidepressant trials.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
31040597,"Pain and anxiety assessment during cystourethroscopy in males using voiding instruction: A prospective, randomized controlled study.",EXCLUDE,non-Canadian,high,No Canadian site/PI identified
row_10234,PRELIMINARY RESULTS FROM THE SYNERGIC TRIAL: A MULTIMODAL INTERVENTION FOR MILD COGNITIVE IMPAIRMENT,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
32289809,The Hamilton Rating Scales for Depression: A Critical Review of Clinimetric Properties of Different Versions.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
31521062,Item-based analysis of the effects of duloxetine in depression: a patient-level post hoc study.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
29920440,Association of the loudness dependence of auditory evoked potentials with clinical changes to repetitive transcranial magnetic stimulation in patients with depression.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
26471432,Genomic predictors of remission to antidepressant treatment in geriatric depression using genome-wide expression analyses: a pilot study.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
34974202,Key determinants of long-term post-stroke mortality in Ghana.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
27536116,Effects of escitalopram with a Chinese traditional compound Jiuweizhenxin-keli on mismatch negativity and P50 in patients with major depressive disorders.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
30556583,Long-term efficacy of Metacognitive Training for Depression (D-MCT): A randomized controlled trial.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
29707579,Cognitive Behavior Therapy as Augmentation for Sertraline in Treating Patients with Persistent Postural-Perceptual Dizziness.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
28213170,Non response at week 4 as clinically useful indicator for antidepressant combination in major depressive disorder. A sequential RCT.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
28072660,Two Versus One High-Frequency Repetitive Transcranial Magnetic Stimulation Session per Day for Treatment-Resistant Depression: A Randomized Sham-Controlled Trial.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
31317843,Refractory depression - mechanisms and efficacy of radically open dialectical behaviour therapy (RefraMED): findings of a randomised trial on benefits and harms.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
29033859,Multi-Watt Near-Infrared Phototherapy for the Treatment of Comorbid Depression: An Open-Label Single-Arm Study.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
row_10247,Reversing cognitive-decline in older adults in an open-label clinical trial: novel mechanisms and the role of GlyNAC,EXCLUDE,non-MH,high,No diagnosed mental health condition
27379563,Frontostriatal Connectivity Changes in Major Depressive Disorder After Repetitive Transcranial Magnetic Stimulation: A Randomized Sham-Controlled Study.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
row_10249,INNOVATIONS IN INTERVENTIONS FOR REMINISCENCE AND LIFE REVIEW,EXCLUDE,review/meta-analysis,high,Review or meta-analysis
29403135,A 12-week Comparative Prospective Open-label Randomized Controlled Study in Depression Patients Treated with Vilazodone and Escitalopram in a Tertiary Care Hospital in North India.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
30249583,Web-Based Cognitive Behavioral Therapy Blended With Face-to-Face Sessions for Major Depression: Randomized Controlled Trial.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
32411053,Online Validation of a Battery of Questionnaires for the Assessment of Family Functioning and Related Factors.,EXCLUDE,non-RCT,high,Not a randomized controlled trial
32243908,A centrality based multi-objective approach to disease gene association.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
27157034,Transdiagnostic and Transcultural: Pilot Study of Unified Protocol for Depressive and Anxiety Disorders in Japan.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
33959800,Effects of treatment refractoriness and brain-derived neurotrophic factor Val66Met polymorphism on antidepressant response to low-dose ketamine infusion.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
row_10256,"T103. THE EFFECTS OF GROUP ARTS THERAPY BASED ON EMOTION MANAGEMENT TRAINING ON THE EMOTIONAL EXPRESSION, ALEXITHYMIA, DEPRESSION AND QUALITY OF LIFE IN PATIENTS WITH SCHIZOPHRENIA",EXCLUDE,non-pharma,high,No pharmacotherapy for MH
30260611,Definition of Treatment-Resistant Depression in the Medicare Population,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
30551003,Lacking evidence for the association between frequent urine drug screening and health outcomes of persons on opioid agonist therapy.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
30765398,"Clinical evaluation of deep brain stimulation of nucleus accumbens/anterior limb of internal capsule for opioid relapse prevention: protocol of a multicentre, prospective and double-blinded study.",EXCLUDE,non-Canadian,high,No Canadian site/PI identified
29145774,Predicting the Risk of Opioid Use Disorder Based on Early Maladaptive Schemas.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
29229589,"The Effect of Group Support Psychotherapy Delivered by Trained Lay Health Workers for Depression Treatment Among People with HIV in Uganda: Protocol of a Pragmatic, Cluster Randomized Trial.",EXCLUDE,non-Canadian,high,No Canadian site/PI identified
26579723,Assessing the Reliability and Validity of the Sheehan Irritability Scale in Patients With Major Depressive Disorder.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
32771678,Gamma transcranial alternating current stimulation improves mood and cognition in patients with major depression.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
29223579,Design considerations for handling dropouts in anti-depressant drug trials.,EXCLUDE,non-Canadian,high,No Canadian site/PI identified
