id,title,decision,category,notes
37301225,Feasibility and Effects of Namaste Care for Persons with Advanced Dementia in Canadian Long-Term Care Homes.,OUT_OF_SCOPE,not_mh,No MH diagnosis
37260456,Clinical trial simulations in pulmonary fibrosis: patient-focused insights and adaptations.,OUT_OF_SCOPE,not_mh,No MH diagnosis
37218291,Pro-inflammatory markers are associated with response to sequential pharmacotherapy in major depressive disorder: a CAN-BIND-1 report.,UNCERTAIN,needs_full_text,CAN-BIND-1: open-label sequential pharmacotherapy (escitalopram+aripiprazole) for MDD; Canadian; pharma; BUT open-label design - verify RCT component
37178546,Effect of yoga-based lifestyle and dietary modification in overweight individuals with sleep apnea: A randomized controlled trial (ELISA).,OUT_OF_SCOPE,non_mh_primary,Primary condition not MH
37170067,A machine learning approach towards the differentiation between interoceptive and exteroceptive attention.,OUT_OF_SCOPE,not_mh,No MH diagnosis
37169708,Virtually-Delivered Emotion Focused Mindfulness Therapy (EFMT) Group vs. Wait-List Control for Late-Life Anxiety: A Randomized Controlled Trial.,OUT_OF_SCOPE,not_mh,No MH diagnosis
36993778,"Effects of transcranial direct current stimulation (tDCS) in ""Kiss nightclub fire"" patients with post-traumatic stress disorder (PTSD): A phase II clinical trial.",OUT_OF_SCOPE,not_canadian,Brazilian tDCS for PTSD - not Canadian
36895006,The Building Emotional Awareness and Mental health (BEAM) program developed with a community partner for mothers of infants: protocol for a feasibility randomized controlled trial.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
37069446,"Sexual self-concept, functioning, and practices of women with binge eating episodes.",OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
36827506,Augmenting Mental Health Support for Patients Accessing Different Degrees of Formal Psychiatric Care through a Supportive Text Messaging Program: Protocol for a Randomized Controlled Trial.,OUT_OF_SCOPE,not_mh,No MH diagnosis
34908536,Personality profile and therapeutic response to lithium carbonate and sodium valproate in mania with psychotic features.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI
36931134,Pilot test of intranasal oxytocin as an enhancer of brief couples therapy for posttraumatic stress disorder.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
32778059,Study protocol: pragmatic randomized control trial of my tools 4 care- in care (MT4C-in care) a web-based tool for family Carers of persons with dementia residing in long term care.,OUT_OF_SCOPE,not_mh,No MH diagnosis
36535116,Predictors of relapse of psychotic depression: Findings from the STOP-PD II randomized clinical trial.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI
36700350,Associations between maternal postpartum depression and infant temperament in treatment-seeking mothers prior to and during the COVID-19 pandemic.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
31359869,An Online Mindfulness-Based Cognitive Behavioral Therapy Intervention for Youth Diagnosed With Major Depressive Disorders: Protocol for a Randomized Controlled Trial.,OUT_OF_SCOPE,protocol_no_results,Protocol for online CBT-M RCT for youth MDD - no results
