id,title,decision,category,confidence,notes
38252995,Induced emotion counter-regulation affects attentional inhibition of emotional information: ERP evidence from a randomized manipulation approach.,OUT_OF_SCOPE,non-MH,high,Experimental psychology study in healthy students; not diagnosed MH; not pharma; non-Canadian
38237555,"Brain Glutamate Dynamics Predict Positive Agency in Healthy Women: Insights from Combined Application of Pharmacological Challenge, Comprehensive Affective Assessment, and Magnetic Resonance Spectroscopy.",OUT_OF_SCOPE,non-MH,high,Pharmacological challenge in healthy volunteers; not MH treatment
38235044,Alprazolam Reduces Freezing of Gait (FOG) and Improves FOG-Related Gait Deficiencies.,OUT_OF_SCOPE,non-MH,high,Alprazolam for freezing of gait in PD; not treating a diagnosed mental disorder; Canadian but neurological focus
38233080,A randomized controlled trial of repetitive transcranial magnetic stimulation plus donepezil vs donepezil alone for mild to moderate cognitive impairment due to small vessel cerebrovascular disease.,OUT_OF_SCOPE,non-Canadian,high,Chinese study; rTMS is non-pharma primary intervention; vascular dementia
38199634,"Impact of a peer-support programme to improve loneliness and social isolation due to COVID-19: does adding a secure, user friendly video-conference solution work better than telephone support alone? Protocol for a three-arm randomised clinical trial.",OUT_OF_SCOPE,protocol,high,Protocol for non-pharma peer-support RCT; Canadian but no pharmacological intervention
38125282,Comparing the efficacy of electronic cognitive behavioral therapy to medication and combination therapy for generalized anxiety disorder: a quasi-experimental clinical trial.,UNCERTAIN,unclear_design,medium,Quasi-experimental (not randomized); e-CBT vs medication vs combination for GAD; Canadian; pharma arm present but design not RCT
38109196,Evaluation of a Cannabis Harm Reduction Intervention for People With First-Episode Psychosis: Protocol for a Pilot Multicentric Randomized Trial.,OUT_OF_SCOPE,protocol,high,Protocol for cannabis harm reduction app RCT in FEP; Canadian; no results yet; non-pharma intervention
38078565,Mothers' and birthing parents' experiences with 1-day cognitive behavioural therapy-based workshops for postpartum depression: A descriptive qualitative study.,OUT_OF_SCOPE,non-RCT,high,Qualitative study embedded in RCT; non-pharma (CBT workshops); Canadian
37976121,"Development, Feasibility, and Preliminary Effects of a Hybrid-Mode Multicomponent Music Intervention for Women Undergoing Mastectomy.",OUT_OF_SCOPE,non-Canadian,high,Music intervention for surgical anxiety; Nigeria/Malawi; non-Canadian; non-MH diagnosis
37950301,"Dietary counselling plus omega-3 supplementation in the treatment of generalized anxiety disorder: protocol for a randomized wait-list controlled pilot trial (the ""EASe-GAD Trial"").",OUT_OF_SCOPE,protocol,high,Protocol for omega-3 supplementation + diet counselling for GAD; Canadian; no results yet
37917311,Brain metabolite levels in remitted psychotic depression with consideration of effects of antipsychotic medication.,OUT_OF_SCOPE,secondary_analysis,high,MRS substudy/secondary analysis of STOP-PD II RCT (sertraline+olanzapine vs placebo for psychotic depression); Canadian PIs but secondary analysis excluded
37878641,"Socioeconomic inequalities, psychosocial stressors at work and physician-diagnosed depression: Time-to-event mediation analysis in the presence of time-varying confounders.",OUT_OF_SCOPE,observational,high,Prospective cohort study; not RCT; no pharma intervention
37851501,Real-World User Demographics of Three Web-Based Digital Mental Health Interventions Provided by the US Department of Veterans Affairs: Observational Study Using Web Analytics Data.,OUT_OF_SCOPE,observational,high,Observational study of web analytics; US VA; non-Canadian
37848299,A Parent-child yoga intervention for reducing attention deficits in children with congenital heart disease: the Yoga for Little Hearts Feasibility Study Protocol.,OUT_OF_SCOPE,protocol,high,Protocol for yoga RCT in children with CHD/ADHD; Canadian; non-pharma; no results
37840500,Landscape of Phase II Trials in Alzheimer's Disease.,OUT_OF_SCOPE,review,high,Systematic review of phase II trial designs in AD
37759910,The Effect of Continuous Theta Burst Stimulation over the Right Dorsolateral Prefrontal Cortex on Cognitive Function and Emotional Regulation in Patients with Cerebral Small Vessel Disease.,OUT_OF_SCOPE,non-Canadian,high,Chinese study; brain stimulation for CSVD; non-Canadian
37698915,"An eHealth Program for Insomnia in Children With Neurodevelopmental Disorders (Better Nights, Better Days): Protocol for an Economic Evaluation of a Randomized Controlled Trial.",OUT_OF_SCOPE,protocol,high,Economic evaluation protocol of eHealth behavioral intervention for insomnia in NDD children; Canadian; non-pharma; no results
37626364,Multivariable prediction models for the recovery of and claim closure related to post-collision neck pain and associated disorders.,OUT_OF_SCOPE,observational,high,Prediction model study using cohort/RCT data; not interventional MH pharma RCT
37565489,Comparison between cytisine and Nicotine Replacement Therapy in smoking cessation among inpatient psychiatric patients.,OUT_OF_SCOPE,non-Canadian,high,Iranian study; smoking cessation in psychiatric inpatients; non-Canadian
37547219,"A randomized 3-month, parallel-group, controlled trial of CALMA m-health app as an adjunct to therapy to reduce suicidal and non-suicidal self-injurious behaviors in adolescents: study protocol.",OUT_OF_SCOPE,non-Canadian,high,Argentinian protocol; m-health app for suicidal adolescents; non-Canadian; non-pharma
37452224,Correlation of frailty assessment metrics in one-year follow-up of aged care residents: a sub-study of a randomised controlled trial.,OUT_OF_SCOPE,non-Canadian,high,Sub-study of RCT in aged care; Australian; not Canadian
37363177,Predictors of prospective suicide attempts in a group at risk of personality disorder following self-poisoning.,OUT_OF_SCOPE,observational,high,Prospective observational study of suicide predictors; French emergency departments; not an interventional RCT
37351010,"Effectiveness and Safety of Bu Shen Kai Qiao Fang in the Treatment of Alzheimer's Disease: Study Protocol for a Multicenter, Prospective, Real-World Clinical Trial.",OUT_OF_SCOPE,non-Canadian,high,Chinese TCM protocol for AD; non-Canadian
37328751,Culturally adapted psychosocial interventions (CaPSI) for early psychosis in a low-resource setting: study protocol for a large multi-center RCT.,OUT_OF_SCOPE,protocol,high,Protocol for psychosocial intervention RCT in Pakistan; non-pharma (CBT/FI); no results
37270514,The clinical evaluation of Basti along with Rasayana on symptoms of post-COVID-19 syndrome: an open-labeled proof of concept pragmatic study-a study protocol.,OUT_OF_SCOPE,non-Canadian,high,Indian Ayurveda study; non-Canadian; non-pharma
37157055,How does a family history of psychosis influence the risk of methamphetamine-related psychotic symptoms: Evidence from longitudinal panel data.,OUT_OF_SCOPE,secondary_analysis,high,Secondary analysis of Australian RCT data; non-Canadian
36458119,Effect of online aerobic exercise training in patients with bipolar depression: Protocol of a randomized clinical trial.,OUT_OF_SCOPE,non-Canadian,high,Chinese protocol; exercise for bipolar depression; non-Canadian; non-pharma
35761266,French adaptation and validation of the Panic Disorder Severity Scale-self-report.,OUT_OF_SCOPE,non-RCT,high,Psychometric validation study; Canadian; but not an interventional pharma RCT
36737725,Protocol for the Open Sky School: a two-arm clustered randomized controlled trial to test the effectiveness of a nature-based intervention on mental health of elementary school children.,OUT_OF_SCOPE,protocol,high,Protocol for nature-based school intervention; Canadian; non-pharma; no results
36109026,Telephone-based cognitive behavioural therapy for patients with postoperative bariatric surgery to manage COVID-19 pandemic-related mental health issues and distress (TELE-BARICARE): a protocol for a randomised controlled trial.,OUT_OF_SCOPE,protocol,high,Protocol for telephone CBT RCT in bariatric patients; Canadian; non-pharma; no results
36592671,Residual or re-emergent impaired insight into delusions following remission is unrelated to later relapse during a randomized clinical trial of continuation pharmacotherapy for psychotic depression - The STOP-PD II Study.,OUT_OF_SCOPE,secondary_analysis,high,Secondary analysis of STOP-PD II RCT examining insight into delusions; Canadian PIs but secondary analysis excluded
38764897,An Interpersonal Approach to the Treatment of Social Anxiety Disorder (Social Phobia): A Component Analysis.,OUT_OF_SCOPE,non-pharma,high,RCT of psychotherapy (Interpersonal Approach) for SAD; Canadian (Montreal); non-pharma intervention
37129384,Protocol for Safety and Efficacy of MLC901 (NeuroAiD II) in Patients With Moderate Traumatic Brain Injury: A Randomized Double-Blind Placebo-Controlled Trial (ANDROMEDA).,OUT_OF_SCOPE,non-Canadian,high,Philippine protocol for MLC901 in TBI; non-Canadian; not MH primary
32449684,Effectiveness of Group Cognitive Behavioral Therapy and Exercise in the Management of Major Depressive Disorder: Protocol for a Pilot Randomized Controlled Trial.,OUT_OF_SCOPE,protocol,high,Protocol for CBT vs exercise RCT for MDD; Canadian; non-pharma (CBT and exercise vs TAU); no results
36597062,Varenicline induced auditory hallucinations in a young female with bipolar disorder: a case report.,OUT_OF_SCOPE,non-RCT,high,Case report of varenicline side effects in bipolar disorder; Canadian; not an RCT
36578677,"A multiple baseline trial of adapted prolonged exposure psychotherapy for individuals with early phase psychosis, comorbid substance misuse, and a history of adversity: A study protocol.",OUT_OF_SCOPE,protocol,high,Protocol for adapted prolonged exposure in early psychosis; Canadian; non-pharma; no results
36394921,Addressing Metabolic Comorbidity in Individuals With Intellectual and Developmental Disability on Antipsychotics: A Clinical Case Series.,OUT_OF_SCOPE,non-RCT,high,Retrospective case series; Canadian (CAMH); not an RCT
34087753,Self-help behaviors partially mediate the relationship between personalized depression risk disclosure and psychological distress: A mediation analysis using data from a randomized controlled trial.,OUT_OF_SCOPE,secondary_analysis,high,Mediation analysis of RCT data; Canadian; not primary RCT report; non-pharma intervention
36327043,An Examination of the Effectiveness of Smoking Cessation Treatment Interventions for Individuals with Severe Mental Illness: A Pilot Randomized Controlled Trial.,UNCERTAIN,unclear_MH,medium,Pilot RCT of NRT-based smoking cessation for severe mental illness; Canadian; pharma (NRT) but target is smoking not MH treatment directly
36924070,"Cognitive screening considerations for psychosocial clinical trials in HIV, aging, and cognition.",OUT_OF_SCOPE,non-RCT,high,Commentary/methodological paper; not an RCT
31965445,Therapeutic response in children with ADHD: role of observers and settings.,MAP,include,high,Double-blind randomized crossover RCT of methylphenidate vs placebo in children with ADHD; Canadian (McGill); pharma for diagnosed MH
33026311,Emotional and interpersonal mechanisms in community SSRI treatment of social anxiety disorder.,UNCERTAIN,unclear_design,medium,Community SSRI (paroxetine) treatment study for SAD; Canadian (Montreal); pharma for MH; but no placebo control described and unclear if RCT design
