id,title,decision,category,confidence,notes
37663381,The antidepressant effect of combined extracts of Hypericum perforatum and Echium amoenum supplementation in patients with depression symptoms: A randomized clinical trial.,OUT_OF_SCOPE,non_canadian,0.95,RCT of herbal medicine vs fluoxetine for depression in Iran; not Canadian
37660680,"Efficacy and safety of celecoxib monotherapy for treatment of moderate depressive symptoms following COVID-19 infection: A randomized, double-blind, placebo-controlled trial.",OUT_OF_SCOPE,non_canadian,0.95,RCT of celecoxib for post-COVID depression; not Canadian (Iran-based)
37645033,"Comparison of Aripiprazole and Risperidone effectiveness in treating obsessive-compulsive disorder in patients with bipolar disorder: Double-blind, randomized clinical trial.",OUT_OF_SCOPE,non_canadian,0.95,RCT of aripiprazole vs risperidone for OCD in BD; not Canadian (Iran-based)
37641760,Metabolic Effects of Antidepressants: Results of a Randomized Study's Interim Analysis.,OUT_OF_SCOPE,non_canadian,0.9,RCT interim analysis of vilazodone/escitalopram/vortioxetine metabolic effects; no Canadian affiliation evident
37641586,Optimizing Treatment for Major Depressive Disorder in Adolescents: The Impact of Intradermal Acupuncture - A Randomized Controlled Trial Protocol.,OUT_OF_SCOPE,non_pharma_only,0.95,Protocol for acupuncture RCT for adolescent MDD in China; non-pharma and not Canadian
37637182,"Moxibustion for medical personnel with negative emotion and insomnia during COVID-19 pandemic: A randomized, controlled trial.",OUT_OF_SCOPE,non_pharma_only,0.95,RCT of moxibustion for mood/sleep in healthcare workers in China; non-pharma and not Canadian
37632305,"The pharmacological actions of Danzhi-xiaoyao-San on depression involve lysophosphatidic acid and microbiota-gut-brain axis: novel insights from a systems pharmacology analysis of a double-blind, randomized, placebo-controlled clinical trial.",OUT_OF_SCOPE,non_canadian,0.95,RCT of traditional Chinese medicine for depression in China; not Canadian
37629698,The Effects of a Single Session of a Rhythmic Movement Program on Selected Biopsychological Parameters in PD Patients: A Methodological Approach.,OUT_OF_SCOPE,non_pharma_only,0.95,RCT of musicokinetic program for Parkinson's; non-pharma; not MH pharmacotherapy
37622759,"Reward Behavior Disengagement, a Neuroeconomic Model-Based Objective Measure of Reward Pathology in Depression: Findings from the EMBARC Trial.",OUT_OF_SCOPE,non_interventional,0.9,Secondary analysis of reward task data from EMBARC trial; not an interventional RCT itself; US-based
37601085,Association Between Symptom Severity and Medication Adherence in Adolescents with Bipolar Disorder Demonstrating Suboptimal Adherence.,OUT_OF_SCOPE,non_interventional,0.85,Cross-sectional analysis of screening/baseline data from ongoing RCT; not results of an interventional RCT
