id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
35361653,"Protocol for SYNchronising Exercises, Remedies in GaIt and Cognition at Home (SYNERGIC@Home): feasibility of a home-based double-blind randomised controlled trial to improve gait and cognition in individuals at risk for dementia.",OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,none,unanimous; protocol for non-pharmacological intervention
32912597,Clustering patients by depression symptoms to predict venlafaxine ER antidepressant efficacy: Individual patient data analysis.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,none,"unanimous; pooled individual patient data analysis of 9 existing trials, not primary results"
36378059,Effectiveness of Liu-zi-jue exercise on coronavirus disease 2019 in the patients: a randomized controlled trial.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,none,unanimous; China-based exercise intervention for COVID-19
33926584,Cognitive determinants of community functioning and quality of life in homeless adults with mental illness: 6-year follow-up from the At Home/Chez Soi Study Toronto site.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,none,unanimous; observational longitudinal study of cognition in homeless adults
36744277,Developing a music-based digital therapeutic to help manage the neuropsychiatric symptoms of dementia.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,none,unanimous; perspective paper on music-based digital therapeutic development
34766419,Selective outcome reporting across psychopharmacotherapy randomized controlled trials.,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,none,unanimous; methodological review of selective reporting in trials
36618737,"Longitudinal experiences and risk factors for common mental health problems and suicidal behaviours among female sex workers in Nairobi, Kenya.",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,none,unanimous; observational longitudinal study in Kenya
33849856,Cognitive Outcomes after DEXmedetomidine sedation in cardiac surgery: CODEX randomised controlled trial protocol.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,none,"unanimous; protocol only, no results; also targets post-operative cognitive disorder not diagnosed mental illness"
37106141,Eligibility and enrollment of pregnant and breastfeeding women in psychiatry randomized controlled trials.,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,none,unanimous; methodological review of trial eligibility criteria
33176853,A live-online mindfulness-based intervention for children living with epilepsy and their families: protocol for a randomized controlled trial of Making Mindfulness Matter©.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,none,unanimous; protocol for non-pharmacological mindfulness intervention
35442367,Comparison of the effects of duloxetine and pregabalin on pain and associated factors in patients with knee osteoarthritis.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,none,"unanimous; knee osteoarthritis pain, not mental disorder"
36110277,"Integrative medicine in treating post-stroke depression: Study protocol for a multicenter, prospective, randomized, controlled trial.",OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,none,unanimous; protocol only from China
30122926,"Post hoc analyses of asenapine treatment in pediatric patients with bipolar I disorder: efficacy related to mixed or manic episode, stage of illness, and body weight.",OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,none,unanimous; post hoc analysis of asenapine pediatric bipolar trial
33321247,"""Was I asking for it?"": An experimental investigation of perceived responsibility, mental contamination and workplace sexual harassment.",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,none,"unanimous; experimental psychology study, not pharmacotherapy RCT"
32564645,COMT by DRD3 Epistatic Interaction in Modulating Behaviors in Children with ADHD: A Pharmaco-Dynamic Behavioral Approach.,OUT_OF_SCOPE,secondary_analysis,"OUT_OF_SCOPE:2,UNCERTAIN:1",minor,majority OUT_OF_SCOPE; pharmacogenomic secondary analysis of MPH crossover trial in ADHD children; dissent: UNCERTAIN
34921820,"Baseline anxiety, and early anxiety/depression improvement in anxious depression predicts treatment outcomes with escitalopram: A CAN-BIND-1 study report.",OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,none,unanimous; secondary analysis of CAN-BIND-1 trial examining predictors of treatment outcomes
35072578,Reward Sensitivity Predicts the Response to Cognitive Behavioral Therapy for Children with Autism and Anxiety.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,none,"unanimous; CBT intervention for anxiety in children with autism, non-pharmacological"
36476375,Effects of a multidisciplinary management program on symptom burden and medication adherence in heart failure patients with comorbidities: A randomized controlled trial.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,none,unanimous; heart failure management program
