id,title,decision,category,confidence,notes
40259559,Efficacy of cholinesterase inhibitors treatment in dementia with Lewy bodies: A 3-year follow-up 'real world' study.,OUT_OF_SCOPE,OBSERVATIONAL,HIGH,Retrospective study of ChEIs in DLB; not an RCT; not Canadian
40255324,Acupuncture effects on emotional reactivity of youth with self-reported depressive symptoms.,OUT_OF_SCOPE,NOT_PHARMA,HIGH,Acupuncture (non-pharma) for depressive symptoms; not Canadian
40252258,Preoperative psychological distress is associated with mortality within 1 year of non-cardiac surgery.,OUT_OF_SCOPE,OBSERVATIONAL,HIGH,Subsample of VISION cohort study; observational; Hamilton/McMaster but not pharma MH RCT
40233277,A pilot and feasibility study of Sage: A couple therapy for borderline personality disorder.,OUT_OF_SCOPE,NOT_PHARMA,HIGH,Uncontrolled trial of couple psychotherapy for BPD; non-pharma; not an RCT
40204308,Prevalence of dementia and mild cognitive impairment among the older prisoner population in England and Wales: a cross-sectional study.,OUT_OF_SCOPE,OBSERVATIONAL,HIGH,Cross-sectional prevalence study in England prisons
40203204,Pilot Testing of Build StaMINA: A Tailored Physical Activity Program for Adults Receiving Treatment for Acute Myeloid Leukemia.,OUT_OF_SCOPE,NOT_MH,HIGH,Physical activity RCT for cancer patients; not MH disorder; not Canadian
40198474,Validity and reliability study of the Turkish version of the Empathy Quotient- 8 in Turkish university students.,OUT_OF_SCOPE,OBSERVATIONAL,HIGH,Psychometric validation study in Turkey; not an RCT
40187774,"Comparing Analgesic Regimen Effectiveness and Safety after Surgery (CARES): protocol for a pragmatic, international multicentre randomised trial.",OUT_OF_SCOPE,NOT_MH,HIGH,Protocol for analgesic RCT (opioids vs NSAIDs for post-surgical pain); not MH disorder; Canadian PI but not MH pharma
40174411,Angiotensin receptor blockade modulates resting state functional connectivity in the memory network rather than fear network - implications for posttraumatic stress disorder.,OUT_OF_SCOPE,NOT_CANADIAN,HIGH,ARB study re PTSD neural mechanisms; UK-based (Oxford); not Canadian
40172923,A 3-Week Ketogenic Diet Increases Global Cerebral Blood Flow and Brain-Derived Neurotrophic Factor.,OUT_OF_SCOPE,NOT_PHARMA,HIGH,Ketogenic diet study; non-pharma; Danish study; not MH disorder
40168302,"African Youth in Mind - Protocol of a Pilot feasibility trial of a brief psychological Intervention for older adolescents with depression delivered through senior high schools in Navrongo, Ghana.",OUT_OF_SCOPE,NOT_PHARMA,HIGH,Protocol for psychological intervention for adolescent depression in Ghana; non-pharma
40161474,Pragmatic clinical trial of two bilingual therapist-guided transdiagnostic iCBT programs for anxiety and depression in outpatient clinics in Canada.,OUT_OF_SCOPE,NOT_PHARMA,HIGH,Therapist-guided iCBT programs in eastern Canada; non-pharmacological intervention
40155831,Hippocampal functional imaging-derived radiomics features for diagnosing cognitively impaired patients with Parkinson's disease.,OUT_OF_SCOPE,OBSERVATIONAL,HIGH,Retrospective radiomics study for PD cognitive impairment; not Canadian
40155347,"Living Well With Uncertainty in Advanced, Metastatic or Incurable Cancers: A Pragmatic Feasibility Study of the Adapting to Life With Cancer Cognitive ExisteNtial Therapy (ACCENT).",OUT_OF_SCOPE,NOT_PHARMA,HIGH,Feasibility study of cognitive-existential therapy for cancer patients; non-pharma; not MH disorder per se
40154967,Crosswalk between HRSD and MADRS outcomes for rTMS in patients with depression.,OUT_OF_SCOPE,NOT_PHARMA,HIGH,Crosswalk/psychometric analysis of depression scales from rTMS trials; not a pharma RCT
40152309,Effect of amphetamines on blood pressure.,OUT_OF_SCOPE,REVIEW,HIGH,Cochrane systematic review of amphetamines on blood pressure
40150471,"Are Virtual Forests Just for Relaxation, or Can They Enhance the Benefits of Therapy?",OUT_OF_SCOPE,NOT_PHARMA,HIGH,VR virtual forest for social anxiety; non-pharma; small student sample
40144629,Cognitive dysfunction and its associated factors in patients with epilepsy at referral hospitals in the Amhara region: an institutional-based cross-sectional study.,OUT_OF_SCOPE,OBSERVATIONAL,HIGH,Cross-sectional study of cognitive dysfunction in epilepsy in Ethiopia
40143889,Surface Versus Penetrative rTMS Stimulation May Be More Effective for AD Patients with Cerebrovascular Disease.,OUT_OF_SCOPE,NOT_PHARMA,HIGH,rTMS study for AD; non-pharmacological; Canadian PI (Manitoba)
40142833,"The Breathomics Profile of Volatile Sulfur Compounds in the Bipolar Spectrum, Does It Represent a Potential Tool for Early Diagnosis?",OUT_OF_SCOPE,OBSERVATIONAL,HIGH,Case-control study of breath biomarkers in bipolar disorder; not RCT; Italian
40129307,Comparing Antidepressant Effects of Psilocybin-Assisted Psychotherapy in Individuals That Were Unmedicated at Initial Screening Versus Individuals Discontinuing Medications for Study Participation: Comparaison des effets antidépresseurs de la psychothérapie assistée par la psilocybine (PAP) chez les personnes non médicamentées à la sélection initiale et les personnes ayant arrêté les médicaments pour participer à l'étude.,OUT_OF_SCOPE,NOT_RCT,MEDIUM,Exploratory analysis from open-label waitlist-controlled trial of psilocybin; Canadian (Toronto); secondary analysis
40116713,"The Safety and Efficacy of Microbial Ecosystem Therapeutic-2 in People With Major Depression - A Phase 2, Double-Blind, Placebo-Controlled Study: Clinical Results: Innocuité et efficacité du traitement de l'écosystème microbien (met-2) dans la dépression majeure - une étude de phase 2 à double insu contrölée par placebo : résultats cliniques.",UNCERTAIN,UNCERTAIN_PHARMA,LOW,Phase 2 double-blind placebo-controlled RCT of MET-2 (microbial therapeutic capsules) for MDD; Canadian (Kingston ON); MH diagnosed; borderline whether microbiome therapeutic counts as pharmacological
