id,title,decision,category,confidence,notes
39443721,Extended course accelerated intermittent theta burst stimulation as a substitute for depressed patients needing electroconvulsive therapy.,OUT_OF_SCOPE,non-pharmacological,high,"Open-label trial of brain stimulation (aiTBS), not pharmacological"
39411379,"Peri-articular Dextrose Prolotherapy: Investigating the Effect of Injection Site on Knee Osteoarthritis Pain: A Double-Blind, Randomized, Clinical Trial.",OUT_OF_SCOPE,not_mental_disorder,high,"Knee osteoarthritis, not a mental disorder"
39342161,Criterion validity of a single-item measure of fear avoidance behavior following mild traumatic brain injury.,OUT_OF_SCOPE,secondary_analysis,high,"Secondary analysis of a clinical trial for mTBI, not mental disorder"
39297292,Measuring clinically relevant change in apathy symptoms in ADMET and ADMET 2.,OUT_OF_SCOPE,secondary_analysis,high,Retrospective analysis of ADMET/ADMET2 data; Alzheimer disease (not primary mental disorder per criteria)
39282694,Effects of social anxiety and self-schemas on the impact and meaningfulness of positive versus negative social autobiographical memories.,OUT_OF_SCOPE,not_interventional_RCT,high,"Experimental psychology study, not a clinical trial of pharmacotherapy"
39281595,Emotion word repertoire in the adult attachment interview is linked to reduced suicide attempts in patients with borderline personality disorder.,OUT_OF_SCOPE,secondary_analysis,high,Secondary data analysis from an RCT for BPD; not pharmacological
39241562,Halifax somatic symptom disorder trial: A pilot randomized controlled trial of intensive short-term dynamic psychotherapy in the emergency department.,OUT_OF_SCOPE,non-pharmacological,high,RCT of psychotherapy (ISTDP) for somatic symptom disorder; non-pharmacological
39231549,Genetics Navigator: protocol for a mixed methods randomized controlled trial evaluating a digital platform to deliver genomic services in Canadian pediatric and adult populations.,OUT_OF_SCOPE,not_mental_disorder,high,Protocol for digital genetic services platform; not pharmacological for mental disorder
39218124,An Integrative Pediatric Oncology Program Addressing Parents' Quality of Life-Related Concerns.,OUT_OF_SCOPE,not_interventional_RCT,high,Prospective controlled non-randomized study; integrative oncology for parents QoL
39214996,The interaction of oxytocin and nicotine addiction on psychosocial stress: an fMRI study.,OUT_OF_SCOPE,not_mental_disorder,high,fMRI study of oxytocin and nicotine on stress in healthy/smoker participants; no diagnosed mental disorder
39211999,Qualitative evaluation of the SHARING Choices trial of primary care advance care planning for adults with and without dementia.,OUT_OF_SCOPE,not_interventional_RCT,high,Qualitative evaluation of an ACP intervention; not pharmacological RCT
39205914,Adjunctive methylphenidate extended release in patients with schizophrenia: Protocol of a single-centre fixed dose cross-over open-label trial to improve functional and cognitive outcomes.,OUT_OF_SCOPE,protocol_only,high,Protocol only for methylphenidate ER in schizophrenia at Royal Ottawa; no results
39185937,The effects of a teacher-led online mental health literacy program for high school students: a pilot cluster randomized controlled trial.,OUT_OF_SCOPE,non-pharmacological,high,Teacher-led mental health literacy program for students; non-pharmacological
39169515,Aquatic versus land-based exercise for knee osteoarthritis: a randomized controlled trial.,OUT_OF_SCOPE,not_mental_disorder,high,Exercise for knee osteoarthritis; not mental disorder
39154169,Adverse event assessment in a parenting programme: experiences from a multisite randomised controlled trial.,OUT_OF_SCOPE,non-pharmacological,high,Parenting programme for child behaviour problems; non-pharmacological
39144112,"Add-on Sodium Benzoate and N-Acetylcysteine in Patients With Early Schizophrenia Spectrum Disorder: A Multicenter, Double-Blind, Randomized Placebo-Controlled Feasibility Trial.",UNCERTAIN,possibly_canadian_pharma_rct,low,Multicenter RCT of NaB+NAC add-on in early schizophrenia; feasibility trial with results; need to verify if Canadian site involved
39137162,Amphetamine-Induced Dopamine Release Predicts 1-Year Outcome in First-Episode Psychosis: A Naturalistic Observation.,OUT_OF_SCOPE,not_interventional_RCT,high,Naturalistic observation of dopamine release; not an RCT
