id,title,decision,category,notes
33225773,Pharmacotherapeutic considerations for the treatment of posttraumatic stress disorder during and after pregnancy,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
33661659,Compounded Intranasal Racemic Ketamine for Major Depressive Disorder: A Case Report,OUT_OF_SCOPE,case_report,Case report/series
row_4802,Evaluating the quality of resilience apps for military members and public safety personnel,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
33860922,Predictors of Quality of Life Improvement with Escitalopram and Adjunctive Aripiprazole in Patients with Major Depressive Disorder: A CAN-BIND Study Report,OUT_OF_SCOPE,secondary,Secondary analysis of QoL outcomes from CAN-BIND trial
33397316,Promoting community reintegration using narratives and skills building for young adults with stroke: a protocol for a randomised controlled trial,OUT_OF_SCOPE,protocol,Protocol without results
row_4805,"Massacre, Earthquake, Flood: Translational Science Evidence That the Use of Micronutrients Postdisaster Reduces the Risk of Post-Traumatic Stress in Survivors of Disasters",OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
row_4806,The effect of bilateral tDCS over dorsolateral prefrontal cortex on the cognitive abilities of men with opioid use disorder under methadone therapy: A sham-controlled clinical trial,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
row_4807,Preliminary evaluation of a culturally adapted CBT-based online programme for depression and anxiety from a lower middle-income country,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
33819832,The experience of Trauma Center-Trauma Sensitive Yoga training on professional practice of mental health professionals and yoga instructors,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
34210841,The potential for improving the population health effectiveness of screening: A simulation study,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
33847541,A method for systematically ranking therapeutic drug candidates using multiple uncertain screening criteria,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
row_4811,Patient acceptability of group transdiagnostic cognitive behavior therapy for the treatment of anxiety disorders in community-based care: a qualitative study,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
row_4812,"Clinical observation of taking acupuncture at the acupoints based on ""four seas theory"" for post-stroke cognitive impairment 基于“四海理论”组穴针刺治疗脑卒中后认知障碍的临床观察",OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
row_4813,A pilot randomised controlled trial to assess the feasibility and acceptability of recovery-focused therapy for older adults with bipolar disorder,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
34916075,Sleep disorders in patients with a neurocognitive disorder,OUT_OF_SCOPE,review,Review/meta-analysis
34839753,Motivational coaching augmentation of exercise intervention for early psychotic disorders: A randomised controlled trial,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
row_4816,Knowledge Mapping of Acupuncture for Fibromyalgia from 1990 to 2022: A Bibliometric Analysis,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
