id,title,decision,category,notes
39030751,Statistical considerations when estimating time-saving treatment effects in Alzheimer's disease clinical trials.,OUT_OF_SCOPE,not_eligible,
38485134,Digital cognitive behavioural therapy for insomnia reduces insomnia in nurses suffering from shift work disorder: A randomised-controlled pilot trial.,OUT_OF_SCOPE,not_eligible,
38010768,A randomized wait-list controlled trial of Men in Mind: Enhancing mental health practitioners' self-rated clinical competencies to work with men.,OUT_OF_SCOPE,not_eligible,
37795783,Psychosocial interventions for survivors of rape and sexual assault experienced during adulthood.,OUT_OF_SCOPE,not_eligible,
37738092,The Effect of Internet-Based Cognitive Behavioral Therapy on Major Depressive Disorder: Randomized Controlled Trial.,OUT_OF_SCOPE,not_eligible,
37699115,Melatonin Supplementation for Cancer-Related Fatigue in Patients With Early Stage Breast Cancer Receiving Radiotherapy: A Double-Blind Placebo-Controlled Trial.,OUT_OF_SCOPE,not_eligible,
37557991,Clinical efficacy and safety of Zuranolone (SAGE-217) in individuals with major depressive disorder.,OUT_OF_SCOPE,not_eligible,
31733459,The effect of atorvastatin on cognition and mood in bipolar disorder and unipolar depression patients: A secondary analysis of a randomized controlled trial.,OUT_OF_SCOPE,not_eligible,
34619574,"Improvements in error-monitoring and symptoms following low-frequency rTMS of dorsal anterior cingulate cortex in obsessive compulsive disorder; a randomized, sham-controlled study.",OUT_OF_SCOPE,not_eligible,
34504446,"A Phase II Randomized, Double-Blind, Placebo-Controlled Study of the Efficacy, Safety, and Tolerability of Arbaclofen Administered for the Treatment of Social Function in Children and Adolescents With Autism Spectrum Disorders: Study Protocol for AIMS-2-TRIALS-CT1.",OUT_OF_SCOPE,not_eligible,
36299540,Cognitive behavioral therapy with adaptive virtual reality exposure vs. cognitive behavioral therapy with in vivo exposure in the treatment of social anxiety disorder: A study protocol for a randomized controlled trial.,OUT_OF_SCOPE,not_eligible,
32483870,A preliminary evaluation of the effectiveness of dialectical behaviour therapy in a forensic psychiatric setting.,OUT_OF_SCOPE,not_eligible,
34045983,Intermittent Theta-Burst Stimulation Transcranial Magnetic Stimulation Increases GABA in the Medial Prefrontal Cortex: A Preliminary Sham-Controlled Magnetic Resonance Spectroscopy Study in Acute Bipolar Depression.,OUT_OF_SCOPE,not_eligible,
30285672,A pragmatic randomized controlled trial of group transdiagnostic cognitive-behaviour therapy for anxiety disorders in primary care: study protocol.,OUT_OF_SCOPE,not_eligible,
