id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
85099971246,The Effects of Thai Massage on Comfort and Symptoms among Female Cancer Patients Receiving Chemotherapy,OUT_OF_SCOPE,non-pharma; non-Canadian; non-MH,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85140129110,Preliminary Evidence for Lasting Benefits One Year Following Mindfulness Training Among Older Family Caregivers of Persons with Neurodegenerative Disease,OUT_OF_SCOPE,non-pharma; non-MH diagnosis,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85144467612,AD-causing variants that affect PSEN1 transmembrane domains are associated with faster neurodegeneration and cognitive decline compared to those affecting cytoplasmic domains.,OUT_OF_SCOPE,not RCT; neurodegenerative,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
34761363,Psychedelic-Assisted Therapy for Social Adaptability in Autistic Adults,OUT_OF_SCOPE,not RCT; review chapter,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85173415399,The Importance of Drug Dose Adjustment in Elderly Patients with Special Considerations for Patients on Diverse Co-medications and Antidepressants,OUT_OF_SCOPE,review; non-MH,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85146275803,A Hidden Markov Model Based Intelligent Platform for Characterizing Behaviors,OUT_OF_SCOPE,not RCT; computational,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85145085761,Association of preoperative pain-related education with postoperative patient care among in-hospital cardiac patients,OUT_OF_SCOPE,non-pharma; non-Canadian; non-MH,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
35857186,"Correction to: Beyond Response: Aiming for Quality Remission in Depression (Advances in Therapy, (2022), 39, S1, (20-28), 10.1007/s12325-021-02030-z)",OUT_OF_SCOPE,correction/erratum,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85129834502,Impact of Social Anxiety and Type of Stressor on Levels of Self-compassion,OUT_OF_SCOPE,not RCT; non-pharma,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85146718346,An Adaptive and Fast Health Estimation of Lithiumion Batteries Under Random Missing Data,OUT_OF_SCOPE,irrelevant topic,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
35690844,"Correction: Effects of spermidine supplementation on cognition and biomarkers in older adults with subjective cognitive decline (SmartAge)—study protocol for a randomized controlled trial (Alzheimer's Research & Therapy, (2019), 11, 1, (36), 10.1186/s13195-019-0484-1)",OUT_OF_SCOPE,correction/erratum,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85144336959,Racial disparities in Alzheimer’s Disease (AD): Correlating a novel neuropsychological screening test to established AD fluid and imaging biomarkers in African Americans and Caucasians,OUT_OF_SCOPE,not RCT; neurodegenerative; non-pharma,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85139099413,Examining the feasibility and effectiveness of case manager delivered problem-solving therapy on late-life depression in a real-world setting: a mixed design pilot study,OUT_OF_SCOPE,non-pharma,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85127137257,A Study on Verification of Equivalence and Effectiveness of Non-Pharmacologic Dementia Prevention and Early Detection Contents: Non-Randomly Equivalent Design,OUT_OF_SCOPE,non-pharma; non-MH,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85144741153,Microbiome–Gut Dissociation in the Neonate: Autism-Related Developmental Brain Disease and the Origin of the Placebo Effect,OUT_OF_SCOPE,review; not RCT,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85124337542,The Impact of Modifying Interpretive Bias on Contamination-Related Obsessive–Compulsive Symptoms,OUT_OF_SCOPE,non-pharma,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85142535897,Examining the Efficacy and Feasibility of a Residential Retreat Program for First Responders and Veterans with Posttraumatic Stress Disorder: A Pilot Study,OUT_OF_SCOPE,non-pharma; not RCT,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85144725191,Home-Based Individualized Cognitive Stimulation (iCS) Therapy in Portuguese Psychiatric Patients: A Randomized Controlled Trial,OUT_OF_SCOPE,non-pharma; non-Canadian,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85144368047,Brain energy rescue with ketones improves cognitive outcomes in MCI,OUT_OF_SCOPE,non-MH; nutritional,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
85137540994,Treatment algorithms for treatment-resistant depression,OUT_OF_SCOPE,review; not RCT,OUT_OF_SCOPE:2,none,"both screeners agree (B had 9 borderline UNCERTAIN, all non-pharma)"
