id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
10.1093/jcag/gwad016,The 2023 Impact of Inflammatory Bowel Disease in Canada: Special Populations - Children and Adolescents with IBD,OUT_OF_SCOPE,review/non-pharmacological,3/3,none,Unanimous agreement
38925314,Transcutaneous auricular vagus nerve stimulation improves anxiety symptoms and cortical activity during verbal fluency task in Parkinson's disease with anxiety,OUT_OF_SCOPE,non-pharmacological,3/3,none,Unanimous agreement
37649448,Online peer-delivered group cognitive-behavioral therapy for postpartum depression: A randomized controlled trial,OUT_OF_SCOPE,non-pharmacological,3/3,none,Unanimous agreement
37209779,Effect of modernized collaborative care for depression on depressive symptoms and cardiovascular disease risk biomarkers: eIMPACT randomized controlled trial,OUT_OF_SCOPE,no_Canadian_involvement,3/3,none,Unanimous agreement
35943903,An online peer support program to improve mental health among university students: A randomized controlled trial,OUT_OF_SCOPE,non-pharmacological,3/3,none,Unanimous agreement
36066009,Six-month intervention with wild blueberries improved speed of processing in mild cognitive decline: a double-blind placebo-controlled randomized clinical trial,OUT_OF_SCOPE,non-pharmacological/non-mental-health,3/3,none,Unanimous agreement
35727042,MDMA-assisted therapy for posttraumatic stress disorder: A pooled analysis of ethnoracial differences,OUT_OF_SCOPE,secondary_analysis,3/3,none,Unanimous agreement
33835936,Effectiveness of Delivering Dialectical Behavioral Therapy Techniques by Email in Patients With Borderline Personality Disorder: Nonrandomized Controlled Trial,OUT_OF_SCOPE,non-pharmacological/not_RCT,3/3,none,Unanimous agreement
33347019,Nanocurcumin as an Add-on to Antipsychotic Drugs for Treatment of Negative Symptoms in Patients With Chronic Schizophrenia: A Randomized Double-Blind Placebo-Controlled Study,OUT_OF_SCOPE,no_Canadian_involvement,3/3,none,Unanimous agreement
33551284,Effects of Repetitive Transcranial Magnetic Stimulation on Working Memory Performance and Brain Structure in People With Schizophrenia Spectrum Disorders,OUT_OF_SCOPE,non-pharmacological,3/3,none,Unanimous agreement
33118957,Virtual Reality-Based Treatment for Military Members and Veterans With Combat-Related Posttraumatic Stress Disorder: Protocol for a Multimodular Motion-Assisted Memory Desensitization and Reconsolidation Randomized Controlled Trial,OUT_OF_SCOPE,protocol_only,3/3,none,Unanimous agreement
28560947,Food security among individuals experiencing homelessness and mental illness in the At Home/Chez Soi Trial,OUT_OF_SCOPE,non-pharmacological/secondary,3/3,none,Unanimous agreement
30613911,Using Lithium in Older Age Bipolar Disorder: Special Considerations,OUT_OF_SCOPE,review,3/3,none,Unanimous agreement
32578960,Individual Placement and Support boosts employment for early psychosis clients even when baseline rates are high,OUT_OF_SCOPE,non-pharmacological,3/3,none,Unanimous agreement
31917100,Randomized Placebo-Controlled Trial of Ferrous Sulfate to Treat Insomnia in Children With Autism Spectrum Disorders,OUT_OF_SCOPE,non-mental-health-pharmacological,3/3,none,Unanimous agreement
32993831,Culturally adapted trauma-focused CBT-based guided self-help for female victims of domestic violence in Pakistan: feasibility randomized controlled trial,OUT_OF_SCOPE,non-pharmacological/no_Canadian,3/3,none,Unanimous agreement
36216432,Haemoglobin transfusion threshold in traumatic brain injury optimisation (HEMOTION): a multicentre randomised clinical trial protocol,OUT_OF_SCOPE,protocol_only/non-mental-health,3/3,none,Unanimous agreement
35484520,An investigation of cannabis use for insomnia in depression and anxiety in a naturalistic sample,OUT_OF_SCOPE,observational,3/3,none,Unanimous agreement
30187288,A Review of the Pharmacological and Clinical Profile of Newer Atypical Antipsychotics as Treatments for Bipolar Disorder: Considerations for Use in Older Patients,OUT_OF_SCOPE,review,3/3,none,Unanimous agreement
31922372,Magnetic seizure therapy is efficacious and well tolerated for treatment-resistant bipolar depression: an open-label clinical trial,OUT_OF_SCOPE,non-pharmacological/not_RCT,3/3,none,Unanimous agreement
36096651,Dance Music and Social Conversation Program Participation Positively Affects Physical and Mental Health in Community-Dwelling Older Adults: A Randomized Controlled Trial,OUT_OF_SCOPE,non-pharmacological,3/3,none,Unanimous agreement
35726126,Metformin for the prevention of clozapine-induced weight gain: A retrospective naturalistic cohort study,OUT_OF_SCOPE,observational,3/3,none,Unanimous agreement
35188677,Effect of high frequency versus theta-burst repetitive transcranial magnetic stimulation on suicidality in patients with treatment-resistant depression,OUT_OF_SCOPE,non-pharmacological/secondary,3/3,none,Unanimous agreement
33355063,The comparison between CBT focused on perfectionism and CBT focused on emotion regulation for individuals with depression and anxiety disorders: a randomized controlled trial,OUT_OF_SCOPE,non-pharmacological,3/3,none,Unanimous agreement
35698099,Communication Bridge-2 (CB2): an NIH Stage 2 randomized control trial of a speech-language intervention for communication impairments in individuals with mild to moderate primary progressive aphasia,OUT_OF_SCOPE,non-pharmacological/non-mental-health,3/3,none,Unanimous agreement
26691428,Sex differences in subjective and objective responses to a stimulant medication (methylphenidate): Comparisons between overweight/obese adults with and without binge-eating disorder,UNCERTAIN,uncertain_Canadian,3/3,none,Unanimous agreement
33855653,Efficacy and Safety of the Association of Nimodipine and Choline Alphoscerate in the Treatment of Cognitive Impairment in Patients with Cerebral Small Vessel Disease,OUT_OF_SCOPE,non-mental-health,2/2 (1 missing),minor,Agreement from 2 available votes (1 extractor missing this record)
31586838,Intermittent administration of low dose ketamine can shorten the course of electroconvulsive therapy for depression and reduce complications: A randomized controlled trial,OUT_OF_SCOPE,no_Canadian_involvement,3/3,none,Unanimous agreement
29582054,Office-Based Screening for Dementia in Parkinson Disease: The Montreal Parkinson Risk of Dementia Scale in 4 Longitudinal Cohorts,OUT_OF_SCOPE,observational,3/3,none,Unanimous agreement
27474961,Lisdexamfetamine dimesylate augmentation for adults with major depressive disorder and inadequate response to antidepressant monotherapy: Results from 2 phase 3 multicenter randomized double-blind placebo-controlled studies,UNCERTAIN,uncertain_Canadian,3/3,none,Unanimous agreement
36067074,Death Anxiety and Correlates in Cancer Patients Receiving Palliative Care,OUT_OF_SCOPE,non-pharmacological/secondary,3/3,none,Unanimous agreement
31572227,Promotion of Wellbeing for Children of Parents With Mental Illness: A Model Protocol for Research and Intervention,OUT_OF_SCOPE,protocol_only/non-pharmacological,3/3,none,Unanimous agreement
32583707,Feasibility and Impact of a Yoga Intervention on Cognition Physical Function Physical Activity and Affective Outcomes among People Living with HIV: A Randomized Controlled Pilot Trial,OUT_OF_SCOPE,non-pharmacological,3/3,none,Unanimous agreement
33147073,Wearable Respiratory Monitoring and Feedback for Chronic Pain in Adult Survivors of Childhood Cancer: A Feasibility Randomized Controlled Trial From the Childhood Cancer Survivor Study,OUT_OF_SCOPE,non-pharmacological/non-mental-health,3/3,none,Unanimous agreement
29653535,Efficacy of shared decision-making on treatment adherence of patients with bipolar disorder: a cluster randomized trial (ShareD-BD),OUT_OF_SCOPE,protocol_only/non-pharmacological,3/3,none,Unanimous agreement
29503230,Effects of a lifestyle intervention on psychosocial well-being of severe mentally ill residential patients: ELIPS a cluster randomized controlled pragmatic trial,OUT_OF_SCOPE,non-pharmacological,3/3,none,Unanimous agreement
