id,title,decision,category,confidence,notes
28521199,Safety profile of injectable hydromorphone and diacetylmorphine for long-term severe opioid use disorder.,UNCERTAIN,substance_use_pharma,0.5,"Canadian RCT (Vancouver). OUD is DSM-5 MH dx; pharma (hydromorphone/diacetylmorphine) treats OUD. Uncertain if opioid agonist therapy for OUD fits scope of MH pharmacotherapy RCTs."
27306192,Ziprasidone augmentation for anxious depression.,EXCLUDE,non_canadian,0.95,US-based post-hoc analysis
29332222,"Efficacy of Crocus sativus (saffron) in treatment of major depressive disorder associated with post-menopausal hot flashes",EXCLUDE,non_canadian,0.95,Iran-based RCT
30028337,Zishenpingchan granules for the treatment of Parkinson's disease,EXCLUDE,non_canadian,0.95,China-based RCT; Parkinson's not primary MH
30265045,Effectiveness of interpersonal psychotherapy-trauma for depressed women with childhood abuse histories.,EXCLUDE,non_pharma,0.95,US-based; psychotherapy intervention not pharmacotherapy
31638608,Preventive analgesia with pregabalin in laparoscopic cholecystectomy post-operated patients.,EXCLUDE,non_canadian,0.95,Mexico-based; not MH condition
35093946,Effect of Low-Dose Statins on Brain Perfusion and Neurocognitive Performance in Patients with MDD.,EXCLUDE,non_canadian,0.9,Chile-based RCT
37022483,The impact of early palliative care on QoL of patients with advanced pancreatic cancer.,EXCLUDE,non_mh_pharma,0.9,"Canadian (Manitoba) but palliative care for cancer, not pharma for MH"
31465443,Affect regulation training reduces symptom severity in depression.,EXCLUDE,non_canadian,0.95,Germany-based RCT; non-pharma (psychological training)
32831874,Five-Animal Frolics Exercise Improves Anxiety and Depression Outcomes in CHD Patients.,EXCLUDE,non_canadian,0.95,China-based; exercise intervention not pharma
37149052,Motor cortical plasticity as predictor of rTMS treatment response for cognitive function in drug-naive MDD patients.,EXCLUDE,non_canadian,0.95,China-based RCT
,,EXCLUDE,non_canadian,0.9,"S40 BI 425809 with CCT in schizophrenia. Multi-country Phase II trial; no explicit Canadian sites confirmed."
32924897,Adjunctive bright light treatment with gradual advance in unipolar MDD with evening chronotype.,EXCLUDE,non_canadian,0.95,Hong Kong-based RCT
26800392,"Riluzole combination therapy for moderate-to-severe MDD.",EXCLUDE,non_canadian,0.95,Iran-based RCT
31241002,Calorie restriction with prebiotic supplementation in obese women with depression.,EXCLUDE,non_canadian,0.95,Iran-based RCT
26714202,CNS- and ANS-arousal predict response to antidepressant medication: iSPOT-D.,EXCLUDE,non_canadian,0.9,International multi-site (Australia/US/NZ); not Canadian-led
27486544,Post Hoc Analyses of Anxiety Measures in Adult Patients with GAD Treated with Vilazodone.,EXCLUDE,non_canadian,0.95,US-based post-hoc analysis
30538595,"Borderline personality disorder in adolescents: prevalence, diagnosis, and treatment strategies.",EXCLUDE,review,0.95,Review article not an RCT
34321056,Efficacy of Tuina with herbal ointment for patients with post-stroke depression: protocol.,EXCLUDE,protocol,0.95,Protocol without results; China-based
32666402,Associations between commonly used patient-reported outcome tools in postpartum depression.,EXCLUDE,secondary_analysis,0.95,Post-hoc analysis of brexanolone trials; US-based
,,EXCLUDE,protocol,0.95,"Suicidality during neuromodulation in elderly depressed: study design. Protocol without results; Belgium."
33487800,Managing Depression in Diabetes Mellitus: DIAMAND Study protocol.,EXCLUDE,protocol,0.95,Protocol without results; India-based
