id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
10.1002/wps.21177,The definition of treatment resistance in anxiety disorders: a Delphi method-based consensus guideline.,OUT_OF_SCOPE,Consensus guideline,3,N,Unanimous
10.1007/s12671-019-01124-8,A Pilot Randomized Controlled Trial of a Mindfulness Program for Filipino Children.,OUT_OF_SCOPE,Depression/anxiety,3,N,Unanimous
10.1016/j.aqrep.2020.100515,Effect of high level of carbohydrate and supplementation of condensed tannins on growth performance in Lateolabrax japonicus.,OUT_OF_SCOPE,Non-mental-health + animal,3,N,Unanimous
10.1016/j.focha.2024.100671,Nutraceutical potential phytochemistry of hemp seed and its application in food and feed.,OUT_OF_SCOPE,Literature review,3,N,Unanimous
10.1016/j.trci.2018.06.003,Patient perspectives of the experience of a computerized cognitive assessment in a clinical setting.,OUT_OF_SCOPE,Qualitative study,3,N,Unanimous
10.1037/cou0000555,The Evolution of Patients' Concept of the Alliance and Its Relation to Outcome.,OUT_OF_SCOPE,Psychotherapy process,3,N,Unanimous
10.1037/sah0000372,The Efficacy of Interventions on Cognitive Behavioral and Affective Public Stigma Around Mental Illness.,OUT_OF_SCOPE,Meta-analysis,3,N,Unanimous
10.1080/15332985.2017.1373266,Relative effectiveness of mindfulness and cognitive behavioral interventions for anxiety disorders: Meta-analytic review.,OUT_OF_SCOPE,Meta-analysis,3,N,Unanimous
10.1109/tte.2022.3199115,Developing an Online Data-Driven State of Health Estimation of Lithium-Ion Batteries.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
10.2147/ndt.s333833,Retinal imaging techniques based on machine learning models in recognition and prediction of mild cognitive impairment.,OUT_OF_SCOPE,Non-pharmacological,3,N,Unanimous
10.2196/24406,Mobile-assisted cognitive behavioral therapy for negative symptoms: Open single-arm trial with schizophrenia patients.,OUT_OF_SCOPE,Non-pharmacological + non-RCT,3,N,Unanimous
10.3389/fneur.2018.00177,Postoperative delirium learning and anesthetic neurotoxicity: Some perspectives and directions.,OUT_OF_SCOPE,Perspective/review article,3,N,Unanimous
10.3389/fphar.2023.1125982,Microglia: A pharmacological target for the treatment of age-related cognitive decline and Alzheimer's disease.,OUT_OF_SCOPE,Review,3,N,Unanimous
10.4271/2024-01-2426,Sequence Training and Data Shuffling to Enhance the Accuracy of Recurrent Neural Network Based Battery Voltage Models.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
25501356,Working Memory Training in ADHD: Controlling for Engagement Motivation and Expectancy of Improvement (Pilot Study).,OUT_OF_SCOPE,Non-pharmacological,3,N,Unanimous
26496015,Asenapine: Efficacy and safety of 5 and 10mg bid in a 3-week trial in adults with bipolar I disorder.,MAP,Pharmacotherapy RCT for bipolar mania,2,Y,Ext1 voted UNCERTAIN (conf=0.40)
26634323,Tenants with additional needs: when housing first does not solve homelessness.,OUT_OF_SCOPE,Housing/social,3,N,Unanimous
26689922,Immunotherapies in Alzheimer's disease: Too much too little too late or off-target?,OUT_OF_SCOPE,Review,3,N,Unanimous
26813483,Online CBT Is Effective in Overcoming Cultural and Language Barriers in Patients With Depression.,OUT_OF_SCOPE,Depression,3,N,Unanimous
26873163,Informed consent: do information pamphlets improve post-operative risk-recall in patients undergoing total thyroidectomy.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
26876657,Effects of Housing First on Employment and Income of Homeless Individuals: Results of a Randomized Trial.,OUT_OF_SCOPE,Housing/social,3,N,Unanimous
26971071,Cognitive Behavior Therapy for psychosis based Guided Self-help delivered by frontline mental health professionals.,OUT_OF_SCOPE,Non-pharmacological,2,Y,Ext3 voted MAP (conf=0.30)
27061302,Rates of detection of developmental problems at the 18-month well-baby visit by family physicians.,OUT_OF_SCOPE,Non-pharma RCT + non-mental-health,3,N,Unanimous
27065018,Organising healthcare services for persons with an intellectual disability.,OUT_OF_SCOPE,Review,3,N,Unanimous
27098296,The Role of Coping Change in Borderline Personality Disorder: A Process-Outcome Analysis on Dialectical-Behaviour Skills Training.,OUT_OF_SCOPE,Non-pharmacological,3,N,Unanimous
27222459,The effectiveness of manual-guided problem-solving-based self-learning programme for family caregivers of people with recent-onset psychosis.,OUT_OF_SCOPE,Psychosis/caregivers,3,N,Unanimous
27247178,The Unique Needs of Homeless Youths With Mental Illness: Baseline Findings From a Housing First Trial.,OUT_OF_SCOPE,Housing/social,3,N,Unanimous
27404902,The effects of the Bali Yoga Program on reducing psychological symptoms in breast cancer patients receiving chemotherapy.,OUT_OF_SCOPE,Non-pharma RCT,3,N,Unanimous
27488474,Improving children's health and development in British Columbia through nurse home visiting: a randomized controlled trial protocol.,OUT_OF_SCOPE,Protocol + non-pharma,3,N,Unanimous
27510314,2016 updated MASCC/ESMO consensus recommendations: Anticipatory nausea and vomiting in children and adults receiving chemotherapy.,OUT_OF_SCOPE,Non-mental-health + guideline,3,N,Unanimous
27515452,The role of sleep quality and quantity in moderating the effectiveness of medication in the treatment of children with ADHD.,MAP,ADHD,3,N,Unanimous
27655963,alpha7-nAChR agonist enhances neural plasticity in the hippocampus via a GABAergic circuit.,OUT_OF_SCOPE,Animal study,3,N,Unanimous
27821210,Asenapine for the treatment of adults with an acute exacerbation of schizophrenia.,MAP,Schizophrenia,2,Y,Ext1 voted UNCERTAIN (conf=0.40)
27894822,A parallel group randomised open blinded evaluation of Acceptance and Commitment Therapy for depression after psychosis: Pilot trial outcomes (ADAPT).,OUT_OF_SCOPE,Non-pharmacological,3,N,Unanimous
28155203,Pilot study of a culturally adapted psychoeducation (CaPE) intervention for bipolar disorder in Pakistan.,OUT_OF_SCOPE,Non-pharma RCT + non-Canadian,3,N,Unanimous
28277151,Sequenced neurocognitive and behavioral parent training for the treatment of ADHD in school-age children.,OUT_OF_SCOPE,Non-pharma RCT,3,N,Unanimous
28328699,A Mindfulness Program Adapted for Adolescents With Chronic Pain: Feasibility Acceptability and Initial Outcomes.,OUT_OF_SCOPE,Chronic pain,3,N,Unanimous
28379878,Randomized Controlled Trial Investigating the Role of Exercise in the Workplace to Improve Work Ability.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
28456025,Relationships among alexithymia therapeutic alliance and psychotherapy outcome in major depressive disorder.,OUT_OF_SCOPE,Depression,3,N,Unanimous
28647012,Striatal Activation Predicts Differential Therapeutic Responses to Methylphenidate and Atomoxetine.,MAP,ADHD,3,N,Unanimous
28716065,The validity of the SF-12 and SF-6D instruments in people living with HIV/AIDS in Kenya.,OUT_OF_SCOPE,Validation study + non-Canadian,3,N,Unanimous
28811955,The Effects of Group-Based versus Individual-Based Tai Chi Training on Nonmotor Symptoms in Patients with Mild to Moderate Parkinson's Disease.,OUT_OF_SCOPE,Parkinson's,3,N,Unanimous
28843186,Backward compared to forward over ground gait retraining in individuals with mild to moderate Parkinson's disease.,OUT_OF_SCOPE,Non-pharma RCT + non-mental-health,3,N,Unanimous
28869006,Amisulpride augmentation in clozapine-unresponsive schizophrenia (AMICUS).,OUT_OF_SCOPE,Non-Canadian pharma RCT,2,Y,Ext2 voted MAP (conf=0.35)
28882428,The effect of mianserin on the severity of psychosis and dyskinesia in the parkinsonian marmoset.,OUT_OF_SCOPE,Animal study,3,N,Unanimous
28971360,Respond don't react: The influence of mindfulness training on performance monitoring in older adults.,OUT_OF_SCOPE,Non-pharma RCT,3,N,Unanimous
29108016,Behavioral and pathophysiological outcomes associated with caffeine consumption and repetitive mild traumatic brain injury in adolescent rats.,OUT_OF_SCOPE,Animal study,3,N,Unanimous
29338723,Preventing suicidal behaviours with a multilevel intervention: a cluster randomised controlled trial.,OUT_OF_SCOPE,Suicide prevention,3,N,Unanimous
29387022,Magnetic Seizure Therapy in Treatment-Resistant Schizophrenia: A Pilot Study.,OUT_OF_SCOPE,Non-pharmacological + non-RCT,2,Y,Ext3 voted MAP (conf=0.35)
29514699,Go Play Outside! Effects of a risk-reframing tool on mothers' tolerance for children's risky play.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
29581089,Evaluation of an Internet-Based Behavioral Intervention to Improve Psychosocial Health Outcomes in Children With Insomnia (Better Nights Better Days).,OUT_OF_SCOPE,Non-pharmacological + protocol,2,Y,Ext3 voted MAP (conf=0.25)
29957477,5-HTT mRNA level as a potential biomarker of treatment response in patients with major depression in a clinical trial.,OUT_OF_SCOPE,Depression,2,Y,Ext2 voted UNCERTAIN (conf=0.40)
30167675,Effect of Dextroamphetamine on Poststroke Motor Recovery: A Randomized Clinical Trial.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
30183710,Can we learn to manage stress? A randomized controlled trial carried out on university students.,OUT_OF_SCOPE,Stress,3,N,Unanimous
30447734,Treatment of Borderline Personality Disorder.,OUT_OF_SCOPE,Review,3,N,Unanimous
30464478,Detection of cognitive impairment using a machine-learning algorithm.,OUT_OF_SCOPE,Machine learning study + non-Canadian,3,N,Unanimous
30468145,Combining mirtazapine with SSRIs or SNRIs for treatment-resistant depression: the MIR RCT.,OUT_OF_SCOPE,Depression,3,N,Unanimous
30526539,Perceptions of plain packaging and health warning labels for cannabis among young adults.,OUT_OF_SCOPE,Non-pharmacological + non-mental-health,3,N,Unanimous
30559067,Postoperative Pain Management Strategies and Delirium After Transapical Aortic Valve Replacement: A Randomized Controlled Trial.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
30654826,Evaluation of a targeted theory-informed implementation intervention for mild traumatic brain injury.,OUT_OF_SCOPE,Implementation trial + non-Canadian,3,N,Unanimous
30776324,Cognitive Behavioral Treatment for Acute Posttrauma Distress: A Randomized Controlled Proof-of-Concept Study Among Hospitalized Adults With Burns.,OUT_OF_SCOPE,Non-pharma RCT,3,N,Unanimous
30829505,Interpersonal Change as a Mediator of the Alliance-Outcome Association in Two Treatments for Generalized Anxiety Disorder.,OUT_OF_SCOPE,GAD,3,N,Unanimous
30993660,Effects of oxycodone for patient-controlled analgesia on postoperative cognitive function in elderly patients undergoing total hip arthroplasty.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
31132893,Evaluation of Neurofeedback for Posttraumatic Stress Disorder Related to Refugee Experiences.,OUT_OF_SCOPE,Non-pharmacological + non-RCT,3,N,Unanimous
31278542,Management of Late-Life Depression in the Context of Cognitive Impairment: a Review of the Recent Literature.,OUT_OF_SCOPE,Review,3,N,Unanimous
31344528,Cariprazine for the treatment of bipolar mania with mixed features: A post hoc pooled analysis of 3 trials.,OUT_OF_SCOPE,Post hoc pooled analysis,2,Y,Ext2 voted MAP (conf=0.45)
31493105,A Pilot Study of Family-Based Exposure-Focused Treatment for Youth with Autism Spectrum Disorder and Anxiety.,OUT_OF_SCOPE,Anxiety/ASD,3,N,Unanimous
31550091,Impact of preoperative mental health status on functional outcome 1 year after total hip arthroplasty.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
31555125,The Beneficial Effect of Physical Exercise on Cognitive Function in a Non-dementia Aging Chinese Population.,OUT_OF_SCOPE,Observational + non-Canadian,3,N,Unanimous
31555976,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder.,OUT_OF_SCOPE,Depression,2,Y,Ext2 voted MAP (conf=0.40)
31608389,Comparing internet-delivered cognitive therapy and behavior therapy with telephone support for insomnia disorder: a randomized controlled trial.,OUT_OF_SCOPE,Non-pharmacological RCT,3,N,Unanimous
31664920,Phenome-wide association analysis of LDL-cholesterol lowering genetic variants in PCSK9.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
31688579,Effects of perimenopausal transdermal estradiol on self-reported sleep independent of vasomotor symptom bother and depressive symptoms.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
31693540,Evaluating the efficacy of an attention modification program for patients with fibromyalgia.,OUT_OF_SCOPE,Chronic pain,3,N,Unanimous
31721892,Association of BDNF HTR2A TPH1 SLC6A4 and COMT polymorphisms with tDCS and escitalopram efficacy.,MAP,Depression,2,Y,Ext1 voted OUT_OF_SCOPE (conf=0.90)
31794857,Limited effect of a self-management exercise program added to spa therapy for knee osteoarthritis.,OUT_OF_SCOPE,Non-mental-health + non-pharmacological + non-Canadian,3,N,Unanimous
31831334,Dynamic prediction of fluid responsiveness during positive pressure ventilation: a review.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
31837126,Do comorbidities predict pain and function in knee osteoarthritis following an exercise intervention.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
31863406,One-Day Acceptance and Commitment Therapy Compared to Support for Depressed Migraine Patients.,OUT_OF_SCOPE,Depression/migraine,3,N,Unanimous
31888709,A randomised controlled trial of an exercise intervention promoting activity independence and stability in older adults with mild cognitive impairment and early dementia (PrAISED) - A Protocol.,OUT_OF_SCOPE,Protocol + non-pharma,3,N,Unanimous
31930507,Toward precision therapeutics: general and specific factors differentiate symptom change in depressed adolescents.,OUT_OF_SCOPE,Depression,3,N,Unanimous
31969269,A pooled post hoc analysis evaluating the safety and tolerability of cariprazine in bipolar depression.,OUT_OF_SCOPE,Post hoc pooled analysis,2,Y,Ext2 voted MAP (conf=0.45)
31991116,Focal source and trigger mapping in atrial fibrillation: Randomized controlled trial.,OUT_OF_SCOPE,Non-mental-health,3,N,Unanimous
32018071,Anxiety and Fear-Related Disorders in the ICD-11: Results from a Global Case-controlled Field Study.,OUT_OF_SCOPE,Non-pharmacological,3,N,Unanimous
32063986,Coloring Activities for Anxiety Reduction and Mood Improvement in Taiwanese Community-Dwelling Older Adults.,OUT_OF_SCOPE,Anxiety,3,N,Unanimous
32109935,Structural brain networks in remitted psychotic depression.,OUT_OF_SCOPE,Depression/psychosis,3,N,Unanimous
32134882,The Efficacy of PowerPoint-based CBT Delivered Through Email for Generalized Anxiety Disorder.,OUT_OF_SCOPE,GAD,3,N,Unanimous
32187319,Precision non-implantable neuromodulation therapies: A perspective for the depressed brain.,OUT_OF_SCOPE,Review,3,N,Unanimous
32187661,Psychological interventions for people with hemophilia.,OUT_OF_SCOPE,Cochrane systematic review,3,N,Unanimous
