id,title,decision,category,confidence,notes
40976401,Micro-encapsulation differentially impacts probiotic effects on brain structure and function in an elderly population – A randomised placebo-controlled trial,OUT_OF_SCOPE,non_mh_pharma,0.95,Probiotic RCT for brain function in elderly; not MH diagnosis; not Canadian
row_7210,Course of neuropsychological health in post-COVID patients differs 6 and 12 months after inpatient rehabilitation,OUT_OF_SCOPE,observational,0.95,Observational follow-up of post-COVID rehab; not RCT
41910394,Mavacamten in Adolescents with Obstructive Hypertrophic Cardiomyopathy.,OUT_OF_SCOPE,non_mh,0.95,Cardiac RCT (mavacamten for HCM); not MH
41908281,"Yoga, sexual dysfunction, and female concussions: a mind-body pilot intervention.",OUT_OF_SCOPE,non_pharma,0.9,Yoga pilot for concussion/sexual dysfunction; non-pharma
41908220,Baduanjin exercise with or without traditional Chinese tuina therapy for nonspecific chronic neck pain: study protocol for a randomised controlled trial.,OUT_OF_SCOPE,protocol,0.95,Protocol for TCM exercise/Tuina for neck pain; not MH; protocol without results
41908122,Feasibility of home-based accelerated intermittent theta-burst stimulation (aiTBS) for depression: a case series.,OUT_OF_SCOPE,non_pharma,0.95,Case series of home TMS for depression; non-pharma; Germany
41905489,CREB gene regulation as a blood biomarker of neural sensitivity to social threat.,OUT_OF_SCOPE,observational,0.95,Biomarker study of neural sensitivity; not RCT
41905438,Psychophysiological Effects of Heart Rate Variability Biofeedback Versus Sham Biofeedback: a Randomized Controlled Trial.,OUT_OF_SCOPE,non_pharma,0.95,HRV biofeedback RCT; non-pharma; France
41904320,A multicenter randomized clinical trial of portable transcranial alternating current stimulation for major depressive disorder.,OUT_OF_SCOPE,non_pharma,0.95,Transcranial stimulation RCT for MDD; non-pharma; China
41902572,"A Pilot Study of the Peer Supported Family Intervention, Psychosis Recovery by Enabling Adult Carers at Home (Psychosis-REACH) in an Early Psychosis Clinic.",OUT_OF_SCOPE,non_pharma,0.9,Peer family intervention for psychosis; non-pharma
41892624,"Study Protocol of a Pilot Trial Evaluating the Efficacy of an Integrated Therapeutic Intervention Based on Role-Playing Games (RPGs) in Adolescents and Young Adults with Anxiety, Depression and Emotional Dysregulation Disorders.",OUT_OF_SCOPE,protocol,0.95,Protocol for RPG psychosocial intervention; non-pharma; no results
41890923,Exploring the effects of short-term forest bathing on anxious medical undergraduates' stressful emotions using near-infrared functional brain imaging and facial expression technology.,OUT_OF_SCOPE,non_pharma,0.95,Forest bathing for anxiety; non-pharma; China
