id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
38252995,Induced emotion counter-regulation affects attentional inhibition of emotional information: ERP evidence from a randomized manipulation approach.,OUT_OF_SCOPE,non-MH,OUT_OF_SCOPE:2,none,both screeners agree
38237555,"Brain Glutamate Dynamics Predict Positive Agency in Healthy Women: Insights from Combined Application of Pharmacological Challenge, Comprehensive Affective Assessment, and Magnetic Resonance Spectroscopy.",OUT_OF_SCOPE,non-MH,OUT_OF_SCOPE:2,none,both screeners agree
38235044,Alprazolam Reduces Freezing of Gait (FOG) and Improves FOG-Related Gait Deficiencies.,OUT_OF_SCOPE,non-MH,OUT_OF_SCOPE:2,none,both screeners agree
38233080,A randomized controlled trial of repetitive transcranial magnetic stimulation plus donepezil vs donepezil alone for mild to moderate cognitive impairment due to small vessel cerebrovascular disease.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
38199634,"Impact of a peer-support programme to improve loneliness and social isolation due to COVID-19: does adding a secure, user friendly video-conference solution work better than telephone support alone? Protocol for a three-arm randomised clinical trial.",OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
38125282,Comparing the efficacy of electronic cognitive behavioral therapy to medication and combination therapy for generalized anxiety disorder: a quasi-experimental clinical trial.,OUT_OF_SCOPE,unclear_design,"UNCERTAIN:1,OUT_OF_SCOPE:1",minor,"A=UNCERTAIN, B=OUT_OF_SCOPE; conservative reconciliation"
38109196,Evaluation of a Cannabis Harm Reduction Intervention for People With First-Episode Psychosis: Protocol for a Pilot Multicentric Randomized Trial.,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
38078565,Mothers' and birthing parents' experiences with 1-day cognitive behavioural therapy-based workshops for postpartum depression: A descriptive qualitative study.,OUT_OF_SCOPE,non-RCT,OUT_OF_SCOPE:2,none,both screeners agree
37976121,"Development, Feasibility, and Preliminary Effects of a Hybrid-Mode Multicomponent Music Intervention for Women Undergoing Mastectomy.",OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
37950301,"Dietary counselling plus omega-3 supplementation in the treatment of generalized anxiety disorder: protocol for a randomized wait-list controlled pilot trial (the ""EASe-GAD Trial"").",OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
37917311,Brain metabolite levels in remitted psychotic depression with consideration of effects of antipsychotic medication.,OUT_OF_SCOPE,secondary_analysis,"OUT_OF_SCOPE:1,UNCERTAIN:1",minor,"A=OUT_OF_SCOPE, B=UNCERTAIN; conservative reconciliation"
37878641,"Socioeconomic inequalities, psychosocial stressors at work and physician-diagnosed depression: Time-to-event mediation analysis in the presence of time-varying confounders.",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
37851501,Real-World User Demographics of Three Web-Based Digital Mental Health Interventions Provided by the US Department of Veterans Affairs: Observational Study Using Web Analytics Data.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
37848299,A Parent-child yoga intervention for reducing attention deficits in children with congenital heart disease: the Yoga for Little Hearts Feasibility Study Protocol.,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
37840500,Landscape of Phase II Trials in Alzheimer's Disease.,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
37759910,The Effect of Continuous Theta Burst Stimulation over the Right Dorsolateral Prefrontal Cortex on Cognitive Function and Emotional Regulation in Patients with Cerebral Small Vessel Disease.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
37698915,"An eHealth Program for Insomnia in Children With Neurodevelopmental Disorders (Better Nights, Better Days): Protocol for an Economic Evaluation of a Randomized Controlled Trial.",OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
37626364,Multivariable prediction models for the recovery of and claim closure related to post-collision neck pain and associated disorders.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
37565489,Comparison between cytisine and Nicotine Replacement Therapy in smoking cessation among inpatient psychiatric patients.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
37547219,"A randomized 3-month, parallel-group, controlled trial of CALMA m-health app as an adjunct to therapy to reduce suicidal and non-suicidal self-injurious behaviors in adolescents: study protocol.",OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
37452224,Correlation of frailty assessment metrics in one-year follow-up of aged care residents: a sub-study of a randomised controlled trial.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
37363177,Predictors of prospective suicide attempts in a group at risk of personality disorder following self-poisoning.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
37351010,"Effectiveness and Safety of Bu Shen Kai Qiao Fang in the Treatment of Alzheimer's Disease: Study Protocol for a Multicenter, Prospective, Real-World Clinical Trial.",OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
37328751,Culturally adapted psychosocial interventions (CaPSI) for early psychosis in a low-resource setting: study protocol for a large multi-center RCT.,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
37270514,The clinical evaluation of Basti along with Rasayana on symptoms of post-COVID-19 syndrome: an open-labeled proof of concept pragmatic study-a study protocol.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
37157055,How does a family history of psychosis influence the risk of methamphetamine-related psychotic symptoms: Evidence from longitudinal panel data.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:2,none,both screeners agree
36458119,Effect of online aerobic exercise training in patients with bipolar depression: Protocol of a randomized clinical trial.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
35761266,French adaptation and validation of the Panic Disorder Severity Scale-self-report.,OUT_OF_SCOPE,non-RCT,OUT_OF_SCOPE:2,none,both screeners agree
36737725,Protocol for the Open Sky School: a two-arm clustered randomized controlled trial to test the effectiveness of a nature-based intervention on mental health of elementary school children.,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
36109026,Telephone-based cognitive behavioural therapy for patients with postoperative bariatric surgery to manage COVID-19 pandemic-related mental health issues and distress (TELE-BARICARE): a protocol for a randomised controlled trial.,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
36592671,Residual or re-emergent impaired insight into delusions following remission is unrelated to later relapse during a randomized clinical trial of continuation pharmacotherapy for psychotic depression - The STOP-PD II Study.,OUT_OF_SCOPE,secondary_analysis,"OUT_OF_SCOPE:1,UNCERTAIN:1",minor,"A=OUT_OF_SCOPE, B=UNCERTAIN; conservative reconciliation"
