id,title,decision,category,notes
28194835,Mindfulness-based cognitive therapy as an augmentation treatment for obsessive-compulsive disorder.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30698858,An Online Educational Program for Individuals With Dissociative Disorders and Their Clinicians: 1-Year and 2-Year Follow-Up.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
29165623,Effects of Pharmacologic and Nonpharmacologic Interventions on Insomnia Symptoms and Self-reported Sleep Quality in Women With Hot Flashes: A Pooled Analysis of Individual Participant Data From Four MsFLASH Trials.,OUT_OF_SCOPE,not_mental_health,No MH condition identified
27091628,α-synuclein genetic variability: A biomarker for dementia in Parkinson disease,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
29935104,Fatigue in chronic liver disease: New insights and therapeutic approaches,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
,Biomarker potential of brain-secreted extracellular vesicles in blood in Alzheimer's disease,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
32737243,Determining amyloid-b positivity using 18F-AZD4694 PET imaging,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
28145409,"Treatment of Bipolar Depression with Deep TMS: Results from a Double-Blind, Randomized, Parallel Group, Sham-Controlled Clinical Trial.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
32641088,"One third of dementia cases can be prevented within the next 25 years by tackling risk factors. The case ""for"" and ""against"".",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31469084,Evaluation of a Technology-Based Peer-Support Intervention Program for Preventing Postnatal Depression (Part 1): Randomized Controlled Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31370779,"A phase 1/2, open-label assessment of the safety, tolerability, and efficacy of transdermal cannabidiol (ZYN002) for the treatment of pediatric fragile X syndrome.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
29914028,Deep Brain Stimulation Targeting the Fornix for Mild Alzheimer Dementia (the ADvance Trial): A Two Year Follow-up Including Results of Delayed Activation.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
34074585,"The cytokine storms of COVID-19, H1N1 influenza, CRS and MAS compared. Can one sized treatment fit all?",OUT_OF_SCOPE,not_mental_health,No MH condition identified
30534376,Fitspiration and thinspiration: a comparison across three social networking sites.,OUT_OF_SCOPE,not_rct,No RCT indicators found
28988340,Inefficacy of autologous bone marrow concentrate in stage three osteonecrosis: a randomized controlled double-blind trial,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
31120284,The use of cannabinoids for sleep: A critical review on clinical trials,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
