id,title,decision,category,confidence,notes
28627912,Cognitive-behavioral versus psychodynamic therapy for major depression: Secondary outcomes of a randomized clinical trial.,EXCLUDE,non-Canadian,high,Dutch RCT comparing CBT vs psychodynamic therapy; no Canadian site; psychotherapy-only intervention
32808234,"A mind-body lifestyle intervention enhances emotional control in patients with major depressive disorder: a randomized, controlled study.",EXCLUDE,non-pharmacological,high,Dejian mind-body intervention for depression; non-pharmacological; no Canadian site
29372561,Is It Time for Going Beyond the P-Value Paradigm With the Estimation of the Probability of Clinical Benefit as a Criterion for Assessing the Outcomes of a Clinical Trial? A Case Study in Patients With Major Depressive Disorder.,EXCLUDE,not RCT,high,Methodological framework paper on probability of clinical benefit; not an RCT
31462766,Reward related ventral striatal activity and differential response to sertraline versus placebo in depressed individuals.,EXCLUDE,non-Canadian,high,EMBARC study examining neural response to rewards with sertraline; US-based
27609242,Patient Expectancy as a Mediator of Placebo Effects in Antidepressant Clinical Trials.,EXCLUDE,non-Canadian,high,US RCT examining patient expectancy as mediator of placebo effects in antidepressant trials
33360967,Clinical validation of combinatorial pharmacogenomic testing and single-gene guidelines in predicting psychotropic medication blood levels and clinical outcomes in patients with depression.,EXCLUDE,non-Canadian,high,US pharmacogenomic testing validation study for MDD prescribing
33181049,Brexanolone in Postpartum Depression: Post Hoc Analyses to Help Inform Clinical Decision-Making.,EXCLUDE,non-Canadian,high,US Phase 3 trials of brexanolone for postpartum depression
29505804,Outcome of a three-phase treatment algorithm for inpatients with melancholic depression.,EXCLUDE,non-Canadian,high,Single-center treatment algorithm study; non-Canadian (European)
34321881,Psychometric Properties of the Chinese Version of the Clinically Useful Depression Outcome Scale for Patients with Major Depressive Disorder.,EXCLUDE,non-Canadian,high,Chinese psychometric validation study of CUDOS for MDD
32608096,A randomised clinical pilot trial to test the effectiveness of parent training with video modelling to improve functioning and symptoms in children with autism spectrum disorders and intellectual disability.,EXCLUDE,non-pharmacological,high,Parent training with video modelling for ASD; non-pharmacological intervention
32388446,"A pilot, open-label investigation of the efficacy of glucosamine for the treatment of major depression.",EXCLUDE,not RCT,high,Open-label pilot study of glucosamine for MDD; not RCT
36267309,Effect of Nursing Outcome-Oriented Intervention on Airway Management in Elderly Long-Term Bedridden Patients.,EXCLUDE,not MH condition,high,Nursing intervention for airway management in bedridden patients; not mental health
30439812,"Depression and physical health, the therapeutic alliance and antidepressants.",EXCLUDE,non-Canadian,high,European study comparing duloxetine vs escitalopram with/without ASA for MDE
35371643,A Comparative Study on Safety and Efficacy of Desvenlafaxine Versus Sertraline in Depression.,EXCLUDE,non-Canadian,high,Comparative study of desvenlafaxine vs sertraline; non-Canadian
27862658,"Double-blind, randomized crossover study of intravenous infusion of magnesium sulfate versus 5% dextrose on depressive symptoms in adults with treatment-resistant depression.",EXCLUDE,non-Canadian,high,Crossover RCT of IV magnesium sulfate for TRD; non-Canadian
32238507,Telephone-based cognitive behavioral therapy for depression in Parkinson disease: A randomized controlled trial.,EXCLUDE,non-pharmacological,high,Telephone-based CBT for depression in PD; non-pharmacological intervention
row_9774,"19. The Impact of Investigational Purified Microbiome Therapeutic SER-109 on Health-Related Quality of Life (HRQoL) of Patients with Recurrent Clostridioides difficile Infection (rCDI) in ECOSPOR III, a Placebo-Controlled Clinical Trial",EXCLUDE,not MH condition,high,Microbiome therapeutic for recurrent C. difficile infection; not mental health
28546319,Effect on return to work or education of Individual Placement and Support modified for people with mood and anxiety disorders: results of a randomised clinical trial.,EXCLUDE,non-pharmacological,high,Individual Placement and Support for return to work in mood/anxiety; non-pharmacological; Danish
32865577,Effect of Telehealth Treatment by Lay Counselors vs by Clinicians on Depressive Symptoms Among Older Adults Who Are Homebound: A Randomized Clinical Trial.,EXCLUDE,non-pharmacological,high,Telehealth behavioral activation for homebound elderly depression; non-pharmacological; US
33907188,Do side effects of antidepressants impact efficacy estimates based on the Hamilton Depression Rating Scale? A pooled patient-level analysis.,EXCLUDE,secondary analysis,high,Pooled patient-level analysis of side effects impacting HDRS estimates; secondary analysis
28740537,The Anti-Inflammatory Effects of Invigorating Kidney and Supplementing Qi Chinese Herbal Formulae in Asthma Patients.,EXCLUDE,not MH condition,high,Chinese herbal formulae for asthma; not mental health condition
35573814,Role of Lactium™ in Psychodermatology: The CERTAIN Trial# on Patients with Acne Vulgaris.,EXCLUDE,not MH condition,high,Alpha casein hydrolysate for stress in acne patients; not primary MH condition
row_9780,A245 IMPROVING KNOWLEDGE TRANSFER OF PREVENTATIVE CARE IN INFLAMMATORY BOWEL DISEASE USING ELECTRONIC LEARNING,EXCLUDE,not MH condition,high,E-learning for IBD preventive care knowledge; not mental health; Canadian but educational intervention
28285255,"Relationships between circadian measures, depression, and response to antidepressant treatment: A preliminary investigation.",EXCLUDE,non-Canadian,high,Preliminary study of circadian markers as predictors of depression treatment response; non-Canadian
26478208,"Single i.v. ketamine augmentation of newly initiated escitalopram for major depression: results from a randomized, placebo-controlled 4-week study.",EXCLUDE,non-Canadian,high,Austrian RCT of single IV ketamine augmentation of escitalopram for MDD
31691413,High- versus low-intensity internet interventions for alcohol use disorders: results of a three-armed randomized controlled superiority trial.,EXCLUDE,non-Canadian,high,German RCT of internet interventions for alcohol use disorder
29990666,Determinants of antidepressant response: Implications for practice and future clinical trials.,EXCLUDE,secondary analysis,high,Pooled analysis of determinants of antidepressant response from NEWMEDS collaboration
32896644,Transcranial direct current stimulation: A novel approach in the treatment of vascular depression.,EXCLUDE,non-Canadian,high,tDCS for vascular depression in elderly; non-pharmacological; non-Canadian
35599775,Feasibility of an Exercise and CBT Intervention for Treatment of Depression: A Pilot Randomized Controlled Trial.,EXCLUDE,non-pharmacological,high,Pilot RCT of exercise + CBT for depression; non-pharmacological intervention
35191766,Effects of Developmental Bibliotherapy on Subjective Well-Being of Older Adults Living in Nursing Homes: A Quasi-Experimental Study.,EXCLUDE,not RCT,high,Quasi-experimental study of bibliotherapy for older adults; not RCT; non-pharmacological
40510918,A Patient with Treatment-resistant Depression Who Achieved Remission with Heated Yoga: A Case Report.,EXCLUDE,not RCT,high,Case report of heated yoga for treatment-resistant depression; not RCT
33470755,"The short-term effects of estradiol, raloxifene, and a phytoestrogen in women with perimenopausal depression.",EXCLUDE,non-Canadian,high,RCT of estrogen compounds for perimenopausal depression; non-Canadian
29427582,"Increased plasma nesfatin-1 levels may be associated with corticosterone, IL-6, and CRP levels in patients with major depressive disorder.",EXCLUDE,not RCT,high,Cross-sectional study of plasma nesfatin-1 in MDD; not RCT; Chinese
31861026,Chart review of patients receiving valsartan-amlodipine single-pill combination versus valsartan and amlodipine combination for blood pressure goal achievement and effects on the Hamilton anxiety rating/Hamilton depression rating scales.,EXCLUDE,not MH condition,high,Chart review of antihypertensives with depression rating; not primary MH condition; not RCT
row_9792,"SUN-377 Efficacy of Low Dose Denosumab in Maintaining Bone Mineral Density in Postmenopausal Women with Osteoporosis: A Real World, Prospective Observational Study",EXCLUDE,not MH condition,high,Denosumab for postmenopausal osteoporosis; not mental health
36282939,"Screening for Depression, Anxiety, and Suicide Risk in Children and Adolescents: An Evidence Review for the U.S. Preventive Services Task Force",EXCLUDE,review,high,"Evidence review for USPSTF on screening for depression/anxiety/suicide in youth; review, not RCT"
35326307,Cognitive Considerations in Major Depression: Evaluating the Effects of Pharmacotherapy and ECT on Mood and Executive Control Deficits.,EXCLUDE,non-Canadian,high,Evaluation of pharmacotherapy and ECT effects on mood and executive control in MDD; non-Canadian
35694919,Effects of Tianeptine Treatment on Depression and Cognitive Function in Patients with Alzheimer's Disease: A 12-Month Retrospective Observational Study.,EXCLUDE,not RCT,high,Retrospective observational study of tianeptine for depression in AD; not RCT
36225720,Preliminary Evidence of Efficacy and Target Engagement of Pramipexole in Anhedonic Depression.,EXCLUDE,not RCT,high,Open-label pilot study of pramipexole for anhedonic depression; not RCT
33392580,Microdosing and standard-dosing take-home buprenorphine from the emergency department: A feasibility study.,EXCLUDE,not RCT,high,Feasibility study of ED-initiated buprenorphine for OUD; not RCT
36513039,The Effectiveness of Metacognitive Therapy Compared to Behavioral Activation for Severely Depressed Outpatients: A Single-Center Randomized Trial.,EXCLUDE,non-pharmacological,high,Norwegian RCT comparing metacognitive therapy vs behavioral activation for MDD; non-pharmacological
28119755,Efficacy and Safety of Electroacupuncture on Treating Depression Related Sleep Disorders: Study Protocol of a Randomized Controlled Trial.,EXCLUDE,protocol,high,Study protocol for RCT of electroacupuncture for depression-related sleep disorders; protocol without results
34326642,A Preliminary Randomized Controlled Trial of Different Treatment Regimens for Melancholic Depression.,EXCLUDE,non-Canadian,high,"Egyptian RCT comparing fluoxetine, bupropion, CBT, and physical therapies for melancholic depression"
32293577,"A Web- and Mobile-Based Intervention for Comorbid, Recurrent Depression in Patients With Chronic Back Pain on Sick Leave (Get.Back): Pilot Randomized Controlled Trial on Feasibility, User Satisfaction, and Effectiveness.",EXCLUDE,non-Canadian,high,German pilot RCT of web-based intervention for comorbid depression and chronic back pain
30677646,"Impact of pharmacogenomics on clinical outcomes in major depressive disorder in the GUIDED trial: A large, patient- and rater-blinded, randomized, controlled study.",EXCLUDE,non-Canadian,high,US GUIDED trial of pharmacogenomic-guided treatment for MDD
32227773,"Effectiveness of electroacupuncture at Jiaji acupoints (EX-B2), plus moxibustion and intermediate on postherpetic neuralgia: a randomized controlled trial.",EXCLUDE,not MH condition,high,Chinese RCT of electroacupuncture for postherpetic neuralgia; not mental health
27267951,A sham-controlled randomized trial of adjunctive light therapy for non-seasonal depression.,EXCLUDE,non-pharmacological,high,RCT of bright light therapy for non-seasonal MDE; non-pharmacological intervention
32011502,Comparison of the immediate analgesic effect of perpendicular needling and transverse needling at SP6 in patients with primary dysmenorrhea: Study protocol for a randomized controlled trial.,EXCLUDE,not MH condition,high,Protocol for RCT of acupuncture for primary dysmenorrhea; not mental health
31706345,Effect of acupuncture on lung cancer-related fatigue: study protocol for a multi-center randomized controlled trial.,EXCLUDE,not MH condition,high,Protocol for RCT of acupuncture for lung cancer-related fatigue; not mental health
28974247,The long-term effect of acupuncture for patients with chronic tension-type headache: study protocol for a randomized controlled trial.,EXCLUDE,not MH condition,high,Protocol for RCT of acupuncture for chronic tension-type headache; not mental health
31513968,Verbal memory predicts treatment outcome in syndromal anxious depression: An iSPOT-D report.,EXCLUDE,secondary analysis,high,Secondary analysis from iSPOT-D trial examining verbal memory as predictor in anxious depression
34397282,"Comparative Assessment of Anxiety, Pain, and Discomfort During Rapid Maxillary Expansion Using Two Different Activation Protocols in Patients With Cleft Lip and Palate.",EXCLUDE,not MH condition,high,Study comparing anxiety/pain during maxillary expansion in cleft lip/palate; not primary MH condition
34837758,The Efficacy of Group Acceptance and Commitment Therapy for Preventing Post-Stroke Depression: A Randomized Controlled Trial.,EXCLUDE,non-pharmacological,high,Chinese RCT of group ACT for preventing post-stroke depression; non-pharmacological
32798197,"Effects of the pestle needle therapy, a type of acupoint stimulation, on post-hemorrhoidectomy pain: A randomized controlled trial.",EXCLUDE,not MH condition,high,RCT of acupoint stimulation for post-hemorrhoidectomy pain; not mental health
32749468,Effectiveness of Emotional Memory Reactivation vs Control Memory Reactivation Before Electroconvulsive Therapy in Adult Patients With Depressive Disorder: A Randomized Clinical Trial.,EXCLUDE,non-pharmacological,high,Dutch RCT of emotional memory reactivation before ECT for depression; non-pharmacological
28276950,Evaluation of the effect of Spiritual care on patients with generalized anxiety and depression: a randomized controlled study.,EXCLUDE,non-pharmacological,high,RCT of spiritual care for depression and anxiety; non-pharmacological; non-Canadian
31331577,Can acupuncture combined with SSRIs improve clinical symptoms and quality of life in patients with depression? Secondary outcomes of a pragmatic randomized controlled trial.,EXCLUDE,non-Canadian,high,Chinese pragmatic RCT of acupuncture combined with SSRIs for moderate-severe depression
26585287,A Selective Nociceptin Receptor Antagonist to Treat Depression: Evidence from Preclinical and Clinical Studies.,EXCLUDE,non-Canadian,high,RCT of NOP receptor antagonist LY2940094 for depression; non-Canadian (US/European)
28252882,Effectiveness of Supplementary Cognitive-Behavioral Therapy for Pharmacotherapy-Resistant Depression: A Randomized Controlled Trial.,EXCLUDE,non-Canadian,high,Japanese RCT of supplementary CBT for pharmacotherapy-resistant depression
35587078,"Effect of laser biostimulation and a low-calorie diet vs. a low-calorie diet alone on insulin resistance, inflammatory biomarkers, and depression among obese postmenopausal women: a randomized controlled trial.",EXCLUDE,non-pharmacological,high,RCT of laser biostimulation + diet for depression in obese postmenopausal women; non-pharmacological
29149755,A randomized clinical trial of adjunctive ketamine anesthesia in electro-convulsive therapy for depression.,EXCLUDE,non-Canadian,high,RCT of adjunctive ketamine anesthesia in ECT for depression; non-Canadian
30652941,The Concise Health Risk Tracking-Self Report: Psychometrics within a placebo-controlled antidepressant trial among depressed outpatients.,EXCLUDE,non-Canadian,high,Psychometric validation of suicide risk measure within antidepressant trial; non-Canadian
33108145,Pharmacoeconomic Review Report: Vortioxetine Hydrobromide (Trintellix): (Lundbeck Canada Inc.): Indication: The treatment of major depressive disorder in adults,EXCLUDE,review,high,"CADTH pharmacoeconomic review report for vortioxetine; review/HTA, not an RCT"
31915046,Initiate Danhong Injection before or after percutaneous coronary intervention for microvascular obstruction in ST-elevation myocardial infarction (DIRECTION): study protocol for a randomized controlled trial.,EXCLUDE,not MH condition,high,Protocol for RCT of Danhong Injection for STEMI microvascular obstruction; not mental health
27825327,Treatment of trauma-affected refugees with venlafaxine versus sertraline combined with psychotherapy - a randomised study.,EXCLUDE,non-Canadian,high,Danish RCT comparing venlafaxine vs sertraline for trauma-affected refugees
39079594,Antihyperalgesic effect of γ-terpinene complexed in β-cyclodextrin on neuropathic pain model induced by tumor cells.,EXCLUDE,animal study,high,Animal study of gamma-terpinene for neuropathic pain; not human
31068158,Effects of Attentional Bias Modification on residual symptoms in depression: a randomized controlled trial.,EXCLUDE,non-Canadian,high,Dutch RCT of attentional bias modification for residual depression symptoms; non-pharmacological
36435397,Efficacy of repetitive transcranial magnetic stimulation and agomelatine on sleep quality and biomarkers of adult patients with mild to moderate depressive disorder.,EXCLUDE,non-Canadian,high,Chinese RCT of rTMS and agomelatine for mild-moderate depression with insomnia
35570288,Health-related quality of life and associated factors in Chinese menstrual migraine patients: a cross-sectional study.,EXCLUDE,not RCT,high,Cross-sectional study of QoL in Chinese menstrual migraine patients; not RCT; not MH
35069013,"Psychological Status, Compliance, Serum Brain-Derived Neurotrophic Factor, and Nerve Growth Factor Levels of Patients with Depression after Augmented Mindfulness-Based Cognitive Therapy.",EXCLUDE,non-pharmacological,high,Chinese study of augmented MBCT for depression; non-pharmacological primary intervention
30423541,Effect of istradefylline on mood disorders in Parkinson's disease.,EXCLUDE,non-Canadian,high,Japanese study of istradefylline for mood disorders in Parkinson's disease
34177556,Subjective Cognitive Decline May Be Associated With Post-operative Delirium in Patients Undergoing Total Hip Replacement: The PNDABLE Study.,EXCLUDE,not MH condition,high,PNDABLE study of subjective cognitive decline and post-op delirium after hip replacement; not primary MH condition
36157424,Safety of wide-awake local anesthesia with no tourniquet (WALANT) in for lower limb surgery: A potential alternative in times of emergency.,EXCLUDE,not MH condition,high,Local anesthesia technique for lower limb surgery; not mental health
