id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
41481875,The Comparison of Intraarticular Bipolar Pulsed Radiofrequency and Genicular Nerve Thermal Radiofrequency Ablation for Pain Caused by Osteoarthritis of the Knee.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41479711,Effect of microenvironment theory-based nursing on prognosis in intensive care unit patients with postoperative severe acute pancreatitis.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41478386,Doctors can agree: Enhancing interrater reliability of mental health diagnosis among junior psychiatrists using electronic clinician assisting technology.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41477165,Hippocampal T1WI radiomics- and clinical feature-based models for predicting early mild cognitive impairment in secondary hydrocephalus.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41477097,Prospective Randomized Controlled Trial of the Impact of Olfactory Training on Cognitive and Emotional Function in Individuals with Parkinson Disease.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41475571,Medically supervised ketogenic diet as an adjunctive treatment for moderate to severe depression: A pilot study.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41475569,Effectiveness of pharmacogenomic testing across age groups for depressive disorder treatment and its age-dependent effects on cognitive function: A randomized controlled trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41474479,Intra-individual variability in cognitive performance predicts falls in older adults with chronic stroke.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41473847,Improved early recovery and shorter hospital stay with fast track protocol versus standard care in total hip arthroplasty: 5-year results from a prospective randomised controlled study.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41469986,Effect of laughter yoga on anxiety and depression in people with Parkinson's disease: a randomized controlled trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
