id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
10.1007/s12671-017-0721-2,Self-Compassion Induction Reduces Anticipatory Anxiety Among Socially Anxious Students,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
10.1016/j.jff.2019.103667,Cognitive performance in relation to urinary anthocyanins and their flavonoid-based products following blueberry supplementation in older adults at risk for dementia,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
10.1016/j.knosys.2020.106585,SNF-CVAE: Computational method to predict drug-disease interactions using similarity network fusion and collective variational autoencoder,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
10.1038/s41531-019-0102-8,Report from a multidisciplinary meeting on anxiety as a non-motor manifestation of Parkinson's disease,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
10.1080/07421656.2016.1277113,"The Effects of Coloring on Anxiety, Mood, and Perseverance",OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
10.1177/2167702615622204,Unmasking One's True Self Facilitates Positive Relational Outcomes: Authenticity Promotes Social Approach Processes in Social Anxiety Disorder,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
10.1186/s13613-020-00723-2,Cognitive and psychosocial outcomes of mechanically ventilated intensive care patients with and without delirium,OUT_OF_SCOPE,observational,3,FALSE,Unanimous (3/3)
10.1186/s40708-019-0099-0,Predicting the course of Alzheimer's progression,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
10.2147/dmso.s370050,Painful Diabetic Peripheral Neuropathy: Practical Guidance and Challenges for Clinical Management,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
10.3390/jcm9061673,Diagnostic biomarkers for Alzheimer's disease using non-invasive specimens,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
25180541,"A Qualitative Study to Explore Patients', Carers' and Health Professionals' Views to Culturally Adapt CBT for Psychosis (CBTp) in Pakistan",OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
26501498,Partner Accommodation Moderates Treatment Outcomes for Couple Therapy for Posttraumatic Stress Disorder,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
26651352,Cognitive-behavioral conjoint therapy for PTSD improves various PTSD symptoms and trauma-related cognitions: Results from a randomized controlled trial,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
26708320,"Sustained efficacy of agomelatine 10 mg, 25 mg, and 25-50 mg on depressive symptoms and functional outcomes in patients with major depressive disorder. A placebo-controlled study over 6 months.",OUT_OF_SCOPE,non-Canadian,3,FALSE,Unanimous (3/3)
26865254,"Task sharing for the care of severe mental disorders in a low-income country (TaSCS): study protocol for a randomised, controlled, non-inferiority trial.",OUT_OF_SCOPE,non-Canadian,3,FALSE,Unanimous (3/3)
26881449,"Mechanisms of Personality-Targeted Intervention Effects on Adolescent Alcohol Misuse, Internalizing and Externalizing Symptoms",OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
26883132,Cost Effectiveness of Paliperidone Long-Acting Injectable Versus Other Antipsychotics for the Maintenance Treatment of Schizophrenia in France.,OUT_OF_SCOPE,non-Canadian,3,FALSE,Unanimous (3/3)
26892289,"Lithium, a therapy for AD: Current evidence from clinical trials of neurodegenerative disorders",OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
26899580,Peripheral immune signatures in Alzheimer disease,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
26905412,Dopamine cross-sensitization between psychostimulant drugs and stress in healthy male volunteers.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
27001122,Mechanisms of the placebo effect in pain and psychiatric disorders.,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
27034774,Strategies and methods to study female-specific cardiovascular health and disease: a guide for clinical scientists.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
27129843,Quality of life and symptom burden in patients with metastatic breast cancer.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
27179288,Activation and Self-Efficacy in a Randomized Trial of a Depression Self-Care Intervention.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
27252778,Problem Management Plus (PM+) in the treatment of common mental disorders in women affected by gender-based violence and urban adversity in Kenya; study protocol for a randomized controlled trial.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
27253658,"Assessment of the Abuse Potential of the Orexin Receptor Antagonist, Suvorexant, Compared With Zolpidem in a Randomized Crossover Study.",OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
27491293,A Pilot Study on Telephone Cognitive Behavioral Therapy for Patients Six-Months Post-Bariatric Surgery.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
27527730,Effects of Brief Psychoeducational Program on Stigma in Malaysian Pre-clinical Medical Students: A Randomized Controlled Trial.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
27659392,An Education Intervention to Enhance Staff Self-Efficacy to Provide Dementia Care in an Acute Care Hospital in Canada: A Nonrandomized Controlled Study,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
27714506,Balneological outpatient treatment for patients with knee osteoarthritis; an effective non-drug therapy option in daily routine?,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
27857682,Functional Connectivity Substrates for tDCS Response in Minimally Conscious State Patients.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
28178072,Side effects can enhance treatment response through expectancy effects: an experimental analgesic randomized controlled trial.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
28193717,Differences in Presentation and Outcomes between Children with Familial Dilated Cardiomyopathy and Children with Idiopathic Dilated Cardiomyopathy,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
28330458,The effects of an extensive exercise programme on the progression of Mild Cognitive Impairment (MCI): study protocol for a randomised controlled trial.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
28373243,Myocardial Damage Detected by Late Gadolinium Enhancement Cardiac Magnetic Resonance Is Uncommon in Peripartum Cardiomyopathy.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
28390407,"A qualitative study to explore views of patients', carers' and mental health professionals' to inform cultural adaptation of CBT for psychosis (CBTp) in China",OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
28412979,Physical exercise for late life depression: effects on cognition and disability.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
28433500,Psychometric characteristics of the MATRICS Consensus Cognitive Battery in a large pooled cohort of stable schizophrenia patients,OUT_OF_SCOPE,observational,3,FALSE,Unanimous (3/3)
28460160,"Serotonergic Approaches in Parkinson's Disease: Translational Perspectives, an Update",OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
28544009,"A cluster-randomized controlled trial evaluating the effects of delaying onset of adolescent substance abuse on cognitive development and addiction following a selective, personality-targeted intervention programme: the Co-Venture trial.",OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
28623732,Safety and acceptability of transcranial direct current stimulation for the acute treatment of major depressive episodes: Analysis of individual patient data.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
28687954,Cortical voluntary activation testing methodology impacts central fatigue.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
28885287,Whether Orthotic Management and Exercise Are Equally Effective to the Patients With Adolescent Idiopathic Scoliosis in Mainland China?: A Randomized Controlled Trial Study.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
28950401,Whole body vibration exercise training for fibromyalgia,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
29132964,Premenstrual Dysphoric Disorder: Contemporary Diagnosis and Management,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
29146683,"PCSK9 Variants, Low-Density Lipoprotein Cholesterol, and Neurocognitive Impairment: Reasons for Geographic and Racial Differences in Stroke Study (REGARDS).",OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
29242310,Approaches to neuromodulation for schizophrenia.,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
29263572,"Randomized Trial of the Effect of Mindfulness-Based Stress Reduction on Pain-Related Disability, Pain Intensity, Health-Related Quality of Life, and A1C in Patients With Painful Diabetic Peripheral Neuropathy.",OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
29342314,Fatigue is a relevant outcome in patients with myasthenia gravis,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
29411314,Feasibility and preliminary efficacy of an exercise telephone counseling intervention for hematologic cancer survivors: a phase II randomized controlled trial.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
29529508,The unique contribution of acceptance without judgment in predicting nonsuicidal self-injury after 20-weeks of dialectical behaviour therapy group skills training.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
29735372,Fornical Closed-Loop Stimulation for Alzheimer's Disease,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
29739753,Health-related quality of life in adults with relapsed/refractory acute lymphoblastic leukemia treated with blinatumomab.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
29766873,Cardiac Resynchronization Therapy With a Quadripolar Electrode Lead Decreases Complications at 6 Months: Results of the MORE-CRT Randomized Trial.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
29778918,Cognitive mechanisms of sleep outcomes in a randomized clinical trial of internet-based cognitive behavioral therapy for insomnia.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
29801741,Feasibility and Outcomes in a Pilot Randomized Controlled Trial of a Psychosocial Intervention for Adults With Congenital Heart Disease.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
29940242,Novel multi-target directed ligand-based strategies for reducing neuroinflammation in Alzheimer's disease,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
30004571,Parent training interventions for parents with intellectual disability.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
30070398,Efficacy of Imagery Rehearsal Therapy and Cognitive Behavioral Therapy in Sexual Assault Victims With Posttraumatic Stress Disorder: A Randomized Controlled Trial.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
30139553,Implementation and fidelity assessment of the NAVIGATE treatment program for first episode psychosis in a multi-site study.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
30154027,A telemedicine platform to improve clinical parameters in paranoid schizophrenia patients: Results of a one-year randomized study.,OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
30298179,Assessment of Instrumental Activities of Daily Living in Older Adults with Subjective Cognitive Decline Using the Virtual Reality Functional Capacity Assessment Tool (VRFCAT),OUT_OF_SCOPE,non-pharmacological,3,FALSE,Unanimous (3/3)
30376184,Habitual exercisers versus sedentary subjects with Parkinson's Disease: Multimodal PET and fMRI study.,OUT_OF_SCOPE,observational,3,FALSE,Unanimous (3/3)
30387904,Pimavanserin for Parkinson's Disease psychosis: Effects stratified by baseline cognition and use of cognitive-enhancing medications.,OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
30474351,"Clinical exigencies, psychosocial realities: negotiating HIV pre-exposure prophylaxis beyond the cascade among gay, bisexual and other men who have sex with men in Canada",OUT_OF_SCOPE,non-mental-health,3,FALSE,Unanimous (3/3)
30496240,Medical treatment of Attention Deficit/Hyperactivity Disorder (ADHD) and children's academic performance.,OUT_OF_SCOPE,observational,3,FALSE,Unanimous (3/3)
30565793,Donepezil for gait and falls in mild cognitive impairment: a randomized controlled trial.,MAP,pharmacological_RCT,2,TRUE,Majority 2/3; minority voted OUT_OF_SCOPE
30576764,Evaluating the role of orexins in the pathophysiology and treatment of depression: A comprehensive review,OUT_OF_SCOPE,review,3,FALSE,Unanimous (3/3)
30584141,Lipopolysaccharide induced opening of the blood brain barrier on aging 5XFAD mouse model,OUT_OF_SCOPE,non-human,3,FALSE,Unanimous (3/3)
