id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
34146343,Determining maximal achievable effect sizes of antidepressant therapies in placebo-controlled trials.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
35772671,Efficacy and quality of life after 6-9 years of deep brain stimulation for depression.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
27049915,Deep Brain Stimulation of the Ventral Anterior Limb of the Internal Capsule for Treatment-Resistant Depression: A Randomized Clinical Trial.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
28328790,Comparison of the Effects of Quetiapine XR and Lithium Monotherapy on Actigraphy-Measured Circadian Parameters in Patients With Bipolar II Depression.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
31180620,"Repetitive transcranial magnetic stimulation for functional tremor: A randomized, double-blind, controlled study.",OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
33408656,Impact of Baseline Characteristics on the Effectiveness of Disorder-Specific Cognitive Behavioral Analysis System of Psychotherapy (CBASP) and Supportive Psychotherapy in Outpatient Treatment for Persistent Depressive Disorder.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
32481332,Standardization of rehabilitation program for post-apoplectic limb spasm treated by Tongjing Tiaoxing tuina and scalp acupuncture with physical therapy.,OUT_OF_SCOPE,NON-MH,OUT_OF_SCOPE:2,none,both screeners agree
row_9915,M47. AKATHISIA AND ATYPICAL ANTIPSYCHOTICS: EXPLORING ASSOCIATIONS TO SUICIDALITY AND AGITATION,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
27152523,"Antidepressant Efficacy of Adjunctive Aerobic Activity and Associated Biomarkers in Major Depression: A 4-Week, Randomized, Single-Blind, Controlled Clinical Trial.",OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
27317550,A randomized controlled trial comparing Ametop™ with placebo for reducing pain associated with local anesthetic skin infiltration before neuraxial anesthesia in parturients.,OUT_OF_SCOPE,NON-MH,OUT_OF_SCOPE:2,none,both screeners agree
33621911,Ecological momentary assessment as a measurement tool in depression trials.,OUT_OF_SCOPE,STUDY-DESIGN,OUT_OF_SCOPE:2,none,both screeners agree
28189292,Men's sexual response to female partner's intranasal oxytocin administration for hypoactive sexual desire disorder: an open prospective cohort study.,OUT_OF_SCOPE,NON-MH,OUT_OF_SCOPE:2,none,both screeners agree
33471146,Interest-activity symptom severity predicts response to ketamine infusion in treatment-resistant depression.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
38696620,"Abrocitinib (Cibinqo): CADTH Reimbursement Recommendation: Indication: For the treatment of patients aged 12 years and older with refractory moderate to severe atopic dermatitis, including the relief of pruritus, who have had an inadequate response to other systemic drugs (e.g., steroid or biologic), or for whom these treatments are not advisable. Abrocitinib can be used with or without medicated topical therapies for atopic dermatitis",OUT_OF_SCOPE,NON-MH,OUT_OF_SCOPE:2,none,both screeners agree
26650973,Antidepressant Effects of a Single Dose of Ayahuasca in Patients With Recurrent Depression: A SPECT Study.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
28195952,"The Relations of Cognitive, Behavioral, and Physical Activity Variables to Depression Severity in Traumatic Brain Injury: Reanalysis of Data From a Randomized Controlled Trial.",OUT_OF_SCOPE,SECONDARY-ANALYSIS,OUT_OF_SCOPE:2,none,both screeners agree
36693536,Non-invasive brain stimulation for fatigue in post-acute sequelae of SARS-CoV-2 (PASC).,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
27631145,Association Between Stigma and Depression Outcomes Among Chinese Immigrants in a Primary Care Setting.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
32739704,Aerobic exercise or stretching as add-on to inpatient treatment of depression: Similar antidepressant effects on depressive symptoms and larger effects on working memory for aerobic exercise alone.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
26922146,Trajectories of depression symptom improvement and associated predictor analysis: An analysis of duloxetine in double-blind placebo-controlled trials.,OUT_OF_SCOPE,SECONDARY-ANALYSIS,OUT_OF_SCOPE:2,none,both screeners agree
30501977,Comparison of Motor Relearning Program versus Bobath Approach for Prevention of Poststroke Apathy: A Randomized Controlled Trial.,OUT_OF_SCOPE,NON-MH,OUT_OF_SCOPE:2,none,both screeners agree
33327018,Frequencies of Genetic Polymorphisms of Clinically Relevant Gene-Drug Pairs in a German Psychiatric Inpatient Population.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
37052005,Comparison of the efficacy of Trazodone hydrochloride tablets alone and in combination with press-needles in the treatment of post-stroke depression.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
31206585,Melatonin and agomelatine for preventing seasonal affective disorder.,OUT_OF_SCOPE,STUDY-DESIGN,OUT_OF_SCOPE:2,none,both screeners agree
35465554,A Comparative Study of Regional Homogeneity of Resting-State fMRI Between the Early-Onset and Late-Onset Recurrent Depression in Adults.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
30034237,A preliminary assessment of a combination of rhodiola and saffron in the management of mild-moderate depression.,OUT_OF_SCOPE,STUDY-DESIGN,OUT_OF_SCOPE:2,none,both screeners agree
30529313,The roles of brain-derived neurotrophic factor (BDNF) and glial cell line-derived neurotrophic factor (GDNF) in predicting treatment remission in a Chinese Han population with generalized anxiety disorder.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
29962359,Personalized prediction of antidepressant v. placebo response: evidence from the EMBARC study.,OUT_OF_SCOPE,SECONDARY-ANALYSIS,OUT_OF_SCOPE:2,none,both screeners agree
33500282,Do sociodemographic variables moderate effects of an internet intervention for mild to moderate depressive symptoms? An exploratory analysis of a randomised controlled trial (EVIDENT) including 1013 participants.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
29369664,Follow-up of monotherapy remitters in the PReDICT study: Maintenance treatment outcomes and clinical predictors of recurrence.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
row_9938,O7.5. LONG-TERM SAFETY AND TOLERABILITY OF BREXPIPRAZOLE IN PATIENTS WITH SCHIZOPHRENIA,OUT_OF_SCOPE,STUDY-DESIGN,OUT_OF_SCOPE:2,none,both screeners agree
36533173,Subjective cognitive decline may mediate the occurrence of postoperative delirium by P-tau undergoing total hip replacement: The PNDABLE study.,OUT_OF_SCOPE,NON-MH,OUT_OF_SCOPE:2,none,both screeners agree
30487939,"A Study Protocol for the ""Practitioner Training in Child and Adolescent Psychiatry"" Cluster-randomized Pilot Study.",OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
28126401,Do patients with bipolar disorder and subsyndromal symptoms benefit from functional remediation? A 12-month follow-up study.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
31015098,Manual or electroacupuncture as an add-on therapy to SSRIs for depression: A randomized controlled trial.,OUT_OF_SCOPE,NON-CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
33866522,Analgesic Effects of Navigated Repetitive Transcranial Magnetic Stimulation in Patients With Acute Central Poststroke Pain.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
36352824,Predicting Antidepressant Treatment Response Using Functional Brain Controllability Analysis.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
32655381,Effect of Acute Exercise on Prefrontal Oxygenation and Inhibitory Control Among Male Children With Autism Spectrum Disorder: An Exploratory Study.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
33868142,Waterfall Forest Environment Regulates Chronic Stress via the NOX4/ROS/NF-κB Signaling Pathway.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
31997369,Patients' interpersonal problems as moderators of depression outcomes in a randomized controlled trial comparing mindfulness-based cognitive therapy and a group version of the cognitive-behavioral analysis system of psychotherapy in chronic depression.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
29653550,Mecasin treatment in patients with amyotrophic lateral sclerosis: study protocol for a randomized controlled trial.,OUT_OF_SCOPE,NON-MH,OUT_OF_SCOPE:2,none,both screeners agree
35007480,Comparison of withdrawal symptom intensity between hypnosis and nicotine-replacement-therapies: A pilot study.,OUT_OF_SCOPE,NON-MH,OUT_OF_SCOPE:2,none,both screeners agree
30346890,Transcranial Photobiomodulation for the Treatment of Major Depressive Disorder. The ELATED-2 Pilot Trial.,OUT_OF_SCOPE,NON-PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
