id,title,decision,category,confidence,notes
7059,Unstructured Group Support Enhances Compliance to Pharmacological Treatment by Improving Social Cognition in Patients with Bipolar Disorder: A Pilot fMRI Study,OUT_OF_SCOPE,non_canadian,0.95,RCT with BP patients receiving UGS + pharmacotherapy; no Canadian site or PI indicated (China-based)
7060,The Effects of Thai Massage on Comfort and Symptoms among Female Cancer Patients Receiving Chemotherapy,OUT_OF_SCOPE,non_canadian,0.95,RCT in Tehran Iran; non-pharma massage intervention; cancer not MH disorder
7061,Preliminary Evidence for Lasting Benefits One Year Following Mindfulness Training Among Older Family Caregivers of Persons with Neurodegenerative Disease,OUT_OF_SCOPE,non_pharma,0.9,Follow-up of RCT of mindfulness vs psychoeducation for caregivers; non-pharmacological; no diagnosed MH disorder
7062,AD-causing variants that affect PSEN1 transmembrane domains are associated with faster neurodegeneration,OUT_OF_SCOPE,not_rct,0.95,Longitudinal observational cohort analysis from DIAN-Obs; not an RCT; Alzheimer's disease (neurological not MH)
7063,Psychedelic-Assisted Therapy for Social Adaptability in Autistic Adults,OUT_OF_SCOPE,not_rct,0.9,Book chapter/review on psychedelic research for autism; not an RCT
7064,The Importance of Drug Dose Adjustment in Elderly Patients with Special Considerations for Patients on Diverse Co-medications and Antidepressants,OUT_OF_SCOPE,not_rct,0.95,Review/book chapter on drug dosing in elderly; not an RCT
7065,A Hidden Markov Model Based Intelligent Platform for Characterizing Behaviors,OUT_OF_SCOPE,not_rct,0.95,Computer science/engineering paper on behavioral analysis platform; not an RCT
7066,Association of preoperative pain-related education with postoperative patient care among in-hospital cardiac patients,OUT_OF_SCOPE,non_mh,0.95,RCT of pain education for CABG patients in Pakistan; cardiac surgery not MH; non-Canadian
7067,"Correction to: Beyond Response: Aiming for Quality Remission in Depression",OUT_OF_SCOPE,not_rct,0.95,Correction/erratum to a figure caption; not an original RCT
7068,Impact of Social Anxiety and Type of Stressor on Levels of Self-compassion,OUT_OF_SCOPE,not_rct,0.9,Two experimental studies on self-compassion in social anxiety; not a treatment RCT; non-pharma
7069,An Adaptive and Fast Health Estimation of Lithiumion Batteries Under Random Missing Data,OUT_OF_SCOPE,non_mh,0.99,Engineering paper on lithium-ion battery health estimation; entirely unrelated to MH
