id,title,decision,category,confidence,notes
33275787,The reciprocal relationship between depression and disability in low-income homebound older adults following tele-depression treatment.,EXCLUDE,non-Canadian,high,US-based tele-depression RCT in homebound older adults
30079814,Social support deficit and depression treatment outcomes in patients with acute coronary syndrome: Findings from the EsDEPACS study.,EXCLUDE,non-Canadian,high,Korean RCT (EsDEPACS); secondary analysis
28605527,Effect of Transcranial Direct Current Stimulation of the Motor Cortex on Visceral Pain in Patients with Hepatocellular Carcinoma.,EXCLUDE,non-Canadian,high,Egyptian study; pain not MH condition
28292331,The Ghent Psychotherapy Study (GPS) on the differential efficacy of supportive-expressive and cognitive behavioral interventions in dependent and self-critical depressive patients: study protocol for a randomized controlled trial.,EXCLUDE,protocol,high,Study protocol; Belgian RCT
27460201,"Efficacy of repetitive transcranial magnetic stimulation with quetiapine in treating bipolar II depression: a randomized, double-blinded, control study.",EXCLUDE,non-Canadian,high,Chinese RCT; bipolar II depression
36277050,Effect of transcranial magnetic stimulation in combination with citalopram on patients with post-stroke depression.,EXCLUDE,non-Canadian,high,Chinese RCT; post-stroke depression
26747406,"Microstructural abnormalities of the trigeminal nerve correlate with pain severity and concomitant emotional dysfunctions in idiopathic trigeminal neuralgia: A randomized, prospective, double-blind study.",EXCLUDE,non-Canadian,high,Chinese study; trigeminal neuralgia not MH
28640076,Efficacy of methylphenidate for the treatment of mental sequelae after traumatic brain injury.,EXCLUDE,non-Canadian,high,Chinese RCT; TBI sequelae not primary MH
3193 Improving Individual Clinical Outcomes in a S,3193 Improving Individual Clinical Outcomes in a Sequential Multiple Assignment Randomized Trial (SMART),EXCLUDE,non-pharma,high,Statistical methodology study; no clinical trial
27283839,A Trial-Based Predictive Microsimulation Assessing the Public Health Benefits of Nalmefene and Psychosocial Support for the Reduction of Alcohol Consumption in Alcohol Dependence.,EXCLUDE,non-pharma,high,Microsimulation model; not an RCT
35602344,Nursing Effect and Prognosis Analysis of Self-Management Education Model Based on Protective Motivation Theory on Patients with Hematological Tumor after PICC Catheterization.,EXCLUDE,non-Canadian,high,Chinese nursing study; not MH
27128357,The Effects of Mindfulness-Based Cognitive Therapy and Cognitive Behavioral Analysis System of Psychotherapy added to Treatment as Usual on suicidal ideation in chronic depression: Results of a randomized-clinical trial.,EXCLUDE,non-Canadian,high,"German RCT; psychotherapy only, no pharma for MH"
26584326,Effects of levomilnacipran ER on fatigue symptoms associated with major depressive disorder.,EXCLUDE,secondary analysis,high,Post-hoc analysis of phase III trials; multinational
27137422,Reanalysis of efficacy of interpersonal psychotherapy for antepartum depression versus parenting education program: initial severity of depression as a predictor of treatment outcome.,EXCLUDE,secondary analysis,high,Reanalysis; US-based IPT study; non-pharma
26654211,Quantifying and qualifying the preventive effects of acute-phase cognitive therapy: Pathways to personalizing care.,EXCLUDE,non-Canadian,high,US-based CBT study; non-pharma
25917369,Consistent superiority of selective serotonin reuptake inhibitors over placebo in reducing depressed mood in patients with major depression.,EXCLUDE,review,high,Meta-analysis of SSRI trials
35277402,Effects of repeated transcranial magnetic stimulation in the dorsolateral prefrontal cortex versus motor cortex in patients with neuropathic pain after spinal cord injury: a study protocol.,EXCLUDE,protocol,high,Study protocol; Chinese; neuropathic pain not MH
34606437,Long-term effects of solriamfetol on quality of life and work productivity in participants with excessive daytime sleepiness associated with narcolepsy or obstructive sleep apnea.,EXCLUDE,non-MH,high,Excessive daytime sleepiness; not primary MH condition
