id,title,decision,category,confidence,notes
39199113,Combined Effects of Nasal Ketamine and Trauma-Focused Psychotherapy in Treatment-Resistant Post-Traumatic Stress Disorder: A Pilot Case Series.,OUT_OF_SCOPE,non_rct,high,Case series not RCT; Switzerland-based
39197052,Efficacy of acupuncture in the treatment of post-stroke depression: A study protocol of a randomized controlled trial.,OUT_OF_SCOPE,protocol_no_results,high,Protocol without results; acupuncture (non-pharma); China-based
39182140,"LSDDEP2: study protocol for a randomised, double-dummy, triple-blind, active placebo-controlled, parallel groups trial of LSD microdosing in patients with major depressive disorder.",OUT_OF_SCOPE,protocol_no_results,high,Protocol without results; New Zealand-based
39177892,Direct and indirect barriers to hypothetical access to care among Canadian forces health services personnel.,OUT_OF_SCOPE,non_rct,high,Survey study not interventional RCT; Canadian but non-pharma and not MH treatment trial
39171791,"""SafetyNet"": Evaluation of a Recovery Coach and Paramedic Intervention Following Naloxone Resuscitation From an Opioid Overdose.",OUT_OF_SCOPE,non_rct,high,Prospective nonrandomized study; US-based; not pharma intervention for MH
39169368,Acupuncture modulates emotional network resting-state functional connectivity in patients with insomnia disorder: a randomized controlled trial and fMRI study.,OUT_OF_SCOPE,non_pharma,high,RCT but acupuncture (non-pharma); China-based
39167866,Effects of virtual reality-based cognitive training for adolescents with depressive episodes.,OUT_OF_SCOPE,non_pharma,high,VR cognitive training (non-pharma); China-based
39167080,"Effects of Combined Visual-Motor Response Training on Cognitive Function and Brain Plasticity Mechanisms in Various Populations: Protocol for a Single-Center, Open-Label, Controlled Clinical Trial.",OUT_OF_SCOPE,protocol_no_results,high,Protocol without results; non-pharma; China-based
39163044,Efficacy of a Mobile App-Based Intervention for Young Adults With Anxiety Disorders: A Randomized Clinical Trial.,OUT_OF_SCOPE,non_pharma,high,App-based CBT (non-pharma); US-based
39156620,Effectiveness of Psychosocial Intervention and Psychoeducation in Improving Psychological Well-being and Cognitive Functioning in Caregivers of Substance Use Issues: A Pilot Study.,OUT_OF_SCOPE,non_pharma,high,Psychosocial intervention (non-pharma); India-based
39150836,Internet + wearable device training effects on limb function recovery and serum neurocytokine content in stroke patients.,OUT_OF_SCOPE,non_pharma,high,Rehabilitation training (non-pharma); China-based
39149646,Comparison Between Effect of Preoperative Verbal Counseling Versus Preoperative Counseling Using Anesthesia Information Sheet on Anxiety.,OUT_OF_SCOPE,non_pharma,high,Counseling intervention (non-pharma); India-based; not MH disorder
