id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
33277277,"Effect of Housing First on violence-related traumatic brain injury in adults with experiences of homelessness and mental illness",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Housing First intervention not pharmacotherapy; Canadian but non-pharma
31416489,"Facilitating access to iCBT: a randomized controlled trial assessing a translated version of an empirically validated program using a minimally monitored delivery model",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Internet-delivered CBT for anxiety/depression; Canadian but psychotherapy only
34147963,"The role of emotion dysregulation in cognitive behavioural group therapy for perinatal anxiety",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,CBT for perinatal anxiety secondary analysis; Canadian but non-pharma
36117230,"Current approach to the treatment of vasovagal syncope in adults",OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,no,Review article on vasovagal syncope treatment
33395602,"Reappraisal of disgust: Self-report and behavioural assessment of individuals with moderate to high contamination fears",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Cognitive reappraisal experimental study; not pharmacotherapy
35620563,"Return to school and mask-wearing in class during the COVID-19 pandemic",OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,no,COVID mask-wearing study in children; not MH pharmacotherapy
35452478,"The impact of Stress Management and Resilience Training (SMART) on academic physicians",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Resilience training for physicians; psychosocial not pharmacological
35438193,"Editorial Perspective: COVID-19-related publications on young people's mental health",OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,no,Editorial perspective and scientometric review
28383362,"Aripiprazole Once-Monthly in the Treatment of Acute Psychotic Episodes in Schizophrenia: Post Hoc Analysis",OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,no,Post hoc analysis of PANSS Marder factors; no Canadian site mentioned
31654779,"Psychotropic medications and proton pump inhibitors and the risk of fractures in the teriparatide versus risedronate VERO clinical trial",OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,no,Fracture risk in osteoporosis trial; not MH pharmacotherapy
32078512,"Effectiveness of a Tailored Intervention for Women With ADHD: A Randomized Controlled Study",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Occupation-based intervention for ADHD women; not pharmacotherapy
31661974,"Diet quality dietary inflammatory index and body mass index as predictors of response to adjunctive N-acetylcysteine for bipolar disorder",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Sub-study of Australian bipolar depression RCT
32515740,"Coach-Facilitated Web-Based Therapy Compared With Information About Web-Based Resources for Depression",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Web-based CBT for depression; Canadian but psychotherapy only
27735136,"Is borderline personality disorder only a mental health problem?",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,no,Observational study of healthcare utilization in BPD
32986470,"Suicidality Over the First 5 Years of Psychosis: Does Extending Early Intervention Have Benefits?",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Extended early intervention vs regular care for FEP; Canadian but service delivery not pharma
36494919,"A pilot randomized sham controlled trial of bilateral iTBS for depression and executive function in older adults",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,iTBS for late-life depression; US-based pilot
36069785,"Internet-Delivered Cognitive Behavioral Therapy for Postsecondary Students",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,ICBT for students; Canadian but psychotherapy only
32194925,"Trauma reactivation under propranolol among traumatized Syrian refugee children",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Propranolol for PTSD in Syrian refugee camp; not Canadian
26813241,"Early Improvements in Individual Symptoms to Predict Later Remission in MDD Treated With Mirtazapine",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Post hoc analysis of mirtazapine trial; Japanese study
29174765,"Attention training modulates resting-state neurophysiological abnormalities in PTSD",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Computerized attention training for PTSD; non-pharmacological
37020274,"Isha yoga practices vegan diet and participation in Samyama meditation retreat: impact on the gut microbiome",OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,no,Yoga/meditation/diet effects on microbiome; not MH pharmacotherapy
34938848,"Efficacy of a minimally guided internet treatment for alcohol misuse and emotional problems in young adults",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Online self-help for alcohol/emotional problems; Canadian but non-pharma
32565008,"Measuring Apathy in Alzheimer's Disease in the ADMET 2",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Methylphenidate for apathy in AD; US multi-site no Canadian sites
