id,title,decision,category,confidence,notes
39781559,Expressive Writing About One's Trauma Increases Accessibility of Cannabis Information in Memory Among Trauma-Exposed Individuals.,OUT_OF_SCOPE,non_pharma,high,Non-pharmacological intervention (expressive writing); no drug treatment
39772341,Rectangular Repetitive Transcranial Magnetic Monophasic vs Biphasic Stimulation for Major Depressive Disorder: A Randomized Controlled Pilot Trial.,OUT_OF_SCOPE,non_pharma,high,Non-pharmacological intervention (rTMS brain stimulation)
39771803,Effectiveness of a Telerehabilitation-Based Exercise Program in Patients with Chronic Neck Pain-A Randomized Clinical Trial.,OUT_OF_SCOPE,not_MH,high,Chronic neck pain - not a mental health disorder
39763417,Effect of ketamine on anxiety: findings from the Ketamine for Adult Depression Study.,OUT_OF_SCOPE,non_Canadian,high,Australian multisite trial (Ketamine for Adult Depression Study)
39753245,IMPACT-ICU feasibility study: pragmatic mixed-methods randomised controlled trial of a follow-up care intervention for survivors of critical illness and caregivers.,OUT_OF_SCOPE,protocol,high,Protocol without results; PICS not a diagnosed mental disorder
39745072,"Effect of the strategy game Mangala on cognitive function, anxiety, depression, and fine motor skills in individuals with Alzheimer's disease: A randomized controlled trial.",OUT_OF_SCOPE,non_Canadian,high,Turkish study; non-pharmacological intervention (strategy game)
39741444,Psychedelics for the Treatment of Psychiatric Disorders: Interpreting and Translating Available Evidence and Guidance for Future Research.,OUT_OF_SCOPE,review/commentary,high,Review/overview article - not primary research
39734442,"Effects of comprehensive nutrition support on immune function, wound healing, hospital stay, and mental health in gastrointestinal surgery.",OUT_OF_SCOPE,not_MH,high,GI surgery nutrition support; mental health only secondary outcome
39732400,Enhancing predictive accuracy for antidepressant response in depressive disorders: The additive value of interleukin-1β and interleukin-6 alongside hsCRP.,OUT_OF_SCOPE,not_RCT,high,"Biomarker prediction study, not an interventional RCT"
39731725,White matter hyperintensities and their role in major depressive episodes: a cross-sectional study in adults under 65.,OUT_OF_SCOPE,observational,high,Cross-sectional study design
39718805,"A Multisite, 6-Month, Open-Label Study of Maintenance Transcranial Magnetic Stimulation for Adolescents with Treatment-Resistant Depression.",OUT_OF_SCOPE,not_RCT,high,"Open-label study, not an RCT; non-pharmacological (TMS)"
39717381,Phytochemicals in the treatment of patients with depression: a systemic review.,OUT_OF_SCOPE,review/commentary,high,Systematic review of phytochemicals
39716387,"Pentoxifylline adjunct to risperidone for negative symptoms of stable schizophrenia: a randomized, double-blind, placebo-controlled trial.",OUT_OF_SCOPE,non_Canadian,high,Non-Canadian RCT (Iran-based)
39710506,Do school-based prevention programs impact co-occurring alcohol use and psychological distress during adolescence?,OUT_OF_SCOPE,non_Canadian,high,Australian school-based prevention; non-pharmacological
39709459,PTSD Coach as an early mobile intervention to improve cancer-related anxiety and psychosocial oncology uptake in patients newly diagnosed with head and neck cancer: pilot randomized controlled trial.,OUT_OF_SCOPE,non_pharma,high,Non-pharmacological intervention (mobile app PTSD Coach)
39706483,"Wearable, self-administered transcranial photobiomodulation for major depressive disorder and sleep: A randomized, double blind, sham-controlled trial.",OUT_OF_SCOPE,non_Canadian,high,Non-Canadian; non-pharmacological (transcranial photobiomodulation)
39706223,Rapid Antidepressant and Antisuicidal Effects of Low-Dose Ketamine Infusion in Patients With Treatment-Resistant Depression With or Without Low-Grade Inflammation.,OUT_OF_SCOPE,non_Canadian,high,Non-Canadian (Taiwanese study)
39704380,Effect of comprehensive intervention model based on drug-psychology-society-skills on medication compliance and cognitive ability of chronic schizophrenia patients.,OUT_OF_SCOPE,non_Canadian,high,Chinese study; Montreal match from MoCA assessment scale name
39704352,Wuling capsule combined with sertraline in the therapy of anxiety and depression with insomnia in adolescents.,OUT_OF_SCOPE,non_Canadian,high,Chinese study
