id,title,decision,category,notes
30790597,"Combining CDP-choline and galantamine, an optimized α7 nicotinic strategy, to ameliorate sensory gating to speech stimuli in schizophrenia.",OUT_OF_SCOPE,not_eligible,
27778193,Evaluation of Quality of Life in Patients With Narcolepsy Treated With Sodium Oxybate: Use of the 36-Item Short-Form Health Survey in a Clinical Trial.,OUT_OF_SCOPE,not_eligible,
25413434,The Rate and Shape of Change in Binge Eating Episodes and Weight: An Effectiveness Trial of Emotionally Focused Group Therapy for Binge-Eating Disorder.,OUT_OF_SCOPE,not_eligible,
32987359,Cognitive impairment in Parkinson's disease: Associations between subjective and objective cognitive decline in a large longitudinal study.,OUT_OF_SCOPE,not_eligible,
30519628,The hidden variables problem in Alzheimer's disease clinical trial design.,OUT_OF_SCOPE,not_eligible,
33124156,Comparison of therapeutic effects between artificial dermis combined with autologous split-thickness skin grafting and autologous intermediate-thickness skin grafting alone in severely burned patients: A prospective randomised study.,OUT_OF_SCOPE,not_eligible,
33027686,Extracting Latent Subdimensions of Social Communication: A Cross-Measure Factor Analysis.,OUT_OF_SCOPE,not_eligible,
27594823,Pramipexole Impairs Stimulus-Response Learning in Healthy Young Adults.,OUT_OF_SCOPE,not_eligible,
35562733,"Beaten but not down! Exploring resilience among female sex workers (FSWs) in Nairobi, Kenya.",OUT_OF_SCOPE,not_eligible,
27837524,Dose-Response Effects of Aerobic Exercise on Quality of Life in Postmenopausal Women: Results from the Breast Cancer and Exercise Trial in Alberta (BETA).,OUT_OF_SCOPE,not_eligible,
31380144,"The Roles of Early Response and Sudden Gains on Depression Outcomes: Findings From a Randomized Controlled Trial of Behavioral Activation in Goa, India.",OUT_OF_SCOPE,not_eligible,
33192794,Effect of 1 Year of Qigong Exercise on Cognitive Function Among Older Chinese Adults at Risk of Cognitive Decline: A Cluster Randomized Controlled Trial.,OUT_OF_SCOPE,not_eligible,
35101244,Multicentre analysis of practice patterns regarding benzodiazepine use in cardiac surgery.,OUT_OF_SCOPE,not_eligible,
29680319,COMRADE: A randomized trial of an individually tailored integrated care intervention for uncontrolled type 2 diabetes with depression and/or distress in the rural southeastern US.,OUT_OF_SCOPE,not_eligible,
32158386,Memory Function and Brain Functional Connectivity Adaptations Following Multiple-Modality Exercise and Mind-Motor Training in Older Adults at Risk of Dementia: An Exploratory Sub-Study.,OUT_OF_SCOPE,not_eligible,
27338740,"Adherence to antipsychotic medication among homeless adults in Vancouver, Canada: a 15-year retrospective cohort study.",OUT_OF_SCOPE,not_eligible,
29477588,Exploring alternative rTMS strategies in non-responders to standard high frequency left-sided treatment: A switching study.,OUT_OF_SCOPE,not_eligible,
27654229,Effects of Relaxation Exercises and Music Therapy on the Psychological Symptoms and Depression Levels of Patients with Schizophrenia.,OUT_OF_SCOPE,not_eligible,
28238739,Consensus-based recommendations for the management of rapid cognitive decline due to Alzheimer's disease.,OUT_OF_SCOPE,not_eligible,
27482998,Effectiveness of Antidepressant Medications for Symptoms of Irritability and Disruptive Behaviors in Children and Adolescents.,OUT_OF_SCOPE,not_eligible,
28427472,Optimising conservative management of chronic low back pain: study protocol for a randomised controlled trial.,OUT_OF_SCOPE,not_eligible,
34139405,How long do mood induction procedure (MIP) primes really last? Implications for cognitive vulnerability research.,OUT_OF_SCOPE,not_eligible,
31828475,Cognitive dysfunction and brain atrophy in Susac syndrome.,OUT_OF_SCOPE,not_eligible,
29036711,"Impacts of Electroconvulsive Therapy on 1-Year Outcomes in Patients With Schizophrenia: A Controlled, Population-Based Mirror-Image Study.",OUT_OF_SCOPE,not_eligible,
31374471,Do distance-delivery group interventions improve depression in people with epilepsy?,OUT_OF_SCOPE,not_eligible,
27974074,Sex-Related Differences in Emotion Recognition in Multi-concussed Athletes.,OUT_OF_SCOPE,not_eligible,
31080092,The Role and Effectiveness of Telephone Peer Coaching for Adult Patients With Type 2 Diabetes.,OUT_OF_SCOPE,not_eligible,
31636492,Blood-based systems biology biomarkers for next-generation clinical trials in Alzheimer's disease .,OUT_OF_SCOPE,not_eligible,
26889733,A durable gain in motor and non-motor symptoms of Parkinson's Disease following repeated caloric vestibular stimulation: A single-case study.,OUT_OF_SCOPE,not_eligible,
27523641,Individuals developing schizophrenia are hidden among adolescent substance misusers.,OUT_OF_SCOPE,not_eligible,
,"Mental Health Literacy for Students and Teachers: A ""School Friendly"" Approach",OUT_OF_SCOPE,not_eligible,
29254495,Intraoperative oxygen concentration and neurocognition after cardiac surgery: Study protocol for a randomized controlled trial,OUT_OF_SCOPE,not_eligible,
28767333,Leaving Distress Behind: A Randomized Controlled Study on Change in Emotional Processing in Borderline Personality Disorder,OUT_OF_SCOPE,not_eligible,
,Assessment of outcome measures for cost-utility analysis in depression: Mapping depression scales onto the EQ-5D-5L,OUT_OF_SCOPE,not_eligible,
31333114,Comparison of the quality of life of cancer patients with pain treated with oral controlled-release morphine and oxycodone and transdermal buprenorphine and fentanyl,OUT_OF_SCOPE,not_eligible,
,Does it hurt to ask? An analysis of iatrogenic risk during suicide risk assessment,OUT_OF_SCOPE,not_eligible,
