id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
8709,The antidepressant effect of combined extracts of Hypericum perforatum and Echium amoenum supplementation in patients with depression symptoms: A randomized clinical trial.,OUT_OF_SCOPE,non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8710,"Efficacy and safety of celecoxib monotherapy for treatment of moderate depressive symptoms following COVID-19 infection: A randomized, double-blind, placebo-controlled trial.",OUT_OF_SCOPE,non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8711,"Comparison of Aripiprazole and Risperidone effectiveness in treating obsessive-compulsive disorder in patients with bipolar disorder: Double-blind, randomized clinical trial.",OUT_OF_SCOPE,non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8712,Metabolic Effects of Antidepressants: Results of a Randomized Study's Interim Analysis.,OUT_OF_SCOPE,non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8713,Optimizing Treatment for Major Depressive Disorder in Adolescents: The Impact of Intradermal Acupuncture - A Randomized Controlled Trial Protocol.,OUT_OF_SCOPE,protocol_no_results,OUT_OF_SCOPE:2,none,both screeners agree
8714,"Moxibustion for medical personnel with negative emotion and insomnia during COVID-19 pandemic: A randomized, controlled trial.",OUT_OF_SCOPE,non_pharma_non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8715,The pharmacological actions of Danzhi-xiaoyao-San on depression involve lysophosphatidic acid and microbiota-gut-brain axis.,OUT_OF_SCOPE,non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8716,The Effects of a Single Session of a Rhythmic Movement Program on Selected Biopsychological Parameters in PD Patients.,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
8717,"Reward Behavior Disengagement, a Neuroeconomic Model-Based Objective Measure of Reward Pathology in Depression.",OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:2,none,both screeners agree
8718,Association Between Symptom Severity and Medication Adherence in Adolescents with Bipolar Disorder Demonstrating Suboptimal Adherence.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:2,none,both screeners agree
8719,Effect of postoperative application of esketamine on postoperative depression and postoperative analgesia in patients undergoing pancreatoduodenectomy: a randomized controlled trial protocol.,OUT_OF_SCOPE,protocol_no_results,OUT_OF_SCOPE:2,none,both screeners agree
8720,Local and large-scale resting-state oscillatory dysfunctions for early antidepressant response prediction in major depressive disorder.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
8721,Reduced urine pregnenolone concentration after clinical response in patients with depression: An open-label short-term prospective study.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
8722,Pain associated with intravascular instrumentation reduces orthostatic tolerance and predisposes to vasovagal reactions in healthy young adults.,OUT_OF_SCOPE,not_mh,OUT_OF_SCOPE:2,none,both screeners agree
8723,Comparing the Efficacy of an Electronically Delivered Cognitive Behavioral Therapy Program to a Mental Health Check-In Program for Generalized Anxiety Disorder: Protocol for a Randomized Trial.,OUT_OF_SCOPE,non_pharma_protocol,OUT_OF_SCOPE:2,none,both screeners agree
8724,Effect of a smartphone intervention as a secondary prevention for use among university students with unhealthy alcohol use.,OUT_OF_SCOPE,non_pharma_non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8725,"Efficacy, safety, and tolerability of nivasorexant in adults with binge-eating disorder: A randomized, Phase II proof of concept trial.",OUT_OF_SCOPE,non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8726,Efficacy and safety of Tongdutiaoshen acupuncture on insomnia in maintenance hemodialysis patients: A randomized clinical trial protocol.,OUT_OF_SCOPE,non_pharma_protocol,OUT_OF_SCOPE:2,none,both screeners agree
8727,I thought it was for guys that did needles: Medication perceptions and lay expertise among medical research participants.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:2,none,both screeners agree
8728,Investigating the impact of adjunctive priming repetitive transcranial magnetic stimulation in late-life depression.,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
8729,The effects of advanced factor analysis approaches on outcomes in randomised trials for depression: protocol for secondary analysis of individual participant data.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:2,none,both screeners agree
8730,The Ghent Psychotherapy Study: Differential Efficacy of Psychodynamic and Cognitive-Behavioral Interventions in Dependent and Self-Critical Depressive Patients.,OUT_OF_SCOPE,non_pharma_non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8731,"Acupuncture for Patients with Chronic Spontaneous Urticaria: A Randomized, Sham-Controlled Pilot Trial.",OUT_OF_SCOPE,not_mh,OUT_OF_SCOPE:2,none,both screeners agree
8732,Integrative-interpersonal dynamic therapy for poststroke depression (INID): study protocol.,OUT_OF_SCOPE,non_pharma_protocol,OUT_OF_SCOPE:2,none,both screeners agree
8733,Dr. Johnstone et al. Reply to Dr. Hamilton.,OUT_OF_SCOPE,not_primary_rct,OUT_OF_SCOPE:2,none,both screeners agree
8734,Hormone sensitivity predicts the beneficial effects of transdermal estradiol on reward-seeking behaviors in perimenopausal women.,OUT_OF_SCOPE,non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8735,Comparative study of ultrasonic-guided betamethasone local injection and extracorporeal shock wave therapy in post-stroke hemiplegic shoulder pain.,OUT_OF_SCOPE,not_mh,OUT_OF_SCOPE:2,none,both screeners agree
8736,Opioid receptor antagonism and neural response to monetary rewards: Pilot studies in light and heavy alcohol users.,OUT_OF_SCOPE,non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
8737,Effects of different transcranial magnetic stimulations on neuropathic pain after spinal cord injury.,OUT_OF_SCOPE,not_mh,OUT_OF_SCOPE:2,none,both screeners agree
8738,"Framing Effects of Cognitive Behavioural Therapy for Depression on Perceptions of Believability, Acceptability, and Credibility.",OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
8739,Educational Intervention Effects on Depression and Anxiety in Patients after Myocardial Infarction: A Randomized Controlled Trial.,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
