id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
row_5409,A Preliminary Study of the Cognitive Correlates and Efficacy of Working Memory Training for Comorbid Problem Gambling and Schizophrenia Spectrum Disorders,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,RCT of cognitive training (non-pharmacological); no drug intervention
33242109,Acute caffeine reverses the disruptive effects of chronic fluoxetine on the sexual behavior of female and male rats,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Animal study (rats); not human clinical trial
row_5411,Sensorimotor Intervention Group for Children with ADHD and Sensory Processing Difficulties: A Feasibility Study,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Non-pharmacological intervention (sensorimotor/behavioral)
row_5412,Is Knowledge Contagious? Diffusion of Violence-Risk-Reporting Practices Across Clinicians' Professional Networks,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Observational study of clinician networks; not an RCT
34618991,Pain catastrophizing mediates rapid benefits of accessing in-person chiropractic care during the COVID-19 lockdown,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,FALSE,Spanish study; chiropractic (non-pharmacological); not mental health
36576188,Efficacy of virtual reality assisted guided imagery (VRAGI) in a home setting for pain management in patients with advanced cancer,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol only (no results); non-pharmacological; US-based; primarily pain management
row_5415,Child ADHD and anxiety: Parent mental health literacy and information preferences,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Cross-sectional survey of parent mental health literacy; not a treatment RCT
35965061,Autism spectrum disorders: current issues and future directions,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,FALSE,Editorial/review of ASD issues; not a clinical trial
row_5417,Individual Mindfulness-Based Cognitive Therapy in Major Depression: a Feasibility Study,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,RCT of psychotherapy (MBCT vs CBT); no pharmacological intervention
row_5418,"Anxiolytics: Misuse, Dependence, and Withdrawal Syndromes",OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,FALSE,Review/book chapter on anxiolytic misuse; not an original RCT
row_5419,Consistency analysis and conversion model establishment of mini-mental state examination and montreal cognitive assessment in Chinese patients with Alzheimer's disease,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Observational study of cognitive scale conversion; not an RCT; Chinese patients
row_5420,An Adaptive Measure of Visuospatial Impairment in Dementia with Lewy Bodies,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Cross-sectional comparison of cognitive assessment tool; not an RCT
row_5421,EXAMINING THE DOUBLE-EDGED SWORD EFFECTS OF LAY THEORIES OF MENTAL HEALTH ON PERCEPTIONS AND TREATMENT OF OTHERS WITH MENTAL HEALTH PROBLEMS,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Experimental psychology study on attitudes; not a treatment RCT
row_5422,Aggression and violent behavior in the military: Self-reported conflict tactics in a sample of service members and veterans seeking treatment for posttraumatic stress disorder,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,FALSE,Cross-sectional analysis of baseline data from PTSD trials; not primary trial results
35035849,Effect of Combined Etomidate-Ketamine Anesthesia on Perioperative Electrocardiogram and Postoperative Cognitive Dysfunction of Elderly Patients,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Anesthesia study for cardiac surgery; cognitive dysfunction is secondary; not a mental disorder
row_5424,Research Participation in Substance Use Disorder Trials: Design and Methods of a Multi-Site Nested Qualitative Study,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Qualitative study design paper nested within an RCT; not primary trial results
row_5425,Impact of integrated yoga therapy on cognitive impairment and cardiac dysfunction in relation to quality of life in breast cancer patients undergoing chemotherapy,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol only; non-pharmacological (yoga); non-mental-health (cancer); India-based
row_5426,Lithium's effects on therapeutic targets and MRI biomarkers in Parkinson's disease: A pilot clinical trial,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,"Open-label pilot in Parkinson's disease (neurological, not mental disorder); no placebo control arm randomized"
row_5427,Protocol for the development and testing of the schiZotypy Autism Questionnaire (ZAQ),OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol for diagnostic tool development; not a treatment RCT
37156373,The effects of strEngth aNd BaLance exercise on Executive function in people living with Dementia (ENABLED): Study protocol,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol only; non-pharmacological (exercise)
36530084,Rationale and Design of the PARTNER Trial: Partnered Rhythmic Rehabilitation for Enhanced Motor-Cognition in Prodromal Alzheimer's Disease,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol/design paper; non-pharmacological (dance rehabilitation)
36599966,Health outcomes and female genital mutilation/cutting: how much is due to the cutting itself?,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Cross-sectional study; not an RCT; non-mental-health primary focus
37874102,"Protocol of a Phase II Randomized, Multi-Center, Double-Blind, Placebo-Controlled Trial of S-Adenosyl Methionine in Participants with Mild Cognitive Impairment or Dementia Due to Alzheimer's Disease",OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol only; no results reported
37601952,Neuro-Navigated rTMS Improves Sleep and Cognitive Impairment via Regulating Sleep-Related Networks' Spontaneous Activity in AD Spectrum Patients,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Non-pharmacological (rTMS/neurostimulation); Chinese study
36971429,Work-MAP Telehealth Metacognitive Work-Performance Intervention for Adults With ADHD: Randomized Controlled Trial,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Non-pharmacological (metacognitive telehealth intervention)
row_5434,A cohort study on anxiety and perceived recovery 3 and 12 months after mild to moderate stroke,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Longitudinal cohort study; not an RCT
row_5435,Night-Time Apomorphine Infusion: Who Are the Best Candidates?,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Post-hoc analysis; Parkinson's disease (neurological); not mental disorder
row_5436,Prolonged nightly fasting in older adults with memory decline: A single-group pilot study,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Single-group pre-post study; not an RCT
38252501,"Bibliometric Analysis of Cannabis sativa Research: Trends, Challenges, and Future Directions",OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,FALSE,Bibliometric review; not an original RCT
38551773,Predictors of adherence to exercise interventions in people with schizophrenia,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,FALSE,Secondary analysis of exercise trial data; not primary RCT results; non-pharmacological
38266332,Self-focused brain predictors of cognitive behavioral therapy response in a transdiagnostic sample,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Non-pharmacological (CBT); neuroimaging secondary analysis
38828650,Effects of computerized cognitive training on functional brain networks in patients with vascular cognitive impairment and no dementia,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Non-pharmacological (cognitive training); Chinese study; VCIND not primarily mental disorder
row_5441,OCTA: Essential or Gimmick?,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Ophthalmology commentary; not mental health or RCT
39151277,Enrichment using speech latencies improves treatment effect size in a clinical trial of bipolar depression,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,FALSE,Retrospective secondary analysis of bipolar depression trial data; not primary results
