id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
39443721,Extended course accelerated intermittent theta burst stimulation as a substitute for depressed patients needing electroconvulsive therapy.,OUT_OF_SCOPE,non-pharmacological (brain stimulation); open label clinical trial not RCT,OUT_OF_SCOPE:2,none,both screeners agree
39411379,"Peri-articular Dextrose Prolotherapy: Investigating the Effect of Injection Site on Knee Osteoarthritis Pain: A Double-Blind, Randomized, Clinical Trial.",OUT_OF_SCOPE,not mental disorder; not Canada,OUT_OF_SCOPE:2,none,both screeners agree
39342161,Criterion validity of a single-item measure of fear avoidance behavior following mild traumatic brain injury.,OUT_OF_SCOPE,secondary analysis; non-pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
39297292,Measuring clinically relevant change in apathy symptoms in ADMET and ADMET 2.,OUT_OF_SCOPE,secondary analysis of RCT data,OUT_OF_SCOPE:2,none,both screeners agree
39282694,Effects of social anxiety and self-schemas on the impact and meaningfulness of positive versus negative social autobiographical memories.,OUT_OF_SCOPE,not pharmacological; experimental psychology study,OUT_OF_SCOPE:2,none,both screeners agree
39281595,Emotion word repertoire in the adult attachment interview is linked to reduced suicide attempts in patients with borderline personality disorder.,OUT_OF_SCOPE,secondary data analysis,OUT_OF_SCOPE:2,none,both screeners agree
39241562,Halifax somatic symptom disorder trial: A pilot randomized controlled trial of intensive short-term dynamic psychotherapy in the emergency department.,OUT_OF_SCOPE,non-pharmacological (psychotherapy),OUT_OF_SCOPE:2,none,both screeners agree
39231549,Genetics Navigator: protocol for a mixed methods randomized controlled trial evaluating a digital platform to deliver genomic services in Canadian pediatric and adult populations.,OUT_OF_SCOPE,protocol without results; not mental disorder; not pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
39218124,An Integrative Pediatric Oncology Program Addressing Parents' Quality of Life-Related Concerns.,OUT_OF_SCOPE,not mental disorder; non-pharmacological; not RCT,OUT_OF_SCOPE:2,none,both screeners agree
39214996,The interaction of oxytocin and nicotine addiction on psychosocial stress: an fMRI study.,OUT_OF_SCOPE,not Canada; experimental neuroscience study,OUT_OF_SCOPE:2,none,both screeners agree
39211999,Qualitative evaluation of the SHARING Choices trial of primary care advance care planning for adults with and without dementia.,OUT_OF_SCOPE,qualitative study; non-pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
39205914,Adjunctive methylphenidate extended release in patients with schizophrenia: Protocol of a single-centre fixed dose cross-over open-label trial to improve functional and cognitive outcomes.,OUT_OF_SCOPE,protocol without results,OUT_OF_SCOPE:2,none,both screeners agree
39185937,The effects of a teacher-led online mental health literacy program for high school students: a pilot cluster randomized controlled trial.,OUT_OF_SCOPE,not pharmacological; not mental disorder; not Canada,OUT_OF_SCOPE:2,none,both screeners agree
39169515,Aquatic versus land-based exercise for knee osteoarthritis: a randomized controlled trial.,OUT_OF_SCOPE,not mental disorder; not pharmacological; not Canada,OUT_OF_SCOPE:2,none,both screeners agree
39154169,Adverse event assessment in a parenting programme: experiences from a multisite randomised controlled trial.,OUT_OF_SCOPE,non-pharmacological; not mental disorder; not Canada,OUT_OF_SCOPE:2,none,both screeners agree
39144112,"Add-on Sodium Benzoate and N-Acetylcysteine in Patients With Early Schizophrenia Spectrum Disorder: A Multicenter, Double-Blind, Randomized Placebo-Controlled Feasibility Trial.",UNCERTAIN,unclear Canadian involvement; RCT; pharmacological; schizophrenia,UNCERTAIN:2,none,both screeners agree
39137162,Amphetamine-Induced Dopamine Release Predicts 1-Year Outcome in First-Episode Psychosis: A Naturalistic Observation.,OUT_OF_SCOPE,observational/naturalistic study; not RCT,OUT_OF_SCOPE:2,none,both screeners agree
39135468,A Safe Haven Through Attachment: A Dyadic Perspective on the Association Between Cumulative Childhood Trauma and Relationship Satisfaction.,OUT_OF_SCOPE,observational; not RCT; not pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
39135349,Effectiveness of two visual-pedagogical methods for toothbrushing skills in autistic children: A randomized clinical trial.,OUT_OF_SCOPE,non-pharmacological; dental intervention,OUT_OF_SCOPE:2,none,both screeners agree
39129175,A review of the role for pelvic floor physiotherapy in postmenopausal women with urinary incontinence.,OUT_OF_SCOPE,review article; not RCT,OUT_OF_SCOPE:2,none,both screeners agree
39115246,Quantitative Analysis of Factors of Attrition in a Double-blind rTMS Study for Alzheimer Treatment.,OUT_OF_SCOPE,secondary analysis of attrition; non-pharmacological (rTMS),OUT_OF_SCOPE:2,none,both screeners agree
39100552,Somatosensory Amplification Scale-Chinese version: psychometric properties and its mediating role in the relationship between alexithymia and somatization.,OUT_OF_SCOPE,psychometric validation; not RCT; not Canada,OUT_OF_SCOPE:2,none,both screeners agree
39079613,eMPower: An online Mind-body wellness Program for adults living with chronic health conditions: A three-armed randomized controlled trial protocol.,OUT_OF_SCOPE,protocol without results; non-pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
39068263,Increasing physical activity among adults affected by COVID-19 social distancing restrictions: A feasibility trial of an online intervention.,OUT_OF_SCOPE,non-pharmacological; not mental disorder,OUT_OF_SCOPE:2,none,both screeners agree
39039582,Glaucoma Rehabilitation using ElectricAI Transcranial Stimulation (GREAT)-study protocol for randomized controlled trial using combined perceptual learning and transcranial electrical stimulation for vision enhancement.,OUT_OF_SCOPE,protocol only; not mental disorder,OUT_OF_SCOPE:2,none,both screeners agree
39033431,Comparing the Efficacy of Electronically Delivered Cognitive Behavioral Therapy (e-CBT) to Weekly Online Mental Health Check-Ins for Generalized Anxiety Disorder-A Randomized Controlled Trial.,OUT_OF_SCOPE,non-pharmacological (e-CBT vs check-ins),OUT_OF_SCOPE:2,none,both screeners agree
39024237,A mixed-methods study to evaluate the feasibility and preliminary efficacy of delivering the optimal health program (OHP) for youth at clinical high risk (CHR) for psychosis: A study protocol.,OUT_OF_SCOPE,protocol without results; non-pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
39023789,Evaluating the safety of bipolar nephrostomy tract cauterization towards a safe tubeless percutaneous nephrolithotomy: a randomized controlled trial.,OUT_OF_SCOPE,not mental disorder; urological surgery,OUT_OF_SCOPE:2,none,both screeners agree
38993983,Effects of volume-matched once-weekly and thrice-weekly high-intensity interval training (HIIT) on body adiposity in adults with central obesity: Study protocol for a randomized controlled trial.,OUT_OF_SCOPE,protocol only; not mental disorder; not Canada,OUT_OF_SCOPE:2,none,both screeners agree
38993153,"Terror catastrophizing: association with anxiety, depression, and transgenerational effects.",OUT_OF_SCOPE,observational survey; not RCT; not Canada,OUT_OF_SCOPE:2,none,both screeners agree
38991424,Predicting response to stepped-care cognitive behavioral therapy for insomnia using pre-treatment heart rate variability in cancer patients.,OUT_OF_SCOPE,non-pharmacological (CBT-I); secondary analysis,OUT_OF_SCOPE:2,none,both screeners agree
38978130,Healthcare resource utilization and costs associated with psychiatric comorbidities in pediatric patients with attention-deficit/hyperactivity disorder: a claims-based case-cohort study.,OUT_OF_SCOPE,observational claims study; not RCT,OUT_OF_SCOPE:2,none,both screeners agree
38956594,"Engaging Mood Brain Circuits with Psilocybin (EMBRACE): a study protocol for a randomized, placebo-controlled and delayed-start, neuroimaging trial in depression.",OUT_OF_SCOPE,protocol without results,OUT_OF_SCOPE:2,none,both screeners agree
38953981,We like to move it - patients with schizophrenia spectrum disorders are impaired in estimating their physical fitness levels and benefit from individualized exercise.,OUT_OF_SCOPE,non-pharmacological (exercise); not Canada,OUT_OF_SCOPE:2,none,both screeners agree
38948943,"The Relationship of Rumination, Worry and OCD Symptoms During Technology Supported Mindfulness Therapy for OCD.",OUT_OF_SCOPE,non-pharmacological (mindfulness); secondary analysis,OUT_OF_SCOPE:2,none,both screeners agree
38945041,The role of emotion dysregulation and interpersonal dysfunction in nonsuicidal self-injury during dialectical behavior therapy for borderline personality disorder.,OUT_OF_SCOPE,secondary analysis; non-pharmacological (DBT),OUT_OF_SCOPE:2,none,both screeners agree
38942079,Virtual parental presence with coaching for reducing preoperative anxiety in children: a feasibility and pilot randomized controlled trial.,OUT_OF_SCOPE,non-pharmacological; not mental disorder diagnosis,OUT_OF_SCOPE:2,none,both screeners agree
38853564,Effect of dorsolateral prefrontal cortex structural measures on neuroplasticity and response to paired-associative stimulation in Alzheimer's dementia.,OUT_OF_SCOPE,non-pharmacological (neurostimulation); secondary analysis,OUT_OF_SCOPE:2,none,both screeners agree
