id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
37151974,Online group music therapy: proactive management of undergraduate students' stress and anxiety.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Music therapy for university students without diagnosed MH disorders; non-pharmacological intervention
32217864,Effect of Antidepressants on Psychotic Symptoms in Parkinson Disease: A Review of Case Reports and Case Series.,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,no,Review of case reports/case series on antidepressants in PD psychosis
33736706,Reshaping the path of vascular cognitive impairment with resistance training: a study protocol.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,no,Protocol for exercise RCT in vascular cognitive impairment; non-pharmacological
31913085,Effects of desvenlafaxine versus placebo on MDD symptom clusters: A pooled analysis.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,no,Pooled post-hoc analysis of 9 desvenlafaxine trials; secondary analysis not primary results
34622344,Functional and clinical outcomes of fMRI-based neurofeedback training in patients with alcohol dependence.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,rtfMRI neurofeedback study in Munich Germany; non-pharmacological and non-Canadian
32425802,Identification of a Serotonin 2A Receptor Subtype of Schizophrenia Spectrum Disorders With Pimavanserin.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,no,Protocol for open-label pimavanserin trial in Denmark; protocol only
31445873,Effects of Childhood and Adult Persistent ADHD on Risk of Motor Vehicle Crashes.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,no,Observational follow-up of MTA study examining crash risk; not an interventional trial
34984068,Two-Step Resilience-Oriented Intervention for Veterans with Traumatic Brain Injury.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Psychological intervention for Ukrainian veterans; non-pharmacological and non-Canadian
36535606,Behavioral intervention for physical activity in multiple sclerosis: Secondary outcomes.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,US-based behavioral intervention for physical activity in MS; non-pharmacological
34128429,Development and validation of a prediction model for cancer patients (PROVIEW+).,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,no,Predictive model for cancer symptom outcomes in Ontario; not a mental health pharmacotherapy trial
36645227,Multicomponent intervention for frail older adults with acute cardiovascular conditions.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,no,Frailty intervention in CVD patients in Montreal; not targeting mental disorders
34831999,Decreased Emotional Dysregulation Following 3MDR for Treatment-Resistant PTSD.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,VR-based exposure therapy (3MDR) for PTSD; non-pharmacological pilot n=9
35838438,Ethnoracial Inclusion in Clinical Trials of Ketamine in Mental Health Disorders.,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,no,Methodological review of ketamine trial demographics; not primary trial results
29388899,Change in Biased Thinking in Treatment for Borderline Personality Disorder.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Swiss RCT of MOTR for BPD; non-pharmacological and non-Canadian
27987441,Justice involvement among homeless individuals with mental illnesses.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,no,Secondary analysis of At Home/Chez Soi trial data examining justice involvement
32960651,Effects of the Anti-stigma Workplace Intervention Working Mind.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Canadian workplace anti-stigma program; non-pharmacological
34264195,Barriers to the Use of Web-Based Mental Health Programs for Preventing Depression.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Qualitative study from Canadian web-based depression prevention RCTs; non-pharmacological
36575631,Impact of an online patient decision aid for total knee arthroplasty.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,no,Canadian RCT of patient decision aid for knee surgery; not mental health
34886057,Existential Therapy for Children: Philosophy for Children Intervention.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Canadian school-based philosophy intervention; non-pharmacological
33023582,Sex differences in dementia management following a subnational primary care policy.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,no,Retrospective chart review of Quebec Alzheimer Plan; observational
29081307,Efficacy of vortioxetine in working patients with generalized anxiety disorder.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,no,Post-hoc analysis of vortioxetine GAD trials; secondary analysis
34429604,Safety and Effectiveness of Lurasidone in Schizophrenia: 12-Week Open-Label Extension.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Japan-based open-label extension study of lurasidone
34477565,Recovery Following Peer and Text Messaging Support After Discharge from Psychiatric Care.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Edmonton peer support + text messaging study; non-pharmacological controlled observational
33526106,Pharmacogenetic-guided cannabis usage in the community pharmacy.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,no,Toronto pharmacogenomic pilot; open-label non-randomized observational
35014972,Patients' Expectations and Experiences With Text4Support.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,no,Edmonton text messaging satisfaction study; mixed methods from observational trial
35580433,The Effects of Psilocybin in Adults with MDD: Findings from Neuroimaging Studies.,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,no,Systematic review of psilocybin neuroimaging studies
29138173,Cardiovascular preventive care for patients with serious mental illness.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,no,Ottawa retrospective chart review of preventive care in SMI; observational
34706420,Association between cognitive self-appraisals and treatment response in MDD: CAN-BIND-1.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,no,Secondary analysis of CAN-BIND-1 escitalopram trial examining cognitive self-appraisals
30102427,Abuse Potential of Buprenorphine/Samidorphan Combination.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,no,Phase 1 abuse potential study in healthy recreational opioid users; not MH disorder
31823444,Randomized double-blind 6-week non-inferiority study of lurasidone and risperidone for schizophrenia.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Chinese schizophrenia trial of lurasidone vs risperidone; entirely in China
34895296,CREST-MST protocol for identification of novel biomarkers.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,no,Protocol for MST biomarker substudy; Canadian but protocol only
27788310,Increasing Versus Maintaining the Dose of Olanzapine or Risperidone in Schizophrenia.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Japan-based dose optimization trial in schizophrenia
32487465,Medial temporal lobe cortical changes in response to exercise in early psychosis.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Hong Kong exercise trial in early psychosis; non-pharmacological and non-Canadian
33752446,Effects of acupuncture versus CBT-I on BDNF in cancer survivors with insomnia.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,US-based acupuncture vs CBT-I trial; non-pharmacological and non-Canadian
30679283,Government-regulated rehabilitation guideline for acute whiplash-associated disorders.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,no,Ontario rehabilitation RCT for whiplash; not targeting mental disorders
34020388,A mindfulness group intervention in newly diagnosed persons with multiple sclerosis.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,no,Canadian MBI for newly diagnosed MS in London ON; non-pharmacological
31794027,Building capacity in mental health care in low-income countries by training PCPs.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,mhGAP training RCT in Tunisia; non-Canadian
32563285,Nocebo and lessebo effects.,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,no,Review chapter on nocebo/lessebo effects across neurological diseases
37521500,A meta-review of psychological resilience during COVID-19.,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,no,Meta-review of resilience literature during COVID-19
27534856,Modafinil In Debilitating fatigue After Stroke (MIDAS): study protocol.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,no,Australian protocol for modafinil in post-stroke fatigue
32406524,Increased maternal new-onset psychiatric disorders after delivering a child with a major anomaly.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Danish nationwide observational cohort study
27292817,The efficacy of levomilnacipran ER across symptoms of MDD: a post hoc analysis.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,no,Post-hoc pooled analysis of 5 levomilnacipran Phase III trials
33241542,Short-Term Effects of Isometric Quadriceps Exercise after Total Knee Arthroplasty.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,no,Japanese exercise RCT after TKA; non-MH and non-Canadian
