id,title,decision,category,confidence,notes
32739466,"Lavender and dodder combined herbal syrup versus citalopram in major depressive disorder with anxious distress: A double-blind randomized trial.",OUT_OF_SCOPE,non-Canadian,high,Herbal syrup vs citalopram RCT for MDD; conducted in Iran
35088753,Comparative Effectiveness of Transcutaneous Auricular Vagus Nerve Stimulation vs Citalopram for Major Depressive Disorder: A Randomized Trial.,OUT_OF_SCOPE,non-Canadian,high,taVNS vs citalopram RCT for MDD; conducted in China
35887711,Cognitive Stimulation as Alternative Treatment to Improve Psychological Disorders in Patients with Mild Cognitive Impairment.,OUT_OF_SCOPE,non-pharma,high,Cognitive stimulation RCT for MCI; non-pharmacological; non-Canadian
34513348,A Phase III Prospective Active and Placebo-Controlled Randomized Trial of Vilazodone in the Treatment of Major Depressive Disorder.,OUT_OF_SCOPE,non-Canadian,high,Vilazodone Phase III RCT for MDD; conducted in India
39281359,Gene-based drug therapy for children and youth treated with psychoactive medications.,OUT_OF_SCOPE,non-RCT,high,Practice point/review on pharmacogenetic testing for psychoactive meds in children; Canadian but not an RCT
33354769,Reducing the rate of psychiatric re-admissions in bipolar disorder using smartphones-The RADMIS trial.,OUT_OF_SCOPE,non-pharma,high,Smartphone-based monitoring RCT for BD; non-pharmacological; Denmark
37120920,"Cost-effectiveness of flexible take-home buprenorphine-naloxone versus methadone for treatment of prescription-type opioid use disorder.",UNCERTAIN,substance-use-pharma,medium,Cost-effectiveness analysis alongside OPTIMA trial in Canada; BUP/NX vs methadone for opioid use disorder; Canadian multi-site; pharma for substance use disorder not primary MH
37070114,"Comparison of the potency of nortriptyline and mirtazapine on gastrointestinal symptoms, the level of anxiety and depression in patients with functional dyspepsia.",OUT_OF_SCOPE,non-Canadian,high,RCT of antidepressants for functional dyspepsia with anxiety/depression; Iran; primary indication is GI not MH
34835987,Psychophysiological Effects of Lactobacillus plantarum PS128 in Patients with Major Depressive Disorder: A Preliminary 8-Week Open Trial.,OUT_OF_SCOPE,non-RCT,high,Open trial (no control group) of probiotic for MDD; not RCT; Taiwan
40986221,Thymoquinone regulates RSL3-induced ferroptosis in the alzheimer mouse hippocampus.,OUT_OF_SCOPE,animal,high,Animal study (mouse model) of thymoquinone in Alzheimer's disease
34797324,Efficacy of sequential N-butylphthalide therapy on psychiatric and behavioral functions in acute ischemic stroke.,OUT_OF_SCOPE,non-Canadian,high,NBP RCT for stroke with psychiatric outcomes; not primarily MH pharma; China
33889094,Treatment for Major Depressive Disorder by Repetitive Transcranial Magnetic Stimulation in Different Parameters: A Randomized Double-Blinded Controlled Trial.,OUT_OF_SCOPE,non-pharma,high,rTMS parameter comparison RCT for MDD; non-pharmacological; China
31931894,"Effectiveness of mirtazapine as add-on to paroxetine v. paroxetine or mirtazapine monotherapy in patients with major depressive disorder with early non-response to paroxetine: a two-phase, multicentre, randomized, double-blind clinical trial.",OUT_OF_SCOPE,non-Canadian,high,Antidepressant combination RCT for MDD; conducted in China
34307020,"Electroacupuncture plus moxibustion for major depressive disorder: A randomized, sham-controlled, pilot clinical trial.",OUT_OF_SCOPE,non-pharma,high,Electroacupuncture RCT for MDD; non-pharmacological; South Korea
34627009,"Pentoxifylline for treatment of major depression after percutaneous coronary intervention or coronary artery bypass grafting: A randomized, double-blind, placebo-controlled trial.",OUT_OF_SCOPE,non-Canadian,high,Pentoxifylline RCT for MDD post-cardiac surgery; Iran
34635144,Huatan Dingji Decoction intervening in atrial fibrillation: protocol for a randomized double-blind single-simulated placebo-controlled clinical trial.,OUT_OF_SCOPE,non-MH,high,TCM protocol for atrial fibrillation; not a MH study; China
36172511,"Program for education and enrichment of relational skills (PEERS) training for social skills and depressed mood intervention in young adult with depression: Study protocol for a randomized controlled trial.",OUT_OF_SCOPE,protocol,high,Protocol only (no results); social skills training for depression; China
36331353,"Outpatient mental health service use in major trauma survivors: A population-based cohort study from Ontario, Canada.",OUT_OF_SCOPE,non-RCT,high,Population-based cohort study (observational); Canadian but not RCT; not pharma
34054983,"Efficacy of Gemfibrozil as an Adjunct to Sertraline in Major Depressive Disorder, A Double-Blind, Randomized, and Placebo-Controlled Clinical Trial.",OUT_OF_SCOPE,non-Canadian,high,Gemfibrozil adjunct RCT for MDD; conducted in Iran
32332464,Body Mass Index as a Moderator of Treatment Response to Ketamine for Major Depressive Disorder.,UNCERTAIN,secondary-analysis,medium,Post hoc analysis of ketamine RCT for treatment-resistant depression; US multi-site; secondary analysis but explores BMI as moderator
32876128,Improvement in borderline personality disorder symptomatology after repetitive transcranial magnetic stimulation of the dorsomedial prefrontal cortex: preliminary results.,OUT_OF_SCOPE,non-pharma,high,rTMS RCT for BPD; non-pharmacological; Mexico
36307858,"High-definition transcranial direct current stimulation (HD-tDCS) as augmentation therapy in late-life depression (LLD) with suboptimal response to treatment-a study protocol for a double-blinded randomized sham-controlled trial.",OUT_OF_SCOPE,protocol,high,Protocol only for HD-tDCS RCT in late-life depression; Hong Kong
,The effect of music to improve sleep quality in depression related insomnia,OUT_OF_SCOPE,non-pharma,high,Music intervention RCT for depression-related insomnia; non-pharmacological; Denmark
36037586,"Buprenorphine/naloxone and methadone effectiveness for reducing craving in individuals with prescription opioid use disorder: Exploratory results from an open-label, pragmatic randomized controlled trial.",UNCERTAIN,substance-use-pharma,medium,Exploratory analysis from OPTIMA trial (Canada); BUP/NX vs methadone for POUD craving; Canadian multi-site; pharma for SUD
32091557,Effect of Osteopathic Manipulative Therapy on Generalized Anxiety Disorder.,OUT_OF_SCOPE,non-pharma,medium,"Open-label non-randomized study of osteopathic manipulative therapy for GAD in Toronto Canada; non-pharmacological; non-randomized"
35467962,"Breathing and Relaxation Exercises Help Improving Fear of COVID-19, Anxiety, and Sleep Quality: A Randomized Controlled Trial.",OUT_OF_SCOPE,non-pharma,high,Breathing/relaxation exercises RCT; non-pharmacological; Turkey
28969438,Adjunctive Bright Light Therapy for Bipolar Depression: A Randomized Double-Blind Placebo-Controlled Trial.,OUT_OF_SCOPE,non-pharma,high,Bright light therapy RCT for bipolar depression; non-pharmacological; US
36798983,"Objective sleep duration and response to combined pharmacotherapy and cognitive behavioral insomnia therapy among patients with comorbid depression and insomnia: a report from the TRIAD study.",OUT_OF_SCOPE,secondary-analysis,high,Secondary analysis of TRIAD trial; CBT-I + antidepressant for comorbid depression/insomnia; US
35378149,"Patient-reported health-related quality of life from a randomized, placebo-controlled phase 2 trial of zuranolone in adults with major depressive disorder.",OUT_OF_SCOPE,non-Canadian,high,Secondary analysis of zuranolone Phase 2 RCT for MDD; US-based
32725102,N-acetylcysteine as an adjunctive treatment for smoking cessation: a randomized clinical trial.,OUT_OF_SCOPE,non-Canadian,high,NAC RCT for smoking cessation; Brazil
35702828,"Flexible Buprenorphine/Naloxone Model of Care for Reducing Opioid Use in Individuals With Prescription-Type Opioid Use Disorder: An Open-Label, Pragmatic, Noninferiority Randomized Controlled Trial.",UNCERTAIN,substance-use-pharma,medium,OPTIMA trial: BUP/NX vs methadone RCT for prescription opioid use disorder; 7-site pan-Canadian; pharma for SUD; Canadian PI and sites
33340432,A 52-week prophylactic randomised control trial of omega-3 polyunsaturated fatty acids in bipolar disorder.,OUT_OF_SCOPE,non-Canadian,high,Omega-3 RCT for bipolar disorder prophylaxis; Ireland
,"Effect of Citicoline on Memory Function in Healthy Order Adults",OUT_OF_SCOPE,non-MH,high,Citicoline RCT for memory in healthy elderly; not a MH disorder; unclear location
36612412,The Effects of Adding Art Therapy to Ongoing Antidepressant Treatment in Moderate-to-Severe Major Depressive Disorder: A Randomized Controlled Study.,OUT_OF_SCOPE,non-pharma,high,Art therapy add-on RCT for MDD; non-pharmacological intervention; South Korea
38498628,"Lemborexant (Dayvigo): CADTH Reimbursement Recommendation",OUT_OF_SCOPE,non-RCT,high,CADTH reimbursement recommendation for lemborexant; not an RCT; Canadian but review/HTA
32063564,"L-Carnosine combination therapy for major depressive disorder: A randomized, double-blind, placebo-controlled trial.",OUT_OF_SCOPE,non-Canadian,high,L-Carnosine adjunct RCT for MDD; conducted in Iran
31108379,Efficacy of cognitive behavioural therapy with medication for patients with obsessive-compulsive disorder: A multicentre randomised controlled trial in China.,OUT_OF_SCOPE,non-Canadian,high,CBT + medication RCT for OCD; China
32194251,Slow release oral morphine versus methadone for opioid use disorder in the fentanyl era (pRESTO): Protocol for a non-inferiority randomized clinical trial.,OUT_OF_SCOPE,protocol,high,Protocol only for SROM vs methadone RCT in Vancouver Canada; no results
33965268,Differences in the Associations between Body Dissatisfaction and Eating Outcomes by Gender? A Lebanese Population Study.,OUT_OF_SCOPE,non-RCT,high,Cross-sectional observational study on body dissatisfaction/eating disorders; Lebanon
32379661,"Integrative therapy (short-term psychodynamic psychotherapy & cognitive-behavioral therapy) and cognitive-behavioral therapy in the treatment of generalized anxiety disorder: A randomized controlled trial.",OUT_OF_SCOPE,non-pharma,high,Psychotherapy RCT for GAD; non-pharmacological; Iran
35379314,"A randomised controlled trial investigating the clinical and cost-effectiveness of Alpha-Stim AID cranial electrotherapy stimulation (CES) in patients seeking treatment for moderate severity depression in primary care (Alpha-Stim-D Trial).",OUT_OF_SCOPE,protocol,high,Protocol for CES device RCT for depression; UK; non-pharma
