id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
31264101,Moderators of Cognitive Therapy and Bright Light Therapy Effects on Depressive Symptoms in Patients with Breast Cancer.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
34195472,The CADENCE pilot trial - Promoting physical activity in bladder cancer survivors: A protocol paper.,OUT_OF_SCOPE,excluded_protocol,OUT_OF_SCOPE:2,none,both screeners agree
35223096,Effectiveness of Positive Psychotherapy on Depression and Alexithymia in Women Applying for a Divorce.,OUT_OF_SCOPE,excluded_no_canada,OUT_OF_SCOPE:2,none,both screeners agree
33173513,Group Cognitive Behavioral Analysis System of Psychotherapy (CBASP): A Pilot Study for Bipolar Depression.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
32528599,"Use of low-dose acetylsalicylic acid for cardiovascular disease prevention: A practical, stepwise approach for pharmacists.",OUT_OF_SCOPE,excluded_not_mental_disorder,OUT_OF_SCOPE:2,none,both screeners agree
33241185,Diarrhea-Predominant Irritable Bowel Syndrome: Medical Management Update.,OUT_OF_SCOPE,excluded_not_mental_disorder,OUT_OF_SCOPE:2,none,both screeners agree
35939096,The late onset of emotional distress in people with progressive multiple sclerosis during the Covid-19 pandemic: longitudinal findings from the CogEx study.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
36042635,Integrative medicine in patients with degenerative arthritis of the knee: A pilot randomized control study.,OUT_OF_SCOPE,excluded_not_mental_disorder,OUT_OF_SCOPE:2,none,both screeners agree
33740751,"The SPIKES protocol does not influence the tolerance or effectiveness of intra-articular corticosteroid injection in the knees of osteoarthritis patients: A prospective, controlled, randomized single-blinded trial.",OUT_OF_SCOPE,excluded_not_mental_disorder,OUT_OF_SCOPE:2,none,both screeners agree
36924611,Intensive Short-Term Dynamic Psychotherapy (ISTDP) associated with healthcare reductions in patients with functional seizures.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
32333590,The Efficacy of COGnitive tRaining in patiEnts with Amnestic mild coGnitive impairmENT (COG-REAGENT): Protocol for a Multi-Center Randomized Controlled Trial.,OUT_OF_SCOPE,excluded_protocol,OUT_OF_SCOPE:2,none,both screeners agree
33892682,The efficacy of a targeted PREVENTION programme for addictive behaviour (PREVENTURE) among vulnerable ADOlescents in France - study procotol.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
32567789,Patient satisfaction with random assignment to extended early intervention for psychosis vs regular care: Relationship with service engagement.,UNCERTAIN,needs_full_text,UNCERTAIN:2,none,both screeners agree
35282746,Clinical electrophysiology of the aging heart.,OUT_OF_SCOPE,excluded_not_mental_disorder,OUT_OF_SCOPE:2,none,both screeners agree
35128035,The efficacy of mindfulness-based cognitive therapy to improve depression symptoms and quality of life in individuals with memory difficulties and caregivers: A short report.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
36247911,Aggression Towards Caregivers in Parkinson's Disease and Related Disorders: A Mixed Methods Study.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
28598899,Long-term function and psychosocial outcomes with venlafaxine extended release 75-225 mg/day versus placebo in the PREVENT study.,UNCERTAIN,needs_full_text,UNCERTAIN:2,none,both screeners agree
33855243,Loss-related mental states impair executive functions in a context of sadness.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
33556279,Should You Recommend Cannabinoids for This Patient With Painful Neuropathy? : Grand Rounds Discussion From Beth Israel Deaconess Medical Center.,OUT_OF_SCOPE,excluded_not_rct,OUT_OF_SCOPE:2,none,both screeners agree
28841070,Challenges in Using the Randomized Trial Design to Examine the Influence of Treatment Preferences.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
34306415,The effects of family follow-up nursing on elderly cognitive impairment patients' Barthel index scores and mental statuses.,OUT_OF_SCOPE,excluded_non_pharmacological,OUT_OF_SCOPE:2,none,both screeners agree
29668328,Use of Placebo in Clinical Trials of Psychotropic Medication.,OUT_OF_SCOPE,excluded_not_rct,OUT_OF_SCOPE:2,none,both screeners agree
