id,title,decision,category,confidence,notes
29087373,Deep brain stimulation for treatment-resistant major depressive disorder: a comparison of two targets and long-term follow-up.,EXCLUDE,non-Canadian,high,DBS for TRD; Belgium site (Leuven); non-Canadian
36055535,Electrophysiological and behavioral effects of unilateral and bilateral rTMS; A randomized clinical trial on rumination and depression.,EXCLUDE,non-Canadian,high,"rTMS for MDD; Iran (Kazemi R, Rostami R); non-pharma intervention"
32620104,"A double-blind, randomized pilot study for comparison of Melissa officinalis L. and Lavandula angustifolia Mill. with Fluoxetine for the treatment of depression.",EXCLUDE,non-Canadian,high,Melissa/Lavandula vs fluoxetine for depression; Iran site; herbal vs pharma
31815645,Acupuncture for patients with insomnia disorder using resting-state functional magnetic resonance imaging: a protocol for a randomized controlled trial.,EXCLUDE,non-Canadian; protocol,high,Acupuncture for insomnia protocol; China site; non-pharma
32687757,Gabapentin reduced drinking in patients with alcohol use disorder and alcohol withdrawal symptoms.,EXCLUDE,non-pharma; secondary analysis,high,Commentary on gabapentin for AUD; not original RCT
31733455,Dose increase of S-Adenosyl-Methionine and escitalopram in a randomized clinical trial for major depressive disorder.,EXCLUDE,non-Canadian,high,SAMe dose increase for MDD; US site (Papakostas); non-Canadian
31972628,"A randomized, double-blind study comparing the efficacy and safety of trazodone once-a-day and venlafaxine extended-release for the treatment of patients with major depressive disorder.",EXCLUDE,non-Canadian,high,Trazodone vs venlafaxine for MDD; European multicenter; non-Canadian
34667795,Effect of a self-help educational program with peer group on anxiety of mothers of children with cancer: A clinical trial study.,EXCLUDE,non-Canadian; non-pharma,high,Self-help program for mothers of children with cancer; Iran; non-pharma
35186098,Efficacy of Acupuncture for Parkinson's Disease Anxiety: Two-Stage Protocol for a Randomized Controlled Clinical Trial.,EXCLUDE,non-Canadian; protocol,high,Acupuncture for Parkinson's anxiety; protocol only; China
37085494,Association of plasma cytokines and antidepressant response following mild-intensity whole-body hyperthermia in major depressive disorder.,EXCLUDE,non-Canadian,high,Whole-body hyperthermia for MDD; US site (Arizona); non-pharma
27701683,"Crocus sativus L. versus Citalopram in the Treatment of Major Depressive Disorder with Anxious Distress: A Double-Blind, Controlled Clinical Trial.",EXCLUDE,non-Canadian,high,Saffron vs citalopram for MDD; Iran site
30599899,"Supplementation with extract of Gynostemma pentaphyllum leaves reduces anxiety in healthy subjects with chronic psychological stress: A randomized, double-blind, placebo-controlled clinical trial.",EXCLUDE,non-Canadian; non-MH,high,Gynostemma pentaphyllum for anxiety in healthy subjects; Korea; not diagnosed MH
28741044,Efficacy and Tolerability of Asenapine Compared with Olanzapine in Borderline Personality Disorder: An Open-Label Randomized Controlled Trial.,EXCLUDE,non-Canadian,high,Asenapine vs olanzapine for BPD; Italy site
31563272,"Antidepressant Efficacy of Prolonged Intermittent Theta Burst Stimulation Monotherapy for Recurrent Depression and Comparison of Methods for Coil Positioning: A Randomized, Double-Blind, Sham-Controlled Study.",EXCLUDE,non-Canadian,high,piTBS monotherapy for MDD; Taiwan site
32420649,Comparison of vortioxetine and sertraline for treatment of major depressive disorder in elderly patients: A double-blind randomized trial.,EXCLUDE,non-Canadian,high,Vortioxetine vs sertraline for MDD in elderly; Iran site
33339120,Brain Responses to Emotional Stimuli after Eicosapentaenoic Acid and Docosahexaenoic Acid Treatments in Major Depressive Disorder: Toward Personalized Medicine with Anti-Inflammatory Nutraceuticals.,EXCLUDE,non-Canadian,high,EPA vs DHA for MDD brain imaging; Taiwan site
32145674,"A double-blind, randomized, sham-controlled study of cranial electrotherapy stimulation as an add-on treatment for tic disorders in children and adolescents.",EXCLUDE,non-Canadian; non-MH,high,CES for tic disorders in children; China site; tic disorders not MH pharma
36883502,SAFETY AND EFFICACY OF THE COMPLEX DEPRILIUM® IN REDUCING SUBCLINICAL SYMPTOMS OF DEPRESSION IN PATIENTS WITH CHRONIC NON-COMMUNICABLE DISEASES: DOUBLE-BLIND RANDOMIZED CONTROLLED STUDY.,EXCLUDE,non-Canadian,high,Deprilium for subclinical depression with NCDs; Ukraine site
33757609,The intestinal microbiota as a predictor for antidepressant treatment outcome in geriatric depression: a prospective pilot study.,EXCLUDE,non-Canadian,high,Gut microbiota predictor for depression remission; Los Angeles US site
28086934,Electroacupuncture plus moxibustion therapy for patients with major depressive disorder: study protocol for a randomized controlled trial.,EXCLUDE,non-Canadian; protocol; non-pharma,high,Electroacupuncture + moxibustion for MDD protocol; South Korea
38330344,Psychological and physiological effects of an acute bout of yoga before a simulated academic exam in university students.,EXCLUDE,non-MH; non-pharma,high,Yoga for test anxiety in university students; not diagnosed MH; non-pharma
29660637,Does oral administration of ketamine accelerate response to treatment in major depressive disorder? Results of a double-blind controlled trial.,EXCLUDE,non-Canadian,high,Oral ketamine + sertraline for MDD; Iran site
37121279,Randomized trial of brief interpersonal psychotherapy and cognitive behavioral therapy for depression delivered both in-person and by telehealth.,EXCLUDE,non-Canadian,high,IPT vs CBT for MDD; US site (Pittsburgh); non-pharma psychotherapy
34707400,"The Central Response of Electroacupuncture on Trigeminal Neuralgia Based on Resting-State Functional Magnetic Resonance Imaging: A Protocol for a Pre-Experimental, Single-Centre, Randomized, Controlled Trial.",EXCLUDE,non-Canadian; protocol; non-pharma,high,Electroacupuncture for trigeminal neuralgia protocol; China; non-MH
36248526,Standard CBT versus integrative and multimodal CBT assisted by virtual-reality for generalized anxiety disorder.,EXCLUDE,non-Canadian; non-pharma,high,CBT vs VR-CBT for GAD; Romania; non-pharma
27105227,Patient Rating of Therapeutic Factors and Response to Cognitive-Behavioral Group Therapy in Patients with Obsessive-Compulsive Disorder.,EXCLUDE,non-Canadian; non-pharma,high,CBGT for OCD; Brazil site; non-pharma
29554535,Plasma C-reactive protein levels in bipolar depression during cyclooxygenase-2 inhibitor combination treatment.,EXCLUDE,non-Canadian,high,CRP in bipolar depression with celecoxib; US site
35193903,Effect and neural mechanisms of the transcutaneous vagus nerve stimulation for relapse prevention in patients with remitted major depressive disorder: protocol for a longitudinal study.,EXCLUDE,non-Canadian; protocol,high,Transcutaneous VNS for MDD relapse prevention; protocol; China
35500900,Acute Efficacy and Safety of Escitalopram Versus Desvenlafaxine and Vortioxetine in the Treatment of Depression With Cognitive Complaint: A Rater-Blinded Randomized Comparative Study.,EXCLUDE,non-Canadian,high,Escitalopram vs desvenlafaxine vs vortioxetine for MDD; South Korea
35721817,The Ham-D is not Hamilton's Depression Scale.,EXCLUDE,non-RCT,high,Commentary on HAM-D scoring; not an RCT
33970657,Insight as a mechanism of change in dynamic therapy for major depressive disorder.,EXCLUDE,non-Canadian; non-pharma,high,Insight in dynamic therapy for MDD; US site; psychotherapy mechanism
31873990,Medicinal and Synthetic Cannabinoids for Pediatric Patients: A Review of Clinical Effectiveness and Guidelines,EXCLUDE,non-RCT,high,CADTH review of cannabinoids for pediatric patients; review not RCT
33217836,A protocol of randomized controlled trial for Modified Xiaoyao Powder in the treatment of chronic obstructive pulmonary disease combined mild to moderate depression.,EXCLUDE,non-Canadian; protocol; non-MH,high,Modified Xiaoyao Powder for COPD+depression; protocol; China
29954354,A randomized controlled double-blind clinical trial comparing versus placebo the effect of an edible algal extract (Ulva Lactuca) on the component of depression in healthy volunteers with anhedonia.,EXCLUDE,non-Canadian; non-MH,high,Algal extract for anhedonia in healthy volunteers; France; not diagnosed MH
29953014,"Study protocol and rationale for a prospective, randomized, double-blind, placebo-controlled study to evaluate the effects of Ashwagandha (Withania somnifera) extract on nonrestorative sleep.",EXCLUDE,non-Canadian; protocol; non-MH,high,Ashwagandha for nonrestorative sleep; protocol; India
32792991,"Predicting Treatment Outcome in Major Depressive Disorder Using Serotonin 4 Receptor PET Brain Imaging, Functional MRI, Cognitive-, EEG-Based, and Peripheral Biomarkers: A NeuroPharm Open Label Clinical Trial Protocol.",EXCLUDE,non-Canadian; protocol,high,NeuroPharm biomarker protocol for MDD treatment prediction; Denmark
34106630,Study on the mechanism of regulating the hypothalamic cortical hormone releasing hormone/corticotropin releasing hormone type I receptor pathway by vibro-annular abdominal massage under the brain-intestine interaction in the treatment of insomnia.,EXCLUDE,non-Canadian; non-pharma,high,Abdominal massage for insomnia; China; non-pharma
28953776,Selective Serotonergic (SSRI) Versus Noradrenergic (SNRI) Reuptake Inhibitors with and without Acetylsalicylic Acid in Major Depressive Disorder.,EXCLUDE,non-Canadian,high,SSRI vs SNRI +/- ASA for MDD; Belgium site
30388595,"Probiotic Lactobacillus Plantarum 299v decreases kynurenine concentration and improves cognitive functions in patients with major depression: A double-blind, randomized, placebo controlled study.",EXCLUDE,non-Canadian,high,Lactobacillus Plantarum for MDD; Poland site
35928136,Effects of long-term supplementation of probiotics on cognitive function and emotion in temporal lobe epilepsy.,EXCLUDE,non-Canadian; non-pharma,high,Probiotics for cognition/emotion in epilepsy; China; not MH pharma
29427913,"L-carnosine as an add-on to risperidone for treatment of negative symptoms in patients with stable schizophrenia: A double-blind, randomized placebo-controlled trial.",EXCLUDE,non-Canadian,high,L-carnosine add-on to risperidone for schizophrenia; Iran site
31958915,Dextromethorphan Protect the Valproic Acid Induced Downregulation of Neutrophils in Patients with Bipolar Disorder.,EXCLUDE,non-Canadian; non-MH,high,DM + VPA effects on neutrophils in bipolar; Taiwan; hematology outcome not MH
36717916,Pulmonary rehabilitation integrated coached exercise training for patients with COPD: a study protocol for a randomized controlled trial.,EXCLUDE,non-Canadian; non-MH; protocol,high,Pulmonary rehab for COPD; China; non-MH
34489159,Hearing Rehabilitative Treatment for Older Adults With Comorbid Hearing Loss and Depression: Effects on Depressive Symptoms and Executive Function.,EXCLUDE,non-Canadian,high,Hearing aids for MDD with hearing loss; US site (Columbia)
32939019,Network dynamics of depressive symptoms in antidepressant medication treatment: secondary analysis of eight clinical trials.,EXCLUDE,secondary analysis,high,Network dynamics secondary analysis of 8 industry trials; pooled data
35370914,Effects of Optimized Acupuncture and Moxibustion Treatment on Depressive Symptoms and Executive Functions in Patients With Post-Stroke Depression: Study Protocol for a Randomized Controlled Trial.,EXCLUDE,non-Canadian; protocol; non-pharma,high,Acupuncture/moxibustion for post-stroke depression; protocol; China
35057765,Pharmacist assessment of drug-gene interactions and drug-induced phenoconversion in major depressive disorder: a case report.,EXCLUDE,non-RCT,high,Pharmacogenomics case report for MDD; not an RCT
31913927,Effects of Low-Dose Ketamine on the Antidepressant Efficacy and Suicidal Ideations in Patients Undergoing Electroconvulsive Therapy.,EXCLUDE,non-Canadian,high,Low-dose ketamine + ECT for MDD; China site
31863182,Maternal personality traits moderate treatment response in the Multimodal Treatment Study of attention-deficit/hyperactivity disorder.,EXCLUDE,non-MH pharma; secondary analysis,high,Maternal personality moderating ADHD treatment in MTA study; secondary analysis of existing trial
35839109,Analysis of EBN Interventions in the Perioperative Period of Minimally Invasive Surgery for Intrahepatic and Extrahepatic Bile Duct Stones.,EXCLUDE,non-MH,high,EBN for bile duct stones surgery; non-MH
34333176,No antidepressant effects of low intensity transcranial pulsed electromagnetic fields for treatment resistant depression.,EXCLUDE,non-Canadian,high,tPEMF for TRD; Netherlands multicenter
34287361,Exercise and Worsening of Extrapyramidal Symptoms during Treatment with Long-Acting Injectable Antipsychotics.,EXCLUDE,non-RCT,medium,"Exercise and EPS with LAI antipsychotics; narrative/commentary not RCT; Canadian authors (Kim DD, UBC) but not an RCT"
34306433,Effects of mindfulness decompression therapy combined with transcranial magnetic stimulation in generalized anxiety disorder.,EXCLUDE,non-Canadian,high,Mindfulness + TMS for GAD; China site
29409976,"A Randomized, Double-Blind, Placebo-Controlled Trial of Escitalopram in Patients with Asthma and Major Depressive Disorder.",EXCLUDE,non-Canadian,high,Escitalopram for asthma + MDD; US site (Dallas)
34349116,Antidepressant side effects and their impact on treatment outcome in people with major depressive disorder: an iSPOT-D report.,EXCLUDE,non-Canadian; secondary analysis,high,Antidepressant side effects in iSPOT-D; secondary analysis; Australia/US
35597066,Effıcacy of cıtalopram on stroke recurrence: A randomızed clınıcal trıal.,EXCLUDE,non-Canadian,high,Citalopram for stroke recurrence; Turkey site
27583543,Early improvement with pregabalin predicts endpoint response in patients with generalized anxiety disorder: an integrated and predictive data analysis.,EXCLUDE,non-Canadian; secondary analysis,high,Pregabalin for GAD; pooled post-hoc from 9 trials; non-Canadian
35618633,Multi-Probiotics ameliorate Major depressive disorder and accompanying gastrointestinal syndromes via serotonergic system regulation.,EXCLUDE,non-Canadian,high,Multi-probiotics for MDD; China site
28528242,"Efficacy and safety of celecoxib monotherapy for mild to moderate depression in patients with colorectal cancer: A randomized double-blind, placebo controlled trial.",EXCLUDE,non-Canadian,high,Celecoxib monotherapy for depression in colorectal cancer; Iran site
32457492,Melatonin for Treatment-Seeking Alcohol Use Disorder patients with sleeping problems: A randomized clinical pilot trial.,MAP,uncertain-Canadian,medium,Melatonin for AUD sleep problems; Le Foll B is Canadian PI (CAMH Toronto); RCT; AUD is DSM-5 MH; melatonin is pharma-adjacent but natural health product
36974064,"Effects of Mind-Regulation Acupuncture Therapy on Serum Ghrelin, Gastric Inhibitory Polypeptide, Leptin, and Insulin Levels in Breast Cancer Survivors with Cancer-Related Fatigue: A Randomized Controlled Trial.",EXCLUDE,non-Canadian; non-pharma,high,Mind-regulation acupuncture for cancer fatigue; China; non-pharma
32384434,In vivo investigation on bio-markers of perimenopausal panic disorder and catgut embedding acupoints mechanism.,EXCLUDE,non-Canadian; protocol; non-pharma,high,Catgut embedding for perimenopausal panic disorder; protocol; China
36836458,Omega-3 Fatty Acids Supplementation in the Treatment of Depression: An Observational Study.,EXCLUDE,non-RCT,high,Omega-3 for depression; observational study not RCT
37607239,Improving Communication about Care Goals for Children with ADHD,EXCLUDE,non-pharma,high,Communication improvement for ADHD children; EHR/care management intervention; non-pharma
30626424,"Intravenous administration of adenosine triphosphate and phosphocreatine combined with fluoxetine in major depressive disorder: protocol for a randomized, double-blind, placebo-controlled pilot study.",EXCLUDE,non-Canadian; protocol,high,ATP + phosphocreatine + fluoxetine for MDD; protocol; China
32921587,Dorsolateral Prefrontal Cortex and Subcallosal Cingulate Connectivity Show Preferential Antidepressant Response in Major Depressive Disorder.,EXCLUDE,non-Canadian; secondary analysis,high,DLPFC connectivity and antidepressant response; EMBARC reanalysis; US
38301064,Technologies to Increase Freedom for People Living With Dementia: CADTH Horizon Scan,EXCLUDE,non-RCT,high,CADTH horizon scan on technologies for dementia; not RCT
26218236,"Add-On Pregnenolone with L-Theanine to Antipsychotic Therapy Relieves Negative and Anxiety Symptoms of Schizophrenia: An 8-Week, Randomized, Double-Blind, Placebo-Controlled Trial.",EXCLUDE,non-Canadian,high,Pregnenolone + L-theanine for schizophrenia; Israel site
30047820,Efficacy of vortioxetine on the physical symptoms of major depressive disorder.,EXCLUDE,non-Canadian; secondary analysis,high,Vortioxetine meta-analysis of physical symptoms; pooled analysis
28357969,"Lurasidone for major depressive disorder with mixed features and anxiety: a post-hoc analysis of a randomized, placebo-controlled study.",EXCLUDE,non-Canadian; secondary analysis,high,Lurasidone for MDD with mixed features; post-hoc analysis
34916068,Patterns of Pretreatment Reward Task Brain Activation Predict Individual Antidepressant Response: Key Results From the EMBARC Randomized Clinical Trial.,EXCLUDE,non-Canadian; secondary analysis,high,Reward task fMRI predicting antidepressant response; EMBARC secondary analysis
33719782,Achieving clinical response in postpartum depression leads to improvement in health-related quality of life.,EXCLUDE,non-Canadian; secondary analysis,high,HRQoL in PPD from brexanolone trials; post-hoc analysis
36781013,Daily changes in ambient air pollution concentrations and temperature and suicide mortality in Canada: Findings from a national time-stratified case-crossover study.,EXCLUDE,non-RCT,high,Air pollution and suicide in Canada; epidemiological case-crossover; not RCT; not pharma
30826492,"Treatment effects on residual cognitive symptoms among partially or fully remitted patients with major depressive disorder: A randomized, double-blinded, exploratory study with vortioxetine.",EXCLUDE,non-Canadian,high,Vortioxetine for residual cognitive symptoms in MDD; US site
27847352,The Effects of an E-Mental Health Program and Job Coaching on the Risk of Major Depression and Productivity in Canadian Male Workers: Protocol for a Randomized Controlled Trial.,MAP,potential-Canadian-RCT,high,"E-mental health BroHealth for depression in Canadian male workers; Canadian RCT (Wang J, Patten SB - Calgary); protocol but tests pharma-equivalent (e-mental health) not pharmacotherapy"
33065837,Relationship between affective temperament and major depressive disorder in older adults: A case-control study.,EXCLUDE,non-RCT,high,Affective temperament in geriatric depression; case-control study not RCT
