id,title,decision,category,confidence,notes
40680692,Neural basis of GAD improvement following a mindfulness-based intervention and antidepressant treatment: an analysis from a randomized controlled trial.,OUT_OF_SCOPE,non_canadian,0.85,RCT with fluoxetine for GAD but no mention of Canadian site/PI; appears to be conducted elsewhere
40671650,Neurodevelopmental Outcomes in Early Adolescence: The Pediatric Heart Network's Single Ventricle Reconstruction Trial.,OUT_OF_SCOPE,non_mh_pharma,0.95,Cardiac surgery trial (shunt types) in hypoplastic left heart syndrome; not MH pharmacotherapy
40666285,Efficacy and safety of tracking extended nursing on patients with urinary tract stones after holmium laser lithotripsy: a prospective study.,OUT_OF_SCOPE,non_mh_pharma,0.97,Nursing intervention for urinary tract stones; not MH pharmacotherapy
40663793,Stationary Cycling Exercise With Virtual Reality to Reduce Depressive Symptoms Among People With Mild to Moderate Depression: Randomized Controlled Trial.,OUT_OF_SCOPE,non_pharma_only,0.95,VR-based exercise intervention for depression; non-pharmacological
40659070,Comparative efficacy of antidepressant augmentation with amantadine vs pramipexole in treatment-resistant unipolar depression: A randomised controlled trial.,OUT_OF_SCOPE,non_canadian,0.9,Pharma RCT for TRD with amantadine/pramipexole/quetiapine but registered NCT04936126; no Canadian site mentioned
40658276,Effects of accelerated intermittent theta-burst stimulation combined with cognitive training on brain function in amnestic mild cognitive impairment patients.,OUT_OF_SCOPE,non_pharma_only,0.95,Brain stimulation (iTBS) + cognitive training for MCI; non-pharmacological
40657595,An examination of symptoms function and quality of life as conjoint clinical outcome domains for treatment-resistant depression.,OUT_OF_SCOPE,non_pharma_only,0.9,Secondary analysis of RECOVER VNS trial; vagus nerve stimulation is device not pharma
40656127,Provider Experiences With Systematically Administered Patient-Reported Outcome Measures in Multiple Sclerosis: A Qualitative Sub-Study.,OUT_OF_SCOPE,non_mh_pharma,0.95,Qualitative substudy on PROMs in MS; not an interventional pharma RCT for MH
40654405,The effects of lavender chamomile and peppermint inhalation aromatherapy on dental anxiety in children: A randomized controlled trial.,OUT_OF_SCOPE,non_pharma_only,0.95,Aromatherapy for dental anxiety in children; non-pharmacological
40653317,The Effects of Biofeedback Therapy on Anxiety and Depression in Parkinson's Disease: A Pilot Study.,OUT_OF_SCOPE,non_pharma_only,0.95,Biofeedback therapy for anxiety/depression in PD; non-pharmacological
40647321,What Is the Effect of Attributing Disordered Eating Behaviours to Food Addiction Versus Binge Eating Disorder? An Experimental Study Comparing the Impact on Weight-Based and Mental Illness Stigma.,OUT_OF_SCOPE,non_pharma_only,0.95,Experimental vignette study on stigma; not a pharma intervention RCT
40646404,Effect of a single dose of lorazepam on resting state functional connectivity in healthy adults.,OUT_OF_SCOPE,no_mh_diagnosis,0.9,Lorazepam in healthy adults; no diagnosed MH disorder; pharmacology study
40646049,Effect of attention bias modification on depressive affect.,OUT_OF_SCOPE,non_pharma_only,0.95,Attention bias modification for depressive mood; non-pharmacological cognitive intervention
40644493,Efficacy and safety of Cheonwangbosim-dan (Tian Wang Bu Xin Dan) for treatment of mild cognitive impairment: a randomized placebo-controlled pilot trial.,OUT_OF_SCOPE,non_canadian,0.95,Traditional herbal medicine for MCI in East Asia; non-Canadian
