id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
33629920,"Associations between Early Psychosocial Deprivation, Cognitive and Psychiatric Morbidity, and Risk-taking Behavior in Adolescence",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,N,"Longitudinal observational study of institutionalized children in Romania, not a pharmacological RCT"
29999427,A pharmacoeconomic evaluation of cholinesterase inhibitors and memantine for the treatment of Alzheimer's disease,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,N,Systematic review of economic evaluations of AD drugs
28602449,What Are the Barriers and Facilitators for the Self-Management of Chronic Pain with and without Neuropathic Characteristics?,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,N,Cross-sectional survey of chronic pain self-management in Canadians
31713856,Biofeedback for treatment of irritable bowel syndrome,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,N,Cochrane systematic review of biofeedback for IBS
26949290,"The Effect of Task-Irrelevant Fearful-Face Distractor on Working Memory Processing in Mild Cognitive Impairment versus Healthy Controls: An Exploratory fMRI Study in Female Participants",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,N,Exploratory fMRI study comparing MCI and healthy controls; not a pharmacological RCT
no_pmid_batch28_6,"Alexithymia, depression, anxiety levels and quality of life in patients with rheumatoid arthritis",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,N,"Observational study of alexithymia in RA patients, Turkey-based, not a pharmacological RCT"
no_pmid_batch28_7,Psychological and Cortisol Responses to and Recovery From Exposure to a Body Image Threat,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,N,"Randomized body image study with cortisol measurement, non-pharmacological"
no_pmid_batch28_8,"Medication use in early-hd participants in track-hd: An investigation of its effects on clinical performance",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,N,Observational longitudinal analysis of medication effects in Huntington's disease
no_pmid_batch28_9,The Impact of Physical versus Social Activity on the Physical and Cognitive Functioning of Seniors with Dementia,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,N,"Walking vs social activity for dementia in LTC, non-pharmacological"
no_pmid_batch28_10,Adjunctive trazodone and depression outcome in adolescents treated with serotonin re-uptake inhibitors,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,N,"Canadian cohort chart review study, not an RCT"
