id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
29053977,Suicidal ideation declines with improvement in the subjective symptoms of major depression.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
A295 AN INTEGRATED MULTIDISCIPLINARY GROUP PROGRAM,A295 AN INTEGRATED MULTIDISCIPLINARY GROUP PROGRAM IMPROVES IRRITABLE BOWEL SYNDROME SYMPTOM SEVERITY: A PILOT STUDY,OUT_OF_SCOPE,non-MH,OUT_OF_SCOPE:2,none,both screeners agree
32376080,Resting State Functional Connectivity and Outcomes of Psychotherapies for Late-Life Depression.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
30246591,"""Crossover"" in Depressive Symptoms Among Older Couples: Are Previous Findings Artifactual?",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
32825997,"Interactive video game-based approaches improve mobility and mood in older adults: A nonrandomized, controlled tri̇al.",OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
30479476,The effects of S-adenosyl-L-methionine-vitamin B complex on mild and moderate depressive symptoms.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
26525221,Improvements in Depression and Changes in Fatigue: Results from the SLAM DUNC Depression Treatment Trial.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
28359983,"Prolactin, a potential mediator of reduced social interactive behavior in newborn infants following maternal perinatal depressive symptoms.",OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
29351822,Influence of Obstructive Sleep Apnea in the Functional Aspects of Patients With Osteoarthritis.,OUT_OF_SCOPE,non-MH,OUT_OF_SCOPE:2,none,both screeners agree
34131914,Magnetic seizure therapy for treatment-resistant depression.,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
27688640,Effect of group cognitive-behavioral therapy on the quality of life and social functioning of patients with mild depression.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
27973661,Hearing Loss and Cognitive-Communication Test Performance of Long-Term Care Residents With Dementia: Effects of Amplification.,OUT_OF_SCOPE,non-pharma,OUT_OF_SCOPE:2,none,both screeners agree
31780032,Clinical evidence of Chinese medicine therapies for depression in women during perimenopause and menopause.,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
COGNITIVE CHANGE AND ANTIDEPRESSANT TREATMENT IN D,COGNITIVE CHANGE AND ANTIDEPRESSANT TREATMENT IN DEP-MCI: DO RACE AND GENDER MATTER?,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
33427183,The prospective association between stressful life events and inflammation among adolescents with a history of early institutional rearing.,OUT_OF_SCOPE,non-MH,OUT_OF_SCOPE:2,none,both screeners agree
27033879,The effects of forest therapy on depression and anxiety in patients with chronic stroke.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
31846068,Pharmacological interventions for treatment-resistant depression in adults.,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
36197349,Effectiveness of a SNAPPS in psychiatric residents assessed using objective structured teaching encounters: a case-control study.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
30632922,A demonstration of a multi-method variable selection approach for treatment selection: Recommending cognitive-behavioral versus psychodynamic therapy for mild to moderate adult depression.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
26866638,Dependency and self-criticism in treatments for depression.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
28146251,Effect of Disorder-Specific vs Nonspecific Psychotherapy for Chronic Depression: A Randomized Clinical Trial.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
29199324,Rationale and Structure for a New Center for Studies on Prevention of Alzheimer's Disease (StoP-AD).,OUT_OF_SCOPE,non-MH,OUT_OF_SCOPE:2,none,both screeners agree
29147070,Evidences of a New Psychobiotic Formulation on Body Composition and Anxiety.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
26589528,Validation of a new patient-reported outcome instrument of health-related quality of life specific to patients with alcohol use disorder: the Alcohol Quality of Life Scale (AQoLS).,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
32645649,Effect of sertraline in patients with newly diagnosed depression and type 2 diabetes mellitus or hypertension: An observational study from south India.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
26832935,Risky alcohol use in Danish physicians: Associated with alexithymia and burnout?,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
29034223,'Alzheimer's Progression Score': Development of a Biomarker Summary Outcome for AD Prevention Trials.,OUT_OF_SCOPE,non-MH,OUT_OF_SCOPE:2,none,both screeners agree
29189046,The Feasibility and Potential Impact of Brain Training Games on Cognitive and Emotional Functioning in Middle-Aged Adults.,OUT_OF_SCOPE,non-pharma,OUT_OF_SCOPE:2,none,both screeners agree
27695334,Effects of paroxetine-mediated inhibition of GRK2 expression on depression and cardiovascular function in patients with myocardial infarction.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
29017589,Randomized trial of telephone versus in-person delivery of a brief psychosocial intervention in post-stroke depression.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
28781652,Effect of operating room care combined with home care for the postoperative rehabilitation and prognosis of gastric cancer patients with low PTEN gene expression.,OUT_OF_SCOPE,non-Canadian,OUT_OF_SCOPE:2,none,both screeners agree
3447 Effects of intranasal ketamine on uncontrolle,3447 Effects of intranasal ketamine on uncontrolled cancer related pain,OUT_OF_SCOPE,non-MH,OUT_OF_SCOPE:2,none,both screeners agree
