id,title,decision,category,notes
38627686,Development of a smartphone screening test for preclinical Alzheimer's disease and validation across the dementia continuum.,OUT_OF_SCOPE,non_mh,No diagnosed MH condition
38602057,Population Pharmacokinetics and Dosing Simulations for Aripiprazole 2-Month Ready-to-Use Long-Acting Injectable in Adult Patients With Schizophrenia or Bipolar I Disorder.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
38497942,"The Edmonton Symptom Assessment System is a valid, reliable, and responsive tool to assess symptom burden in decompensated cirrhosis.",OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
38452496,Predictors of remission after repetitive transcranial magnetic stimulation for the treatment of late-life depression.,OUT_OF_SCOPE,secondary_analysis,Secondary predictor analysis of rTMS RCT; non-pharma
38325276,Health-related quality of life in patients with newly diagnosed advanced ovarian cancer treated with niraparib vs placebo: Results from the phase 3 randomized PRIMA/ENGOT-OV26/GOG-3012 trial.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
38032638,Economic Evaluation of Exercise or Cognitive and Social Enrichment Activities for Improved Cognition After Stroke.,OUT_OF_SCOPE,non_mh,No diagnosed MH condition
37924960,A randomised double-blind placebo-controlled trial of minocycline and/or omega-3 fatty acids added to treatment as usual for at risk Mental States: The NAYAB study.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37842908,Second International Consensus Study of Antipsychotic Dosing (ICSAD-2).,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37815763,"Medications for Opioid Use Disorder for Youth: Patient, Caregiver, and Clinician Perspectives.",OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37710006,Exposure to the COVID-19 news on social media and consequent psychological distress and potential behavioral change.,OUT_OF_SCOPE,non_rct,Not an RCT
37699637,Prevention and promotion effects of Self Help Plus: secondary analysis of cluster randomised controlled trial data among South Sudanese refugee women in Uganda.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37615885,Psychosis Symptom Trajectories Across Childhood and Adolescence in Three Longitudinal Studies: An Integrative Data Analysis with Mixture Modeling.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37540210,Evaluation of a therapist-guided virtual psychological pain management program when provided as routine care: a prospective pragmatic cohort study.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37480840,Online sleep diaries: considerations for system development and recommendations for data management.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37462857,Does a multimodal prehabilitation program improve sleep quality and duration in patients undergoing colorectal resection for cancer? Pilot randomized control trial.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37415687,Evaluation of a male-specific psychotherapeutic program for major depressive disorder compared to cognitive behavioral therapy and waitlist: study protocol for a six-arm randomized clinical superiority trial examining depressed eugonadal and hypogonadal men receiving testosterone.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37408085,"Current status of nonsuicidal injuries and associated factors among junior high school students in Hainan Province, China: a cross-sectional study.",OUT_OF_SCOPE,observational,Observational/non-interventional
37331200,267th ENMC International workshop: psychological interventions for improving quality of life in slowly progressive neuromuscular disorders.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37316980,Stepping up to COVID-19: A Clinical Trial of a Telepsychology Positive Parenting Program Targeting Behavior Problems in Children With Neurological Risk.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37302508,The impact of peer-delivered cognitive behavioral therapy for postpartum depression on infant emotion regulation.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37248896,Boswellic Acids Improve Clinical Cognitive Scores and Reduce Systemic Inflammation in Patients with Mild to Moderate Alzheimer's Disease.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37204794,Effect of Vitamin D3 Supplementation in the First 2 Years of Life on Psychiatric Symptoms at Ages 6 to 8 Years: A Randomized Clinical Trial.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
