id,title,decision,category,notes
36940758,Discordance Between Self-Reported and Performance-Based Physical Function in Patients Who Have Knee Osteoarthritis: Associations With Pain Intensity and Negative Affect.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
35546289,Impact of standardizing care for agitation in dementia using an integrated care pathway on an inpatient geriatric psychiatry unit.,OUT_OF_SCOPE,not_rct,Not an interventional RCT
34435971,Psychoeducational Interventions for Caregivers of Persons With Multiple Sclerosis: Protocol for a Randomized Trial.,OUT_OF_SCOPE,protocol,Protocol without results
31258016,To screen or not to screen? Exploring the value of parent mental health screening in children's rehabilitation services.,OUT_OF_SCOPE,review,Review/meta-analysis
30552264,Study protocol for a randomised controlled trial of humanoid robot-based distraction for venipuncture pain in children.,OUT_OF_SCOPE,protocol,Protocol without results
32242394,"""Efficacy and safety of Xinfeng capsule in the treatment of osteoarthritis: a multicenter, randomized, double-blinded, controlled trial"".",OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
30439678,Validation of the University of California San Diego Performance-based Skills Assessment (UPSA) in major depressive disorder: Replication and extension of initial findings.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
35005420,Cognitive behavioral therapy to reduce persistent postsurgical pain following internal fixation of extremity fractures (COPE): Rationale for a randomized controlled trial.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
35794487,Comparison of the effectiveness of peloid and paraffin treatment for symptomatic hand osteoarthritis in women: a single-blind randomized controlled study.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
31147378,Changing provider behaviour to increase nurse visits for obesity in family practice: the 5As Team randomized controlled trial.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
29564507,Does low-dose gapapentin reduce opioid use postoperatively?: A randomized controlled trial in women undergoing reconstructive pelvic surgery.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
34774711,"Transcranial Direct Current Stimulation Reduces Anxiety, Depression and Plasmatic Corticosterone in a Rat Model of Atypical Generalized Epilepsy.",OUT_OF_SCOPE,animal_study,Animal model study
33629219,Hyperarousal and Insomnia in Survivors of Cancer.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
36185492,"Type 2 diabetes is associated with increased risk of dementia, but not mild cognitive impairment: a cross-sectional study among the elderly in Chinese communities.",OUT_OF_SCOPE,observational,"Observational study, not RCT"
35783696,Treatment Satisfaction With Couplelinks Online Intervention to Promote Dyadic Coping in Young Couples Affected by Breast Cancer.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
31188026,Pharmacogenetics of Metformin for Medication-Induced Weight Gain in Autism Spectrum Disorder.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
36931315,Concurrent versus terminal feedback: The effect of feedback delivery on lumbar puncture skills in simulation training.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
31885758,Advance Care Planning and Decision-Making in a Home-Based Primary Care Service in a Canadian Urban Centre.,OUT_OF_SCOPE,observational,"Observational study, not RCT"
35509502,Ethical considerations within pragmatic randomized controlled trials in dementia: Results from a literature survey.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
31211178,No apparent effect of naproxen on CSF markers of innate immune activation.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
31859688,"Evaluating the Effects of a Rent Subsidy and Mentoring Intervention for Youth Transitioning Out of Homelessness: Protocol for a Mixed Methods, Community-Based Pilot Randomized Controlled Trial.",OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
32264800,Trajectories of Homeless Shelter Utilization in the At Home/Chez Soi Trial of Housing First.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
35903872,"Mental distress and substance use among rural Black South African youth who are not in employment, education or training (NEET).",OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
36327046,Effects of long-term Wuqinxi exercise on working memory in older adults with mild cognitive impairment.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
35612469,"Visualization, Self-Efficacy, and Locus of Control in a Virtual Reality Biofeedback Video Game for Anxiety Regulation.",OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
32001003,Long-term effectiveness of two models of brief psychotherapy for depression: A three-year follow-up randomized clinical trial.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
29576358,"A lecithin phosphatidylserine and phosphatidic acid complex (PAS) reduces symptoms of the premenstrual syndrome (PMS): Results of a randomized, placebo-controlled, double-blind clinical trial.",OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
27494528,Moderators of Treatment Effects of a Video-Based Cognitive-Behavioral Therapy for Insomnia Comorbid With Cancer.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
34784991,"Negative symptoms: associations with defeatist beliefs, self-efficacy, and maladaptive schemas in youth and young adults at-risk for psychosis.",OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
31405402,The efficacy of group cognitive-behavioural therapy plus duloxetine for generalised anxiety disorder versus duloxetine alone.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
33541306,Comparison of the target-controlled infusion and the manual infusion of propofol anesthesia during electroconvulsive therapy: an open-label randomized controlled trial.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
34786350,Randomized controlled trial of online interventions for co-occurring depression and hazardous alcohol consumption: Primary outcome results.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
35578409,"A Virtual, Simulated Code White for Undergraduate Nursing Students.",OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
36042435,Factors associated with vitamin D deficiency among patients with musculoskeletal disorders seeking physiotherapy intervention: a hospital-based observational study.,OUT_OF_SCOPE,observational,"Observational study, not RCT"
36974270,The association of electronic health literacy with behavioural and psychological coronary artery disease risk factors in patients after percutaneous coronary intervention: a 12-month follow-up study.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
