id,title,decision,category,notes
34782701,Rostral anterior cingulate network effective connectivity in depressed adolescents and associations with treatment response in a randomized controlled trial.,OUT_OF_SCOPE,secondary neuroimaging analysis,fMRI secondary analysis from fluoxetine RCT
34757783,High-sucrose diets contribute to brain angiopathy with impaired glucose uptake and psychosis-related higher brain dysfunctions in mice.,OUT_OF_SCOPE,animal study,
34440563,Targeting Metabolic Dysfunction for the Treatment of Mood Disorders: Review of the Evidence.,OUT_OF_SCOPE,non-Canadian,
31608389,Comparing internet-delivered cognitive therapy and behavior therapy with telephone support for insomnia disorder: a randomized controlled trial.,OUT_OF_SCOPE,non-pharmacotherapy,
26634323,Tenants with additional needs: when housing first does not solve homelessness.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
31278542,Management of Late-Life Depression in the Context of Cognitive Impairment: a Review of the Recent Literature.,OUT_OF_SCOPE,review/meta-analysis,
31888709,"A randomised controlled trial of an exercise intervention promoting activity, independence and stability in older adults with mild cognitive impairment and early dementia (PrAISED) - A Protocol.",OUT_OF_SCOPE,protocol without results,
31493105,A Pilot Study of Family-Based Exposure-Focused Treatment for Youth with Autism Spectrum Disorder and Anxiety.,OUT_OF_SCOPE,non-Canadian,
36467457,Gastric bypass versus best medical treatment for diabetic kidney disease: 5 years follow up of a single-centre open label randomised controlled trial.,OUT_OF_SCOPE,non-pharmacotherapy,
36347152,"The influence of early virtual reality intervention on pain, anxiety, and function following primary total knee arthroplasty.",OUT_OF_SCOPE,non-pharmacotherapy intervention,
30559067,Postoperative Pain Management Strategies and Delirium After Transapical Aortic Valve Replacement: A Randomized Controlled Trial.,OUT_OF_SCOPE,no MH focus,
27894822,A parallel group randomised open blinded evaluation of Acceptance and Commitment Therapy for depression after psychosis: Pilot trial outcomes (ADAPT).,OUT_OF_SCOPE,non-pharmacotherapy intervention,
27222459,"The effectiveness of manual-guided, problem-solving-based self-learning programme for family caregivers of people with recent-onset psychosis: A randomised controlled trial with 6-month follow-up.",OUT_OF_SCOPE,non-pharmacotherapy,
36399891,Polypharmacy and medicine regimens in older adults in residential aged care.,OUT_OF_SCOPE,no MH focus,
30183710,Can we learn to manage stress? A randomized controlled trial carried out on university students.,OUT_OF_SCOPE,non-Canadian; non-pharma,Internet stress management
31991116,Focal source and trigger mapping in atrial fibrillation: Randomized controlled trial evaluating a novel adjunctive ablation strategy.,OUT_OF_SCOPE,non-pharmacotherapy,
36151869,Amyloid-Related Imaging Abnormalities in the DIAN-TU-001 Trial of Gantenerumab and Solanezumab: Lessons from a Trial in Dominantly Inherited Alzheimer Disease.,OUT_OF_SCOPE,Alzheimer disease safety sub-analysis,ARIA from DIAD trial; not psychiatric MH
