id,title,decision,category,confidence,notes
40976401,"Micro-encapsulation differentially impacts probiotic effects on brain structure and function in an elderly population",OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Probiotic RCT; not pharmacological for MH; no Canadian affiliation
,Course of neuropsychological health in post-COVID patients differs 6 and 12 months after inpatient rehabilitation,OUT_OF_SCOPE,non_rct_non_pharma,0.95,Observational follow-up of rehabilitation; not RCT; not pharmacological; no Canadian site
41910394,Mavacamten in Adolescents with Obstructive Hypertrophic Cardiomyopathy,OUT_OF_SCOPE,non_mh,0.99,Cardiac drug for HCM; not a mental health disorder
41908281,"Yoga, sexual dysfunction, and female concussions",OUT_OF_SCOPE,non_pharma,0.97,Yoga intervention for concussion; non-pharmacological
41908220,Baduanjin exercise with or without traditional Chinese tuina therapy for nonspecific chronic neck pain,OUT_OF_SCOPE,protocol_non_pharma,0.98,Protocol for exercise/manual therapy RCT; non-pharmacological; non-Canadian; not MH
41908122,Feasibility of home-based accelerated intermittent theta-burst stimulation (aiTBS) for depression,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Home-based TMS pilot for MDD; non-pharmacological (neuromodulation); German study; case series not RCT
41902572,Psychosis-REACH Family Intervention in an Early Psychosis Clinic,OUT_OF_SCOPE,non_pharma_non_rct,0.95,Peer-supported family intervention pilot; non-pharmacological; not RCT
41905489,CREB gene regulation as a blood biomarker of neural sensitivity to social threat,OUT_OF_SCOPE,non_rct,0.95,Pre-intervention biomarker analysis from RCT; not an interventional RCT itself; not pharma
41905438,Psychophysiological Effects of Heart Rate Variability Biofeedback Versus Sham Biofeedback,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,HRV biofeedback RCT in healthy adults; non-pharmacological; not MH diagnosis
41904320,Multicenter randomized clinical trial of portable tACS for major depressive disorder,OUT_OF_SCOPE,non_pharma,0.95,Transcranial alternating current stimulation for MDD; non-pharmacological; no Canadian site
41892624,Study Protocol of RPG-based intervention for adolescents with anxiety/depression,OUT_OF_SCOPE,protocol,0.97,Protocol only; psychosocial intervention; no results
41890923,Effects of short-term forest bathing on anxious medical undergraduates,OUT_OF_SCOPE,non_pharma_non_canadian,0.97,Forest bathing intervention; non-pharmacological; Chinese study; no diagnosed MH disorder
41888503,Comparative Pharmacokinetics and Safety of Cannabidiol formulations in Healthy Participants,OUT_OF_SCOPE,non_mh,0.95,PK study of CBD in healthy volunteers; no diagnosed MH disorder; not a treatment RCT for MH
41888071,Electroconvulsive Therapy in Schizophrenia: Right Unilateral Versus Bitemporal,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,ECT study (non-pharmacological); Mexico-based; schizophrenia but ECT is device/procedure not pharma
41887665,Livelihood intervention for HIV-affected adolescents in Kenya,OUT_OF_SCOPE,non_pharma_non_canadian,0.99,Agricultural livelihood intervention in Kenya; non-pharmacological; not Canadian
41887007,Mindfulness therapy on NSSI in adolescents with bipolar disorder depressive episode,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Mindfulness-based therapy; non-pharmacological; Chinese study
41884478,Research Progress on Baihe Dihuang Decoction in Major Depressive Disorder,OUT_OF_SCOPE,review,0.98,Review article on traditional Chinese medicine for MDD; not an RCT
41884341,Application of IMB model in rehabilitation training for stroke patients,OUT_OF_SCOPE,non_pharma_non_canadian,0.97,Rehabilitation program for stroke; non-pharmacological; non-Canadian; quasi-experimental
41883670,Unified protocol for transdiagnostic treatment of PTSD/depression/anxiety in earthquake survivors,OUT_OF_SCOPE,non_pharma_non_canadian,0.97,Psychotherapy intervention; non-pharmacological; Iranian study
41882766,Radiofrequency ablation for chronic pain after knee arthroplasty: protocol,OUT_OF_SCOPE,non_mh_protocol,0.98,Protocol for pain procedure RCT in Spain; not MH disorder; not pharmacological
41879044,Effect of anthocyanins on cognitive function in older adults,OUT_OF_SCOPE,non_pharma_non_mh,0.95,Dietary/supplement RCT for cognitive function; not pharmacological for MH; Australian; no diagnosed MH disorder
41878090,Reconsolidation Blockade with Propranolol for Chronic Low-Back Pain,OUT_OF_SCOPE,non_mh,0.90,Propranolol for chronic pain (not MH disorder); Canadian authors but pain is primary condition not diagnosed MH
41877877,Far infrared intervention on brain changes in patients with alcohol dependence,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Far infrared therapy (non-pharma); Chinese study; pilot MRI study not RCT
41877156,Bilateral sequential accelerated theta-burst stimulation for treatment-resistant depression,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,TBS neuromodulation RCT; non-pharmacological; Chinese study
41874461,Effectiveness of Aquatic Occupational Therapy for Children on the Autism Spectrum,OUT_OF_SCOPE,non_pharma_non_canadian,0.97,Occupational therapy intervention; non-pharmacological; US study; pre-post design
41872889,Elucidating phase 1 trial experience in INTERCEPT-AD study of sabirnetug for early Alzheimer's,OUT_OF_SCOPE,qualitative,0.97,Qualitative interview study of trial participants; not an RCT
41871633,Temporal interference stimulation for major depressive disorder,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Neuromodulation RCT; non-pharmacological; Chinese multicenter trial
41869738,Human Abuse Potential of Sunobinop,OUT_OF_SCOPE,non_mh,0.90,Drug abuse potential study in healthy adults; no diagnosed MH disorder; PK/PD study
41866301,SleepCaRe Trial for Health-Related Quality of Life in Women with Breast Cancer,OUT_OF_SCOPE,non_mh,0.95,Sleep intervention for cancer patients; not primarily MH disorder diagnosis
41865828,Effects of acute psychosocial stress on binge urges in Binge Eating Disorder,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Experimental stress paradigm; non-pharmacological; not a treatment RCT
41864720,Effect of IPSRT on individuals with bipolar disorder,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Psychotherapy (IPSRT) RCT; non-pharmacological; Turkish study
41864065,Meta-inner humor therapy for comorbid emotional disorders,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Psychotherapy RCT; non-pharmacological; Iranian study
41863373,Autonomy Support from Healthcare Professionals in Early Psychosis,OUT_OF_SCOPE,non_rct_non_pharma,0.95,Secondary analysis of trial data; not original RCT; non-pharmacological
41863360,Immediate Psychological Responses to Aerobic and Resistance Exercise in Psychotic Disorders,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Exercise intervention RCT; non-pharmacological; Australian study
41861369,T1D REACHOUT mHealth App for Type 1 Diabetes Mental Health Support,OUT_OF_SCOPE,non_pharma,0.95,App co-design/development study; non-pharmacological; not an RCT
41859415,Effect of receptive music therapy on elderly patients with T2DM and cognitive impairment,OUT_OF_SCOPE,non_pharma_non_canadian,0.97,Music therapy RCT; non-pharmacological; Chinese study; cognitive impairment not primary MH
41859407,Latent-profile analysis of sleep disturbances in Parkinson's disease,OUT_OF_SCOPE,observational,0.97,Observational latent profile analysis; not an RCT; not interventional
41856946,Meaning-Making Intervention in Patients with Advanced Cancer,OUT_OF_SCOPE,non_pharma_non_mh,0.95,Psychosocial intervention RCT for cancer; non-pharmacological; not primarily MH disorder
41856430,Transcranial ultrasound neuromodulation: registry-based analysis of clinical trials,OUT_OF_SCOPE,review,0.97,Registry analysis/review; not an original RCT
41855906,Impact of self-affirmation intervention on minoritized students in STEM,OUT_OF_SCOPE,non_pharma_non_mh,0.95,Educational/psychological intervention; not pharmacological; no diagnosed MH disorder
41853186,Impact of ward noise management on cognitive function in post-stroke patients,OUT_OF_SCOPE,non_pharma_non_canadian,0.97,Nursing intervention RCT; non-pharmacological; Chinese study
41851807,Protocol of dyadic app-supported dementia care intervention (living@home),OUT_OF_SCOPE,protocol_non_pharma,0.97,Protocol for non-pharmacological intervention; German study
41851569,Brief Online Resources for Teaching Neuroscience to Mental Health Professionals,OUT_OF_SCOPE,non_pharma_non_mh,0.95,Educational microlearning RCT for professionals; not patient treatment; non-pharmacological
41849923,Virtual reality-based Avatar Therapy for treatment-resistant MDD,OUT_OF_SCOPE,non_pharma,0.85,VR psychotherapy pilot in Montreal; non-pharmacological; Canadian but no pharma intervention
41848690,Efficacy and Safety of Psilocybin in Treatment-Resistant Major Depression (EPISODE),OUT_OF_SCOPE,non_canadian,0.92,Psilocybin RCT for TRD; pharmacological; diagnosed MH; but German trial sites; not Canadian
41847759,Midlife as Critical Window for Women's Stroke and Dementia Prevention,OUT_OF_SCOPE,review,0.98,Review article; not an RCT
41847402,Effectiveness of MBT and DBT for cluster B personality disorders,OUT_OF_SCOPE,non_rct,0.95,Naturalistic retrospective study; not an RCT
41846588,Motivational interviewing for health behavior change among young adults in Canada (MOTIVATE),OUT_OF_SCOPE,non_pharma,0.95,Canadian pilot RCT but motivational interviewing for health behaviors; non-pharmacological; no diagnosed MH disorder
41843817,Effectiveness of a Hybrid Cardiac Rehabilitation Program,OUT_OF_SCOPE,non_mh,0.97,Cardiac rehabilitation RCT; not MH disorder
41843465,Effects of sensory feedback on simulated online slot machine gambling,OUT_OF_SCOPE,non_pharma_non_mh,0.95,Gambling behavior experiment; non-pharmacological; no diagnosed MH disorder
41840706,HOLD Study Protocol: CBT couple therapy for sexual interest/arousal disorder,OUT_OF_SCOPE,protocol_non_pharma,0.95,Protocol for psychotherapy RCT; non-pharmacological; Canadian but no pharma
41833616,Exercise priming to enhance CBT for MDD,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Exercise augmentation of psychotherapy RCT; non-pharmacological; US study
41833059,Digital parent training for challenging behaviors in children with ASD,OUT_OF_SCOPE,non_pharma_non_canadian,0.97,Parent training open trial; non-pharmacological; Brazilian study
41824865,Effect of psychomotor rehabilitation on elderly patients with mental disorders,OUT_OF_SCOPE,non_pharma,0.90,Psychomotor rehabilitation RCT; non-pharmacological; Chinese study; MH population but not pharma
41816532,Effects of Cyberball on cognitive vulnerability for suicide in youth,OUT_OF_SCOPE,non_pharma_non_canadian,0.95,Experimental paradigm study; non-pharmacological; not a treatment RCT
41815911,Clinical efficacy of fulvning granules in symptomatic atrial fibrillation,OUT_OF_SCOPE,non_mh,0.99,Herbal medicine for atrial fibrillation; not MH disorder; Chinese study
41815853,Ashwagandha root extract for stress and anxiety in healthy adults,OUT_OF_SCOPE,non_mh,0.92,Herbal supplement for stress in healthy adults; no diagnosed MH disorder; Indian study
41815218,Unmet needs of young adults following first-episode psychosis in South Africa,OUT_OF_SCOPE,non_rct_non_pharma,0.95,Baseline findings from pilot RCT; cross-sectional data; South African study; not pharma
41814471,Comparison of bell-paced and self-paced gross anatomy laboratory examinations,OUT_OF_SCOPE,non_mh,0.99,Educational methodology study; not MH; not pharma
41813054,Home-based physical activity programme for patients with lower extremity Ilizarov,OUT_OF_SCOPE,non_mh,0.99,Physical activity protocol for orthopedic patients; not MH
