id,title,decision,category,notes
,A preliminary test of the therapeutic potential of written exposure with rescripting for generalized anxiety disorder,OUT_OF_SCOPE,not_eligible,
31553374,Complementary therapies in labor: randomized clinical trial,OUT_OF_SCOPE,not_eligible,
32329011,The Myeloproliferative Neoplasm Landscape: A Patient’s Eye View,OUT_OF_SCOPE,not_eligible,
,"Add-on spironolactone as antagonist of the NRG1-ERBB4 signaling pathway for the treatment of schizophrenia: Study design and methodology of a multicenter randomized, placebo-controlled trial",OUT_OF_SCOPE,not_eligible,
,An automated predictor for identifying transition states in solids,OUT_OF_SCOPE,not_eligible,
,A randomized control trial investigating high-intensity interval training and mental health: A novel non-responder phenotype related to anxiety in young adults,OUT_OF_SCOPE,not_eligible,
32349887,"Clinical, behavioural and neural validation of the PANSS amotivation factor",OUT_OF_SCOPE,not_eligible,
32391740,Effects of Early and Systematic Integration of Specialist Palliative Care in Patients with Advanced Cancer: Randomized Controlled Trial PALINT,OUT_OF_SCOPE,not_eligible,
34109485,Brain connectivity markers in advanced Parkinson’s disease for predicting mild cognitive impairment,OUT_OF_SCOPE,not_eligible,
,Scaling Up: Multisite Open-Label Clinical Trials of MDMA-Assisted Therapy for Severe Posttraumatic Stress Disorder,OUT_OF_SCOPE,not_eligible,
34052339,The model of care at a leading medical cannabis clinic in Canada,OUT_OF_SCOPE,not_eligible,
,Comparing the effectiveness of education versus digital cognitive behavioral therapy for adults with sickle cell disease: Protocol for the cognitive behavioral therapy and real-time pain management intervention for sickle cell via mobile applications (CaRISMA) study,OUT_OF_SCOPE,not_eligible,
,Annoyance toward transportation and construction noise in rural suburban and urban regions across Canada,OUT_OF_SCOPE,not_eligible,
,Cannabinoids in Late Life Parkinson’s Disease and Dementia: Biological Pathways and Clinical Challenges,OUT_OF_SCOPE,not_eligible,
,"ENHANCE: Phase 3, Randomized, Double-Blind, Placebo-Controlled Study of Adjunctive Pimavanserin for Schizophrenia in Patients With an Inadequate Response to Antipsychotic Treatment",OUT_OF_SCOPE,not_eligible,
33999649,"Cannabinoid Profiles in Medical Cannabis Users: Effects of Age, Gender, Symptoms, and Duration of Use",OUT_OF_SCOPE,not_eligible,
,"The Effects of a Patient-Specific Integrated Education Program on Pain, Perioperative Anxiety, and Functional Recovery following Total Knee Replacement",OUT_OF_SCOPE,not_eligible,
,The Effects of Dynamic and Static Forest Bathing (Shinrin-yoku) on Physiological and Psychological Health in Males and Females,OUT_OF_SCOPE,not_eligible,
34273026,What treatment outcomes matter most? A Q-study of outcome priority profiles among youth with lived experience of depression,OUT_OF_SCOPE,not_eligible,
36049127,Revisiting global cognitive and functional state 13 years after a clinical trial of lithium for mild cognitive impairment,OUT_OF_SCOPE,not_eligible,
36634823,Cross-sectional proteomic expression in Parkinson's disease-related proteins in drug-naïve patients vs healthy controls with longitudinal clinical follow-up,OUT_OF_SCOPE,not_eligible,
37607114,Transcranial pulse stimulation in the treatment of mild neurocognitive disorders,OUT_OF_SCOPE,not_eligible,
39267112,TRanscranial AlterNating current stimulation FOR patients with mild Alzheimer’s Disease (TRANSFORM-AD): a randomized controlled clinical trial,OUT_OF_SCOPE,not_eligible,
,Hooking the Self Onto the Past: How Positive Autobiographical Memory Retrieval Benefits People With Social Anxiety,OUT_OF_SCOPE,not_eligible,
38552188,Randomized Controlled Trial of Virtually Delivered Cognitive Behavioral Therapy for Insomnia to Address Perceived Cancer-Related Cognitive Impairment in Cancer Survivors.,OUT_OF_SCOPE,not_eligible,
37562541,New Biological Therapies for Low-Density Lipoprotein Cholesterol.,OUT_OF_SCOPE,not_eligible,
37562034,Dupilumab significantly improves sleep in adults with atopic dermatitis: results from the 12-week placebo-controlled period of the 24-week phase IV randomized double-blinded placebo-controlled DUPISTAD study.,OUT_OF_SCOPE,not_eligible,
37534617,Short-term effects of SAFE early intervention approach in infants born preterm: A randomized controlled single-blinded study.,OUT_OF_SCOPE,not_eligible,
37341839,Symptom screening with Targeted Early Palliative care (STEP) versus usual care for patients with advanced cancer: a mixed methods study.,OUT_OF_SCOPE,not_eligible,
37304559,"Assessing Emotion Polyregulation in Daily Life: Who Uses It, When Is It Used, and How Effective Is It?",OUT_OF_SCOPE,not_eligible,
37277418,Oral micronized progesterone for perimenopausal night sweats and hot flushes a Phase III Canada-wide randomized placebo-controlled 4 month trial.,OUT_OF_SCOPE,not_eligible,
36808239,Effect of Adjunctive Simvastatin on Depressive Symptoms Among Adults With Treatment-Resistant Depression: A Randomized Clinical Trial.,OUT_OF_SCOPE,not_eligible,
35772133,The Efficacy and Safety of Transcranial Magnetic Stimulation in Treatment-Resistant Bipolar Depression.,OUT_OF_SCOPE,not_eligible,
36878891,In-person 1-day cognitive behavioral therapy-based workshops for postpartum depression: a randomized controlled trial.,OUT_OF_SCOPE,not_eligible,
32059924,The impact of trauma characteristics on post-traumatic stress disorder and substance use disorder outcomes across integrated and substance use treatments.,OUT_OF_SCOPE,not_eligible,
34181180,The Effect of a Housing First Intervention on Acute Health Care Utilization among Homeless Adults with Mental Illness: Long-term Outcomes of the At Home/Chez-Soi Randomized Pragmatic Trial.,OUT_OF_SCOPE,not_eligible,
36624505,Safety and feasibility of faecal microbiota transplant for major depressive disorder: study protocol for a pilot randomised controlled trial.,OUT_OF_SCOPE,not_eligible,
34709470,Burden of mental health symptoms and perceptions of their management in in-centre hemodialysis care: a mixed methods study.,OUT_OF_SCOPE,not_eligible,
