id,title,decision,category,notes
32443981,"Study protocol: improving cognition in people with progressive multiple sclerosis: a multi-arm, randomized, blinded, sham-controlled trial of cognitive rehabilitation and aerobic exercise (COGEx).",OUT_OF_SCOPE,protocol,Study protocol without results
31795051,Deformation based morphometry study of longitudinal MRI changes in behavioral variant frontotemporal dementia.,OUT_OF_SCOPE,not_rct,Not RCT
37084864,Identifying Neurophysiological Markers of Intermittent Theta Burst Stimulation in Treatment-Resistant Depression Using Transcranial Magnetic Stimulation-Electroencephalography.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
26892290,Neuroprotective Effects of Lithium in Human Brain? Food for Thought.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI identified
31687168,Understanding low adherence to an exercise program for adolescents with obesity: the HEARTY trial.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
31914230,Assessment of executive function declines in presymptomatic and mildly symptomatic familial frontotemporal dementia: NIH-EXAMINER as a potential clinical trial endpoint.,OUT_OF_SCOPE,not_rct,No randomized design indicated
30828459,A Review of Cannabis in Chronic Kidney Disease Symptom Management.,OUT_OF_SCOPE,review,Review/meta-analysis/guideline
32612522,SMR/Theta Neurofeedback Training Improves Cognitive Performance and EEG Activity in Elderly With Mild Cognitive Impairment: A Pilot Study.,OUT_OF_SCOPE,not_mh,Not diagnosed MH condition
33313788,Deep brain stimulation of the brainstem.,OUT_OF_SCOPE,review,Review/synthesis
35392634,Therapeutic Effect of Repetitive Transcranial Magnetic Stimulation for Post-stroke Vascular Cognitive Impairment: A Prospective Pilot Study.,OUT_OF_SCOPE,not_rct,No randomized design indicated
32157562,Current Directions in Deep Brain Stimulation for Parkinson's Disease-Directing Current to Maximize Clinical Benefit.,OUT_OF_SCOPE,not_rct,No randomized design indicated
34725927,P-tau235: a novel biomarker for staging preclinical Alzheimer's disease.,OUT_OF_SCOPE,not_rct,No randomized design indicated
27198057,Peer-counseling for women newly diagnosed with breast cancer: A randomized community/research collaboration trial.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
28238679,How Does Paying Attention Improve Sexual Functioning in Women? A Review of Mechanisms.,OUT_OF_SCOPE,review,Review/meta-analysis/guideline
29962247,Progesterone for treatment of symptomatic menopausal women.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI identified
27767993,Effect Size Analyses of Souvenaid in Patients with Alzheimer's Disease.,OUT_OF_SCOPE,not_mh,Not diagnosed MH condition
32212297,The burden of non-cardiac comorbidities and association with clinical outcomes in an acute heart failure trial - insights from ASCEND-HF.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
29653913,Penile Prosthesis Implantation in Patients With Peyronie's Disease: Results of the PROPPER Study Demonstrates a Decrease in Patient-Reported Depression.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
28438076,Increased work and social engagement is associated with increased stroke specific quality of life in stroke survivors at 3 months and 12 months post-stroke: A longitudinal study of an Australian stroke cohort,OUT_OF_SCOPE,not_rct,Not RCT
85021083720,The Toronto Empathy Questionnaire: Reliability and validity in a Nationwide sample of Greek teachers,OUT_OF_SCOPE,not_rct,No randomized design indicated
28185994,MOTIVATional intErviewing to improve self-care in Heart Failure patients (MOTIVATE-HF): Study protocol of a three-arm multicenter randomized controlled trial,OUT_OF_SCOPE,protocol,Study protocol without results
28404880,Serotonergic system antagonists target breast tumor initiating cells and synergize with chemotherapy to shrink human breast tumor xenografts,OUT_OF_SCOPE,animal_study,Animal/preclinical study
30068404,The association between dietary intake of magnesium and psychiatric disorders among Iranian adults: A cross-sectional study,OUT_OF_SCOPE,not_rct,Not RCT
30539767,Hippocampal volume and vasculature before and after exercise in treatment-resistant schizophrenia,OUT_OF_SCOPE,not_rct,No randomized design indicated
29274714,No. 354-Canadian HIV Pregnancy Planning Guidelines,OUT_OF_SCOPE,review,Review/meta-analysis/guideline
29954701,Improving working memory in schizophrenia: Effects of 1 mA and 2 mA transcranial direct current stimulation to the left DLPFC,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
29481915,Cognitive dysfunction and metabolic comorbidities in mood disorders: A repurposing opportunity for glucagon-like peptide 1 receptor agonists?,OUT_OF_SCOPE,not_rct,No randomized design indicated
30716457,The inner fluctuations of the brain in presymptomatic Frontotemporal Dementia: The chronnectome fingerprint,OUT_OF_SCOPE,not_rct,No randomized design indicated
32050807,"Varenicline: mode of action, efficacy, safety and accumulated experience salient for clinical populations",OUT_OF_SCOPE,not_rct,Not RCT
32212856,Augmenting computerized cognitive training with vortioxetine for age-related cognitive decline: A randomized controlled trial,OUT_OF_SCOPE,not_mh,Not diagnosed MH condition
34623270,A Machine-Learning-Based Assessment Method for Early-Stage Neurocognitive Impairment by an Immersive Virtual Supermarket,OUT_OF_SCOPE,not_rct,No randomized design indicated
34006157,Lessons from the COVID-19 pandemic for improving outpatient neuropalliative care: A qualitative study of patient and caregiver perspectives,OUT_OF_SCOPE,not_rct,Not RCT
34689055,Amygdala electrical-finger-print (AmygEFP) NeuroFeedback guided by individually-tailored Trauma script for post-traumatic stress disorder: Proof-of-concept,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
85124090294,The Need for Psychedelic-Assisted Therapy in the Black Community and the Burdens of Its Provision,OUT_OF_SCOPE,not_rct,No randomized design indicated
