id,title,decision,category,confidence,notes
27418378,"Efficacy of Quetiapine Monotherapy in Posttraumatic Stress Disorder: A Randomized, Placebo-Controlled Trial.",OUT_OF_SCOPE,non-Canadian,high,Quetiapine RCT for PTSD; US VA sites (New Mexico); no Canadian site; 2016 publication but study predates
29589873,Cost-effectiveness of hydromorphone for severe opioid use disorder: findings from the SALOME randomized clinical trial.,UNCERTAIN,uncertain,medium,SALOME RCT cost-effectiveness analysis; hydromorphone vs diacetylmorphine for severe OUD; Vancouver BC Canada; Canadian PI (Oviedo-Joekes); pharma for MH; meets most criteria but is framed as secondary cost-effectiveness analysis of RCT
36767702,Effects of Transcranial Pulse Stimulation (TPS) on Adults with Symptoms of Depression-A Pilot Randomized Controlled Trial.,OUT_OF_SCOPE,non-pharma,high,TPS (non-invasive brain stimulation) pilot RCT for depression; non-pharmacological; Hong Kong-based
36370991,A pilot controlled trial of a combination of electroacupuncture and psychological intervention for post-stroke depression.,OUT_OF_SCOPE,non-pharma,high,Electroacupuncture + psychological intervention for PSD; non-pharma; China-based
36129711,Effectiveness of Acupuncture for Anxiety Among Patients With Parkinson Disease: A Randomized Clinical Trial.,OUT_OF_SCOPE,non-pharma,high,Acupuncture RCT for anxiety in PD; non-pharma; China-based
34122226,Acupuncture Combined With Emotional Therapy of Chinese Medicine Treatment for Improving Depressive Symptoms in Elderly Patients With Alcohol Dependence.,OUT_OF_SCOPE,non-pharma,high,Acupuncture + Chinese medicine emotional therapy; non-pharma; China-based
32912944,"Comparative effectiveness of buprenorphine-naloxone versus methadone for treatment of opioid use disorder: a population-based observational study protocol in British Columbia, Canada.",OUT_OF_SCOPE,non-RCT,high,Observational study protocol (retrospective cohort); not an RCT; BC Canada but observational design
36386776,tDCS over the left prefrontal Cortex improves mental flexibility and inhibition in geriatric inpatients with symptoms of depression or anxiety: A pilot randomized controlled trial.,OUT_OF_SCOPE,non-pharma,medium,tDCS pilot RCT for depression/anxiety in geriatric inpatients; non-pharma; location not clearly Canadian (appears to be Canada-based from author affiliations but intervention is non-pharmacological)
35078951,"Effect of Self-administered Transcranial Direct Stimulation in Patients with Major Depressive Disorder: A Randomized, Single-blinded Clinical Trial.",OUT_OF_SCOPE,non-pharma,high,Self-administered tDCS for MDD; non-pharmacological primary intervention (both groups got escitalopram); Korea-based
33345933,Preventing maternal mental health disorders in the context of poverty: pilot efficacy of a dyadic intervention.,OUT_OF_SCOPE,non-pharma,high,PREPP dyadic psychological intervention for perinatal depression prevention; non-pharma; US (Columbia University)
