id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
36418973,"Mental health challenges and perceived risks among female sex Workers in Nairobi, Kenya.",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,none,unanimous
30368163,An augmentation study of MSI-195 (S-adenosylmethionine) in Major Depressive Disorder.,UNCERTAIN,uncertain,UNCERTAIN:3,none,unanimous; need to verify Canadian recruitment site
28642208,Assessing the efficacy of imagery-enhanced cognitive behavioral group therapy for social anxiety disorder: Study protocol for a randomized controlled trial.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,none,unanimous
27536342,"A randomized, double-blind, cross-over, phase IV trial of oros-methylphenidate (CONCERTA(®)) and generic novo-methylphenidate ER-C (NOVO-generic).",MAP,adhd,MAP:3,none,unanimous
33638278,Interactive online informational and peer support application for patients with low anterior resection syndrome: patient survey and protocol for a multicentre randomized controlled trial.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,none,unanimous
29898697,Outcomes of an integrated care pathway for concurrent major depressive and alcohol use disorders: a multisite prospective cohort study.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,none,unanimous
37063270,Ginkgo biloba extract EGb 761® improves cognition and overall condition after ischemic stroke: Results from a pilot randomized trial.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,none,unanimous
32188502,Effects of oxytocin administration on salivary sex hormone levels in autistic and neurotypical women.,UNCERTAIN,uncertain,"UNCERTAIN:2,OUT_OF_SCOPE:1",minor,majority UNCERTAIN; need to confirm Canadian site and whether ASD pharmacotherapy trial
33996510,Brief online motivational interviewing pre-treatment intervention for enhancing internet-delivered cognitive behaviour therapy: A randomized controlled trial.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,none,unanimous
33559531,"Investigating Therapies for Freezing of Gait Targeting the Cognitive, Limbic, and Sensorimotor Domains.",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,none,unanimous
31676642,"Family-based, healthy living intervention for children with overweight and obesity and their families: a 'real world' trial protocol using a randomised wait list control design.",OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,none,unanimous
34059074,"Effectiveness of a technology-assisted, family volunteers delivered, brief, multicomponent parents' skills training intervention for children with developmental disorders in rural Pakistan: a cluster randomized controlled trial.",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,none,unanimous
29102985,Study protocol for a randomised controlled trial of ultrasound-guided pulsed radiofrequency of the genicular nerves in the treatment of patients with osteoarthritis knee pain.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,none,unanimous
35563564,Continuous Ingestion of Lacticaseibacillus rhamnosus JB-1 during Chronic Stress Ensures Neurometabolic and Behavioural Stability in Rats.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,none,unanimous
29054833,Pregnant Women's Perceptions of the Risks and Benefits of Disclosure During Web-Based Mental Health E-Screening Versus Paper-Based Screening: Randomized Controlled Trial.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,none,unanimous
29417623,Serum levels of interleukin 6 in schizophrenic patients during treatment augmentation with sarcosine (results of the PULSAR study).,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,none,unanimous
32852138,Effect of laying on of hands as a complementary therapy for pain and functioning in older women with knee osteoarthritis: A randomized controlled clinical trial.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,none,unanimous
