id,title,decision,category,notes
38482823,Accelerated transcranial magnetic stimulation for psychological distress in advanced cancer: A phase 2a feasibility and preliminary efficacy clinical trial.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
38473319,Six-Month Prostate Cancer Empowerment Program (PC-PEP) Improves Urinary Function: A Randomized Trial.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
38425505,Treating comorbid insomnia in patients enrolled in therapist-assisted transdiagnostic internet-delivered cognitive behaviour therapy for anxiety and depression: A randomized controlled trial.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
38369221,Reduction of Chronic Primary Low Back Pain by Spinal Manipulative Therapy is Accompanied by Decreases in Segmental Mechanical Hyperalgesia and Pain Catastrophizing: A Randomized Placebo-controlled Dual-blind Mixed Experimental Trial.,OUT_OF_SCOPE,no_mh,No diagnosed mental health condition
38360332,Neuroscience-informed classification of prevention interventions in substance use disorders: An RDoC-based approach.,OUT_OF_SCOPE,review,Review/meta-analysis
38337558,Mitigating Psychological Problems Associated with the 2023 Wildfires in Alberta and Nova Scotia: Six-Week Outcomes from the Text4Hope Program.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
38152927,Effect of digital monitoring and counselling on self-management ability in patients with rheumatoid arthritis: a randomised controlled trial.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
38036337,Estimating Changes in Weight and Metabolic Parameters Before and After Treatment With Cariprazine: A Retrospective Study of Electronic Health Records.,OUT_OF_SCOPE,observational,"Observational study, not RCT"
38015492,Efficacy of Early Enhanced Occupational Therapy in an Intensive Care Unit (EFFORT-ICU): A Single-Site Feasibility Trial.,OUT_OF_SCOPE,no_pharma_mh,No pharmacotherapy targeting mental health
37939077,Sports Stars Brazil in children with autism spectrum disorder: A feasibility randomized controlled trial protocol.,OUT_OF_SCOPE,protocol,Protocol without results
