id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
39781559,Expressive Writing About One's Trauma Increases Accessibility of Cannabis Information in Memory Among Trauma-Exposed Individuals.,OUT_OF_SCOPE,non-pharma,2,NO,Agreement
39772341,Rectangular Repetitive Transcranial Magnetic Monophasic vs Biphasic Stimulation for Major Depressive Disorder: A Randomized Controlled Pilot Trial.,OUT_OF_SCOPE,non-pharma,2,NO,Agreement
39771803,Effectiveness of a Telerehabilitation-Based Exercise Program in Patients with Chronic Neck Pain-A Randomized Clinical Trial.,OUT_OF_SCOPE,non-MH,2,NO,Agreement
39763417,Effect of ketamine on anxiety: findings from the Ketamine for Adult Depression Study.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39753245,IMPACT-ICU feasibility study: pragmatic mixed-methods randomised controlled trial of a follow-up care intervention for survivors of critical illness and caregivers.,OUT_OF_SCOPE,non-pharma,2,NO,Agreement
39745072,Effect of the strategy game Mangala on cognitive function anxiety depression and fine motor skills in individuals with Alzheimer's Disease: A randomized controlled trial.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39741444,Psychedelics for the Treatment of Psychiatric Disorders: Interpreting and Translating Available Evidence and Guidance for Future Research.,OUT_OF_SCOPE,review,2,NO,Agreement
39734442,Effects of comprehensive nutrition support on immune function wound healing hospital stay and mental health in gastrointestinal surgery.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39732400,Enhancing predictive accuracy for antidepressant response in depressive disorders: The additive value of interleukin-1B and interleukin-6 alongside hsCRP.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39731725,White matter hyperintensities and their role in major depressive episodes: a cross-sectional study in adults under 65.,OUT_OF_SCOPE,observational,2,NO,Agreement
39718805,A Multisite 6-Month Open-Label Study of Maintenance Transcranial Magnetic Stimulation for Adolescents with Treatment-Resistant Depression.,OUT_OF_SCOPE,non-pharma,2,NO,Agreement
39717381,Phytochemicals in the treatment of patients with depression: a systemic review.,OUT_OF_SCOPE,review,2,NO,Agreement
39716387,Pentoxifylline adjunct to risperidone for negative symptoms of stable schizophrenia: a randomized double-blind placebo-controlled trial.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39710506,Do school-based prevention programs impact co-occurring alcohol use and psychological distress during adolescence?,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39709459,PTSD Coach as an early mobile intervention to improve cancer-related anxiety and psychosocial oncology uptake in patients newly diagnosed with head and neck cancer: pilot randomized controlled trial.,OUT_OF_SCOPE,non-pharma,2,NO,Agreement
39706483,Wearable self-administered transcranial photobiomodulation for major depressive disorder and sleep: A randomized double blind sham-controlled trial.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39706223,Rapid Antidepressant and Antisuicidal Effects of Low-Dose Ketamine Infusion in Patients With Treatment-Resistant Depression With or Without Low-Grade Inflammation.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39704380,Effect of comprehensive intervention model based on drug-psychology-society-skills on medication compliance and cognitive ability of chronic schizophrenia patients.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39704352,Wuling capsule combined with sertraline in the therapy of anxiety and depression with insomnia in adolescents.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39703101,Cognitive Remediation in Patients With Bipolar Disorder: A Randomized Trial by Sequential tDCS and Navigated rTMS Targeting the Primary Visual Cortex.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39696180,The impact of a coach-guided personalized depression risk communication program on the risk of major depressive episode: study protocol for a randomized controlled trial.,OUT_OF_SCOPE,non-pharma,2,NO,Agreement
39695579,Client experiences of a task-shifting supported self-management intervention for depression in Vietnam.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39689408,Resistance exercise to reduce risk of falls in people with Alzheimer's disease: a randomised clinical trial.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39689011,Efficacy and Safety of Transcutaneous Auricular Vagus Nerve Stimulation in Patients With Constipation-Predominant Irritable Bowel Syndrome.,OUT_OF_SCOPE,non-MH,2,NO,Agreement
39685046,The Effect of Immersive Virtual Reality on Dental Anxiety and Intraoperative Pain in Adults Undergoing Local Anesthesia: A Randomized Clinical Trial.,OUT_OF_SCOPE,non-MH,2,NO,Agreement
39681527,Rates of colorectal cancer diagnosis and mortality in people with severe mental illness.,OUT_OF_SCOPE,observational,2,NO,Agreement
39672152,Efficacy of a Multicomponent Physical Activity Intervention for Teachers With or At Risk of Type 2 Diabetes.,OUT_OF_SCOPE,non-MH,2,NO,Agreement
39672101,A self-guided e-learning program improves metamemory outcomes in healthy older adults: a randomized controlled trial.,OUT_OF_SCOPE,non-pharma,2,NO,Agreement
39663378,Treatment effect and safety of seltorexant as monotherapy for patients with major depressive disorder.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39661337,Crocus sativus (saffron) adjunct to risperidone for negative symptoms of schizophrenia.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39654656,A Randomized Controlled Study of Efficacy and Cognitive Function Improvement of Vortioxetine and Escitalopram in Patients with Depression in Chinese Han Nationality.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39648209,The efficacy and cerebral mechanism of intradermal acupuncture for major depressive disorder.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
39636672,Essential Coaching for Every Mother Tanzania (ECEM-TZ): Protocol for a Type 1 Hybrid Effectiveness-Implementation Randomized Controlled Trial.,OUT_OF_SCOPE,non-Canadian,2,NO,Agreement
