id,title,decision,category,notes
27435520,Idiopathic focal epilepsies: The lost tribe,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
,The Effects of Group-Administered Canine Therapy on University Students’ Wellbeing: A Randomized Controlled Trial,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
29173525,The Brain-Gut Axis and Stress in Inflammatory Bowel Disease,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
35356856,Current Concepts of Mixed Pathologies in Neurodegenerative Diseases,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
36641605,Establishing Clinically Meaningful Change on Outcome Assessments Frequently Used in Trials of Mild Cognitive Impairment Due to Alzheimer's Disease.,OUT_OF_SCOPE,neurodegenerative,Primarily neurodegenerative; Alzheimer
28874596,"A Double-Blind, Randomized, Placebo-Controlled Trial of Panax Ginseng for Cancer-Related Fatigue in Patients With Advanced Cancer.",OUT_OF_SCOPE,not_mental_health,Cancer-related fatigue in advanced cancer; not a primary MH condition
33118052,Rapid and sustained decreases in suicidality following a single dose of ayahuasca among individuals with recurrent major depressive disorder: results from an open-label trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30218837,A randomized controlled effectiveness trial of training strategies in cognitive processing therapy for posttraumatic stress disorder: Impact on patient outcomes.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
27090500,"The long-term effectiveness of a selective, personality-targeted prevention program in reducing alcohol use and related harms: a cluster randomized controlled trial.",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
27382000,Management of Depression in Patients With Cancer: A Clinical Practice Guideline.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
28981875,Predicting Response to Repetitive Transcranial Magnetic Stimulation in Patients With Schizophrenia Using Structural Magnetic Resonance Imaging: A Multisite Machine Learning Analysis.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
32731748,Identifying and measuring the common elements of naturalistic developmental behavioral interventions for autism spectrum disorder: Development of the NDBI-Fi,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
37353280,Palliative care to support the needs of adults with neurological disease,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
28941098,Comparing three-year extension of early intervention service to regular care following two years of early intervention service in first-episode psychosis: a randomized single blind clinical trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31486777,Magnetic seizure therapy (MST) for major depressive disorder.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
32326347,"Efficacy of Lactobacillus paracasei HA-196 and Bifidobacterium longum R0175 in Alleviating Symptoms of Irritable Bowel Syndrome (IBS): A Randomized, Placebo-Controlled Study.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
34807255,Educating Outpatients for Bowel Preparation Before Colonoscopy Using Conventional Methods vs Virtual Reality Videos Plus Conventional Methods: A Randomized Clinical Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
28418398,Intranasal oxytocin enhances intrinsic corticostriatal functional connectivity in women.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
27984490,Examination of an Internet-Delivered Cognitive Behavioural Pain Management Course for Adults with Fibromyalgia: A Randomized Controlled Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
32785972,Nitric oxide is fundamental to neurovascular coupling in humans.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
34496940,Machine-learning-based COVID-19 mortality prediction model and identification of patients at low and high risk of dying.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
