id,title,decision,category,confidence,notes
row_10658,Clinicians’ Diagnostic Accuracy of Intimate Partner Relational Problems and Maltreatment: An International Field Study,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
row_10659,Classic psychedelics in translational research: Addressing epistemic challenges from bench to bedside,EXCLUDE,ANIMAL,HIGH,Animal study
row_10660,Moving Forward: A new internet-delivered program integrating life review therapy and self-compassion may lessen depression and anxiety in people facing life transitions,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
row_10661,The Efficacy of a Brief Psychoeducational Intervention to Improve Engagement in Computerized Cognitive Training Exercises in Major Depressive Disorder,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
38316943,Quantifying the effects of practicing a semantic task according to subclinical schizotypy,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
38702256,"Retraction notice to “A feasibility study of the combination of intranasal insulin with dulaglutide for cognition in older adults with metabolic syndrome at high dementia risk- Study rationale and design” [Mech. Ageing Dev. 213 (2023) 111825] (Mechanisms of Ageing and Development (2023) 213, (S0047637423000519), (10.1016/j.mad.2023.111825))",EXCLUDE,ERRATUM,HIGH,Erratum/correction/retraction
row_10664,The effectiveness of cognitive training in people in psychiatry with depressive symptoms – A randomized controlled study,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
row_10665,Pharmacogenetic Algorithms,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
row_10666,"Comparative Effects of Acceptance and Commitment Therapy (ACT) and Intensive Short-Term Dynamic Psychotherapy (ISTDP) on Depression, Alexithymia, Quality of Life, and Mental Health in Women with Breast Cancer",EXCLUDE,NON_PHARMA,HIGH,Non-pharmacological intervention
row_10667,The Effect of Video-Assisted Education on Knee Function and Quality of Life after Total Knee Replacement: A Randomized Controlled Trial,EXCLUDE,NOT_MH,HIGH,Not a diagnosed mental health condition
row_10668,Acceptance and Commitment Therapy-Based Intervention for Parents Living With Chronic Pain: Feasibility and Acceptability Study,EXCLUDE,NON_CANADIAN,HIGH,No Canadian site or PI identified
38879571,"Effects of Pycnogenol® in people with post-COVID-19 condition (PYCNOVID): study protocol for a single-center, placebo controlled, quadruple-blind, randomized trial",EXCLUDE,PROTOCOL,HIGH,Protocol without results
