id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
34404606,A Randomized Controlled Trial of Tai Chi Chih or Health Education for Geriatric Depression.,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.67)
34715162,Predictive roles of brain-derived neurotrophic factor Val66Met polymorphism on antidepressant efficacy of different forms of prefrontal brain stimulation monotherapy.,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.45)
32568399,Evaluation of a Machine Learning Model Based on Pretreatment Symptoms and Electroencephalographic Features to Predict Outcomes of Antidepressant Treatment in Adults With Depression.,OUT_OF_SCOPE,secondary_analysis,2,N,Agreement
28637449,Task shifting interpersonal counseling for depression: a pragmatic randomized controlled trial in primary care.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
30369433,Identifying Ketamine Responses in Treatment-Resistant Depression Using a Wearable Forehead EEG.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
34158069,The effect of acute intermittent hypoxia on postprandial triglyceride levels in humans: a randomized crossover trial.,OUT_OF_SCOPE,non-MH,2,N,Agreement
33305900,Subanesthetic dose of ketamine for the antidepressant effects and the associated cognitive impairments of electroconvulsive therapy in elderly patients.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
32358376,Study of efficacy and safety of Jiaotai pill in the treatment of depression.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
32256402,Workplace-Related Interpersonal Group Psychotherapy to Improve Life at Work in Individuals With Major Depressive Disorders.,OUT_OF_SCOPE,non-pharma,2,N,Agreement
35669367,Analysis of the Effect of Exercise Combined with Diet Intervention on Postoperative Quality of Life of Breast Cancer Patients.,OUT_OF_SCOPE,non-MH,2,N,Agreement
30770426,Bright light therapy for depression in Parkinson disease: A randomized controlled trial.,OUT_OF_SCOPE,non-pharma,2,N,Agreement
30456199,Saffron (Crocus sativus) versus duloxetine for treatment of patients with fibromyalgia.,OUT_OF_SCOPE,non-MH,2,N,Agreement
31467392,Attenuation of antidepressant and antisuicidal effects of ketamine by opioid receptor antagonism.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
27714649,Telephone-Delivered Stepped Collaborative Care for Treating Anxiety in Primary Care.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
35353469,A psychological intervention by community pharmacies to prevent depression in adults with subthreshold depression and long-term conditions.,OUT_OF_SCOPE,non-pharma,2,N,Agreement
31248841,"The association between antidepressant treatment and brain connectivity in two double-blind, placebo-controlled clinical trials.",OUT_OF_SCOPE,non-Canadian,2,N,Agreement
28806907,Effect of acupuncture and its influence on cerebral activity in perimenopausal insomniacs.,OUT_OF_SCOPE,non-pharma,2,N,Agreement
30665989,Development and validation of a prediction model for the probability of responding to placebo in antidepressant trials.,OUT_OF_SCOPE,secondary_analysis,2,N,Agreement
30659559,Increase in pharmacodynamic tolerance after repeated antidepressant trials in treatment-responsive bipolar I depressed subjects.,OUT_OF_SCOPE,secondary_analysis,2,N,Agreement
30430372,Efficacy of vitamin D replacement therapy in restless legs syndrome.,OUT_OF_SCOPE,non-MH,2,N,Agreement
29967368,Targeting the affective brain-a randomized controlled trial of real-time fMRI neurofeedback in patients with depression.,OUT_OF_SCOPE,non-pharma,2,N,Agreement
35975917,Patient Characteristics Associated with Opioid Abstinence after Participation in a Trial of Buprenorphine versus Injectable Naltrexone.,OUT_OF_SCOPE,secondary_analysis,2,N,Agreement
33543068,Efficacy of Low-Frequency Repetitive Transcranial Magnetic Stimulation in Ischemic Stroke.,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.70)
32663928,Do Hamilton depression scale items have the capacity to differentiate melancholic and non-melancholic depressive sub-types?,OUT_OF_SCOPE,secondary_analysis,2,N,Agreement
,111. Efficacy and Safety of MIN-101 for Negative Symptoms in Schizophrenia.,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.75)
36694748,Effects of paroxetine hydrochloride combined with idebenone on inflammatory factors in depression after ischemic stroke.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
29631203,Cognitive outcomes of TMS treatment in bipolar depression.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
35652703,"Comparative Analysis of Effects of Escitalopram, Pramipexole, and Transcranial Magnetic Stimulation on Depression in Patients With Parkinson Disease.",OUT_OF_SCOPE,non-Canadian,2,N,Agreement
34624810,Difference in the regulation of biological rhythm symptoms of MDD between escitalopram and mirtazapine.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
31376790,History of parenting instability and lifetime suicidal behavior in people who inject drugs.,UNCERTAIN,possible_Canadian,2,N,Agreement
34804286,A pre-clerkship simulation-based procedural skills curriculum.,OUT_OF_SCOPE,non-MH,2,N,Agreement
32713367,Low-frequency rTMS inhibits the anti-depressive effect of ECT. A pilot study.,OUT_OF_SCOPE,non-pharma,2,N,Agreement
,S221. THE EFFICACY OF LUMATEPERONE 42 MG IN SCHIZOPHRENIA SYMPTOMS ASSOCIATED WITH SOCIAL FUNCTIONING,OUT_OF_SCOPE,secondary_analysis,1,N,Unmatched in Screener B (best ratio: 0.78)
35095593,The Role of Acupuncture in Hormonal Shock-Induced Cognitive-Related Symptoms in Perimenopausal Depression.,OUT_OF_SCOPE,non-pharma,2,N,Agreement
33857546,"Anxiety, anhedonia and food consumption during the COVID-19 quarantine in Chile.",OUT_OF_SCOPE,observational,2,N,Agreement
33555772,Brivaracetam versus Levetiracetam for Epilepsy: A Review of Comparative Clinical Safety,OUT_OF_SCOPE,review,2,N,Agreement
27630014,The synchronized trial on expectant mothers with depressive symptoms by omega-3 PUFAs (SYNCHRO).,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
29871025,Response to Individualized Homeopathic Treatment for Depression in Climacteric Women with History of Domestic Violence.,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
37111056,The Usefulness of the Low-FODMAP Diet with Limited Tryptophan Intake in the Treatment of IBS-D.,OUT_OF_SCOPE,non-MH,2,N,Agreement
