id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
28203078,A survey of eMedia-delivered interventions for schizophrenia used in randomized controlled trials.,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,False,Review of eMedia interventions in schizophrenia RCTs; not a primary RCT.
28882685,Hemoencephalography self-regulation training and its impact on cognition: A study with schizophrenia and healthy participants.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,False,Neurofeedback (non-pharmacological) intervention for cognition in schizophrenia.
30082181,Comparison of fentanyl and hydromorphone constant rate infusions for pain management in dogs in an intensive care unit.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,Veterinary study (dogs); not human; not mental health.
36209196,Humor in radiological breast cancer screening: a way of improving patient service?,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,Breast cancer screening study; not mental health pharmacotherapy.
28173855,"Burden, screening, and treatment of depressive and anxious symptoms among women referred to cardiac rehabilitation: a prospective study.",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,False,Prospective observational study of depression screening in cardiac rehab; not an RCT.
32152495,Maternal antidepressant use during pregnancy and neonatal hypoglycemia: prospective cohort study.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,False,Prospective cohort study (observational); not an RCT.
29382964,Safety evaluation of a new anxiolytic product containing botanicals Souroubea spp. and Platanus spp. in dogs.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,Veterinary study (dogs); not human mental health.
31758758,A Web-Based Tailored Intervention to Support Illness Management in Patients With an Acute Coronary Syndrome: Pilot Study.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,Web-based intervention for coronary syndrome; not mental health pharmacotherapy.
32595542,Change in the Neural Response to Auditory Deviance Following Cognitive Therapy for Hallucinations in Patients With Schizophrenia.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,False,Cognitive therapy (non-pharmacological) for hallucinations in schizophrenia.
34352012,Primary care-based screening and management of depression amongst heavy drinking patients: Interim secondary outcomes of a three-country quasi-experimental study in Latin America.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,False,Quasi-experimental study in Latin America; not Canadian; not RCT.
29095407,"Serious Adverse Events Significantly Reduce Patient-Reported Outcomes at 2-Year Follow-up: Nonoperative, Multicenter, Prospective NIH Study of 105 Patients.",OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,Lumbar scoliosis study; not mental health.
27313081,Geriatrics: Year in review,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,False,Narrative review of geriatrics topics; not a primary RCT.
,Antidepressants and benzodiazepines for panic disorder in adults,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,False,Cochrane systematic review; not a primary RCT.
,Long-chain omega3 polyunsaturated fatty acids and cognition in older people: Interaction with APOE genotype,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,False,Review of omega-3 and cognition; not a primary RCT.
,Ketamine: Clinical studies in treatment-resistant depressive disorders,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,False,Book chapter reviewing ketamine studies; not a primary RCT.
,Evaluation of the antidepressant activity of beta vulgaris alone and in combination with fluoxetine in mice,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,Animal study (mice); not human.
,Alzheimer's Disease,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,False,Book chapter on AD pathology; not a primary RCT.
,Quality of life in coronary heart disease patients: The role of defense mechanisms and alexithymia with mediation of psychological distress,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,Coronary heart disease QoL study; not mental health pharmacotherapy RCT.
28182446,Factor structure of the Smoking Cessation Self-Efficacy Questionnaire among smokers with and without a psychiatric diagnosis,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,False,Psychometric validation study; not an RCT.
,Effects of Paroxetine on Motor and Cognitive Function Recovery in Patients with Non-Depressed Ischemic Stroke: An Open Randomized Controlled Study,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,RCT of paroxetine for motor/cognitive recovery in non-depressed stroke patients; participants not diagnosed with mental disorder; not Canadian.
,Genotype and sex differences in longevity in transgenic mouse models of alzheimer's disease,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,Book chapter on mouse models of AD; animal study.
,Medication Treatments for Opioid Use Disorder: What Is the Impact on Mood and Mood Disorders?,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,False,Narrative review of OUD medications and mood; not a primary RCT.
,Coping with negative mental images in social anxiety disorder: Investigating the potential benefits of image morphing,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,False,Mental imagery intervention (non-pharmacological) for SAD.
,Successful treatment of auditory hallucinations in a schizophrenia patient with the use of clonidine,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,False,Single case report of clonidine for hallucinations; not an RCT.
,Novel Pharmacologic Strategies for Treating Behavioral Disturbances in Alzheimer's Disease,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,False,Narrative review of pharmacologic strategies for AD behavioral symptoms.
30472172,Electronic Decision support for Improvement of Contemporary Therapy for Stroke Prevention,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,False,Decision support for anticoagulation in atrial fibrillation/stroke; not mental health.
,Apathy alters emotional arousal in chronic schizophrenia,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,False,Observational study of apathy and emotional arousal in schizophrenia; not an RCT.
32303030,Phosphatidylcholine containing long chain omega-3 fatty acids: A treatment adjunct for patients with anorexia nervosa?,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,False,Narrative literature review; not a primary RCT.
,The Impact of Indigenous Identity and Treatment Seeking Intention on the Stigmatization of Substance Use,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,False,Experimental vignette study of stigma; not an RCT of pharmacotherapy for mental disorder.
32053567,Can Cognitive Remediation in Groups Prevent Relapses?: Results of a 1-Year Follow-up Randomized Controlled Trial,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,False,RCT of cognitive remediation (non-pharmacological) for schizophrenia relapse prevention.
,Long term effects of working memory training (Cogmed) among children with ADHD,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,False,Working memory training (non-pharmacological) for ADHD.
