id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
41236933,Basil (Ocimum basilicum) to Alleviate Anxiety in Patients With Major Depressive Disorder: A Randomized Placebo-Controlled Clinical Trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41234940,Efficacy of health ecology-based health education on early rehabilitation outcomes in stroke patients.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41225406,A qualitative study exploring youth's experiences of hospital- and integrated community-based mental health services: the YouthCan IMPACT initiative.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41224012,Trajectories and predictors of depressive and anxiety symptom improvement with adjunctive cariprazine in antidepressant-treated adults with major depression: A Bayesian mega-analysis of two randomized trials.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41222827,The Potential Clinical Use of Opioid-Receptor-Modulating Drugs in Bipolar Disorder.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41222500,Safety and Efficacy of the Novel OmniaSecure Defibrillation Lead Through Long-Term Follow-Up: Final Results From the LEADR Trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41220962,Efficacy of preoperative transcutaneous electrical acupoint stimulation in reducing postoperative delirium in older adults undergoing orthopedic surgery: a randomized controlled trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41218184,Effects of Shallow Needling for Chronic Primary Insomnia: Protocol for a Randomized Controlled Trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41218068,"Evaluating and implementing The CONNECT Program-A group-based telehealth intervention to reduce social isolation, loneliness, and mental health symptoms in adults 55+ vs routine community programming: Study protocol for a randomized controlled trial.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41217862,Effectiveness of Escitalopram and Nortriptyline on Depressive Symptoms in Parkinson's disease: the ADepT-PD RCT pilot.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41217486,Characterisation of a touchscreen-based task for assessing cognitive judgement bias in mice: a new translational tool for affective state disorder drug screening.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41217122,Real-World Efficacy and Safety of Zishenyizhi Pill for Cognitive Impairment Associated With Cerebral Small Vessel Disease: Protocol for a Multicenter Prospective Observational Study.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41213697,Effect of time-restricted feeding on cognitive dysfunction in Alzheimer's disease and the role of ApoE polymorphism: protocol for a randomised controlled trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41211497,"Statistical study of anxiety among students of higher education in Guwahati, Assam: Understanding symptoms and treatment-seeking behavior.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41211491,Accelerated left dorsolateral prefrontal cortex transcranial magnetic stimulation for suicidality in patients with depressive disorders: A case series.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41211476,"A novel multimodal pharmacologic approach using guanfacine, N-acetylcysteine, and donepezil in severe TBI: a case series.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41210519,Unfinished business in virtual reality: Development and preliminary evaluation of an empty chair intervention grounded in emotion-focused therapy.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41210143,"Effectiveness of magnetic seizure therapy versus electroconvulsive therapy for major depressive episode in China: protocol for a double-blind, randomized, non-inferiority trial.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41204176,Unraveling the intertwined threads of insomnia and sarcopenia in cognitive and functional impairment in octogenarians.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41203484,Cognitive Outcomes After Hip Fracture Surgery: The Association of Postoperative Delirium on Previously Cognitively Normal Older Adults.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41202991,A Virtual Mind-Body Exercise Program During Breast Radiation: Results From a Randomized Controlled Basket Trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41202873,LSD microdosing in major depressive disorder: results from an open-label trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41201764,Εffects of MTR and AS3MT variants on antipsychotic response: prospective evidence from a naturalistic study in Greece.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41199896,"Efficacy and Safety of Electroacupuncture for Postherpetic Neuralgia and Biomarker Evaluation: A Study Protocol for a Multicenter, Randomized Trial.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41198868,Testing two digital stress-management interventions in a randomized controlled trial of breast cancer patients.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41198718,"Anxiety, repetitive and restricted behaviors and interests, and social communication in autistic adults: an exploratory analysis of a phase 3, randomized clinical trial.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41196453,Two-year follow-up assessment of a randomized controlled trial evaluating the durability of Tai Chi on cognitive function in older adults with type 2 diabetes and mild cognitive impairment.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41195648,The Relationship of Childhood Traumas and Alexithymia With Theory of Mind in Borderline Personality Disorder.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41193191,Comparative effectiveness of opioid versus opioid-free analgesia after outpatient breast surgery: PAIN-Alt trial protocol.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41193023,Potential Impact of Using Canadian Syncope Risk Score on Emergency Department Hospitalizations for Syncope.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41191045,Divergent effects of ketamine and psilocybin on EEG power spectral density in a mismatch negativity paradigm.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41191019,Mathematical processing of the questionnaire of subjective perception of anxiety as a tool for selecting treatment.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41190903,Presimulation Instruction of Technical Skills to Enhance Simulation-Based Education of Non-Technical Skills: A Convergent Mixed Method Study.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41190888,Targeting Intolerance of Uncertainty During Pregnancy: A Randomized Controlled Trial to Prevent Postpartum Anxiety Disorders.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41188123,"Corrigendum to ""Does insecure attachment affect treatment outcome in young persons with post-concussion symptoms? A secondary analysis of the GAIN trial"". J Psychosom Res. 2023 Jan;164:111100.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41185705,Effects of Continuous Perioperative Esketamine Infusion on Postoperative Depression in Breast Cancer Patients: A Randomized Controlled Double-Blind Trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41184571,Regional brain morphology and current antidepressant use: findings from 32 international cohorts from the ENIGMA major depressive disorder working group.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41183728,Trajectories of response to bilateral rTMS in late-life depression.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41183018,Evaluation of the novel HEalthy Lifestyle Project (HELP) youth mental health e-intervention for lifestyle behaviour change and mental healthcare system impact: A randomized controlled trial protocol.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41180413,Dual-target tDCS and dual-task training modulate neuroinflammation and neuroplasticity: transcriptomic and behavioral evidence in stroke rehabilitation.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41179820,Toward precision psychiatry: theoretical implications of bimodal response patterns to vasopressin V1b receptor inhibition in depression.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41179812,Efficacy and safety of Shugan Jieyu Capsule in the treatment of depressive state after acute coronary syndrome: study protocol for a multicenter randomized controlled trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41177539,Evaluating the Impact of the How-to Parenting Program on Child Mental Health: A Randomized Controlled Trial in Grade Schools.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41177271,Psilocybin use in bipolar disorder: A comprehensive review.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41171999,Deep Brain Stimulation to the Subgenual Cingulate Gyrus for Treatment-Resistant Depression: A Randomized Controlled Trial and 2-Year Long-Term Follow-Up: Stimulation cérébrale profonde du gyrus cingulaire subgénual pour traiter la dépression résistante au traitement : Essai contrôlé à répartition aléatoire et suivi à long terme sur deux ans.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41171882,"Quantitative Electroencephalographic Biomarkers for Repetitive Transcranial Magnetic Stimulation Treatment Response Prediction in Mild Cognitive Impairment: A Pilot Study Protocol for Multi-Center, Assessor-Blinded, Open-Label Clinical Trial.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41170333,Pilot randomized trial of high- and low-frequency repetitive transcranial magnetic stimulation in post-stroke depression with EEG monitoring.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41169487,"Social cognition and interactive training for first-episode, drug-naïve MDD patients.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41161769,The Emotion and Symptom-Focused Engagement (EASE) Psychotherapeutic Intervention for Parents of Children With Acute Leukemia: A Feasibility Trial.,OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41158654,"Taxifolin for prevention of COGnitive impairment (T-COG trial): a study protocol for a randomized, double-blind, placebo-controlled trial.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
41157892,"The effect of date seed powder supplementation on anxiety- and depression-like behaviours, sleep quality and tryptophan-kynurenine metabolism in patients with type 2 diabetes: targeting gut-brain axis.",OUT_OF_SCOPE,OUT_OF_SCOPE,OUT_OF_SCOPE:2,none,both screeners agree
