id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
34952870,Detecting young people with mental disorders: a cluster-randomised trial of multidisciplinary health teams at the GP office.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Cluster-RCT of shared care model for youth mental health detection; Norway; non-pharmacological intervention
34479632,Video-delivered emotion-focused mindfulness therapy for late-life anxiety: study protocol for a feasibility randomized controlled trial.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol only for feasibility RCT of mindfulness therapy; Canadian (Rej S); no results reported
36192779,Data visualization as an intervention for pediatric chronic pain: a pilot feasibility study protocol for a randomized controlled crossover trial.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol only for RCT of data visualization for chronic pain; Canadian (UBC); non-pharmacological
33564887,Mindfulness-based Therapeutic Sailing for Veterans With Psychiatric and Substance Use Disorders.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Non-randomized study of mindfulness sailing for veterans; US VA; non-pharmacological
36341846,The Preventing Alzheimer's with Cognitive Training (PACT) randomized clinical trial.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol for RCT of cognitive training to prevent dementia; US multisite; non-pharmacological
34828457,"Do Brief Mindfulness Interventions (BMI) and Health Enhancement Programs (HEP) Improve Sleep in Patients in Hemodialysis with Depression and Anxiety?",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Secondary analysis of RCT of mindfulness vs HEP for hemodialysis patients; Canadian; non-pharmacological
32361667,Manipulating visual perspective for obsessional imagery and its impact on obsessive-compulsive symptoms in an analogue sample.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Experimental study of visual perspective manipulation for OCD; Australia; non-pharmacological
35433544,Associations Between Eczema and Attention Deficit Hyperactivity Disorder Symptoms in Children.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Observational cohort study (GUSTO) on eczema-ADHD association; Singapore; not an RCT
33041803,"The Combination of Propofol and Ketamine Does Not Enhance Clinical Responses to Electroconvulsive Therapy in Major Depression-The Results From the KEOpS Study.",OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,FALSE,RCT of ketamine+propofol during ECT for depression; France; not Canadian
35461642,"Effect of emotional awareness skills training on emotional awareness and communication skills in patients with schizophrenia: A Randomized Controlled Trial.",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,RCT of emotional awareness training for schizophrenia; Turkey; non-pharmacological
36701834,Baseline sleep characteristics are associated with gains in sleep duration after cognitive behavioral therapy for insomnia.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:2;UNCERTAIN:1,TRUE,Secondary analysis of CBT-I RCT; Canadian (Morin); non-pharmacological; dissent: Canadian RCT but clearly non-pharma
34078324,"Investigating patient-specific mechanisms of change in SET vs. EFT for depression: study protocol for a mechanistic randomized controlled trial.",OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol for psychotherapy RCT for MDD; Israel; non-pharmacological
34652054,"Ecological momentary assessment of mood and movement with bipolar disorder over time: Participant recruitment and efficacy of study methods.",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Methods paper for EMA study of bipolar disorder; Canadian; not an RCT; observational
35339323,"The investigation of the effects of occupation-based intervention on anxiety, depression, and sleep quality of subjects with hand and upper extremity burns: a randomized clinical trial.",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,RCT of occupation-based intervention for burn patients; Iran; non-pharmacological
33926511,"Acupuncture for comorbid mild-moderate depression and chronic musculoskeletal pain: study protocol for a randomized controlled trial.",OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol for acupuncture RCT for depression+pain; China; non-pharmacological
35603416,"Parent and child self- and co-regulation during pediatric venipuncture: Exploring heart rate variability and the effects of a mindfulness intervention.",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,RCT of mindfulness during venipuncture; Canadian; non-pharmacological; not targeting mental disorder
36088283,"The effect of the inclusion of trunk-strengthening exercises to a multimodal exercise program on physical activity levels and psychological functioning in older adults.",OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,FALSE,Secondary analysis of exercise RCT; Australia; non-pharmacological
33872957,"A randomized experimental analysis of the attention training technique: Effects on worry and relevant processes in individuals with probable generalized anxiety disorder.",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,RCT of attention training technique for GAD; Canadian (Antony/Koerner); non-pharmacological
29959765,Stabilization treatment of remitted psychotic depression: the STOP-PD study.,MAP,psychotic,MAP:3,FALSE,Double-blind RCT of olanzapine+sertraline vs olanzapine+placebo for remitted psychotic depression; Canadian PIs (Mulsant/Flint Toronto); pharmacological; published 2018
35930542,"Implementation of the Community Assets Supporting Transitions (CAST) transitional care intervention for older adults with multimorbidity and depressive symptoms.",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Qualitative study of CAST transitional care RCT implementation; Canadian; non-pharmacological
32171050,Implementation of a wound care education project to improve the wound care competency among psychiatric nurses.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,QI project on wound care education for psychiatric nurses; not an RCT
