id,title,decision,category,confidence,notes
85099971246,The Effects of Thai Massage on Comfort and Symptoms among Female Cancer Patients Receiving Chemotherapy,OUT_OF_SCOPE,non-pharma; non-Canadian; non-MH,high,Thai massage for cancer chemo symptoms; not pharmacological; not Canadian; not MH disorder
85140129110,Preliminary Evidence for Lasting Benefits One Year Following Mindfulness Training Among Older Family Caregivers of Persons with Neurodegenerative Disease,OUT_OF_SCOPE,non-pharma; non-MH diagnosis,high,Mindfulness training for caregivers; not pharmacological; no diagnosed MH disorder
85144467612,AD-causing variants that affect PSEN1 transmembrane domains are associated with faster neurodegeneration and cognitive decline compared to those affecting cytoplasmic domains.,OUT_OF_SCOPE,not RCT; neurodegenerative,high,Observational study of PSEN1 variants in autosomal dominant AD; not RCT; not MH disorder
34761363,Psychedelic-Assisted Therapy for Social Adaptability in Autistic Adults,OUT_OF_SCOPE,not RCT; review chapter,high,Narrative chapter on psychedelic therapy for autistic adults; not an RCT
85173415399,The Importance of Drug Dose Adjustment in Elderly Patients with Special Considerations for Patients on Diverse Co-medications and Antidepressants,OUT_OF_SCOPE,review; non-MH,high,Book chapter on drug dosing in elderly; review; not an RCT
85146275803,A Hidden Markov Model Based Intelligent Platform for Characterizing Behaviors,OUT_OF_SCOPE,not RCT; computational,high,Computational model for behavioral diagnosis; not an RCT; not pharmacological
85145085761,Association of preoperative pain-related education with postoperative patient care among in-hospital cardiac patients,OUT_OF_SCOPE,non-pharma; non-Canadian; non-MH,high,Pain education RCT for cardiac surgery; not pharmacological; not MH; Pakistan site
35857186,"Correction to: Beyond Response: Aiming for Quality Remission in Depression (Advances in Therapy, (2022), 39, S1, (20-28), 10.1007/s12325-021-02030-z)",OUT_OF_SCOPE,correction/erratum,high,Correction notice for figure caption; not original research
85129834502,Impact of Social Anxiety and Type of Stressor on Levels of Self-compassion,OUT_OF_SCOPE,not RCT; non-pharma,high,Observational study of self-compassion in social anxiety; not pharmacological
85146718346,An Adaptive and Fast Health Estimation of Lithiumion Batteries Under Random Missing Data,OUT_OF_SCOPE,irrelevant topic,high,Engineering study on lithium-ion battery health; completely irrelevant
35690844,"Correction: Effects of spermidine supplementation on cognition and biomarkers in older adults with subjective cognitive decline (SmartAge)—study protocol for a randomized controlled trial (Alzheimer's Research & Therapy, (2019), 11, 1, (36), 10.1186/s13195-019-0484-1)",OUT_OF_SCOPE,correction/erratum,high,Correction to trial protocol; not original results
85144336959,Racial disparities in Alzheimer’s Disease (AD): Correlating a novel neuropsychological screening test to established AD fluid and imaging biomarkers in African Americans and Caucasians,OUT_OF_SCOPE,not RCT; neurodegenerative; non-pharma,high,Observational study correlating cognitive screening to AD biomarkers; not RCT; not pharmacological
85139099413,Examining the feasibility and effectiveness of case manager delivered problem-solving therapy on late-life depression in a real-world setting: a mixed design pilot study,OUT_OF_SCOPE,non-pharma,high,Problem-solving therapy for late-life depression; psychotherapy not pharmacotherapy
85127137257,A Study on Verification of Equivalence and Effectiveness of Non-Pharmacologic Dementia Prevention and Early Detection Contents: Non-Randomly Equivalent Design,OUT_OF_SCOPE,non-pharma; non-MH,high,Non-pharmacologic dementia prevention; tablet-administered cognitive test; Korea
85144741153,Microbiome–Gut Dissociation in the Neonate: Autism-Related Developmental Brain Disease and the Origin of the Placebo Effect,OUT_OF_SCOPE,review; not RCT,high,Review article on microbiome-gut-brain axis; not an RCT
85124337542,The Impact of Modifying Interpretive Bias on Contamination-Related Obsessive–Compulsive Symptoms,OUT_OF_SCOPE,non-pharma,high,Cognitive bias modification experiment for OCD symptoms; not pharmacological
85142535897,Examining the Efficacy and Feasibility of a Residential Retreat Program for First Responders and Veterans with Posttraumatic Stress Disorder: A Pilot Study,OUT_OF_SCOPE,non-pharma; not RCT,high,Residential retreat pilot for PTSD; non-pharmacological; not RCT
85144725191,Home-Based Individualized Cognitive Stimulation (iCS) Therapy in Portuguese Psychiatric Patients: A Randomized Controlled Trial,OUT_OF_SCOPE,non-pharma; non-Canadian,high,Cognitive stimulation therapy RCT; non-pharmacological; Portugal
85144368047,Brain energy rescue with ketones improves cognitive outcomes in MCI,OUT_OF_SCOPE,non-MH; nutritional,high,Ketone supplement for MCI/AD; neurodegenerative not MH disorder
85137540994,Treatment algorithms for treatment-resistant depression,OUT_OF_SCOPE,review; not RCT,high,Book chapter reviewing treatment algorithms for TRD; not an RCT
85135694822,"Clinical efficacy of idebenone in stroke patients with mild cognitive impairment, and its effect on regional homogeneity of resting-state functional magnetic resonance imaging of the brain",OUT_OF_SCOPE,non-Canadian; neurodegenerative,high,Idebenone RCT for post-stroke MCI; China; neurodegenerative not MH disorder
85159034123,AIM and Transdermal Optical Imaging,OUT_OF_SCOPE,not RCT; technology review,high,Book chapter on AI-based optical imaging for cardiovascular monitoring; not RCT
85127918846,Supporting Relatives Prior to Caregiver Burden—Preventive E-Mental Health Short Intervention for Family Members of Individuals with Parkinsonism in an Early Phase of the Disease: Protocol for a Feasibility Study,OUT_OF_SCOPE,protocol; non-pharma; non-MH,high,Feasibility protocol for caregiver support; non-pharmacological; neurodegenerative
85148023433,"The effect of 12 weeks of Baduanjin exercise on cognitive function, lower limb balance and quality of life of the elderly with mild cognitive impairment: a randomized controlled trial",OUT_OF_SCOPE,non-pharma; non-Canadian; non-MH,high,Exercise RCT for MCI; non-pharmacological; China
85183395456,Estimating dementia risk in an African American population using the DCTclock,OUT_OF_SCOPE,not RCT; neurodegenerative,high,Observational study of cognitive screening tool for dementia; not RCT
85151431502,Physical-cognitive training with dietary intervention to improve cognitive function and circulating biomarkers in postmenopausal women with obesity: Study protocol for a randomized controlled trial,OUT_OF_SCOPE,protocol; non-pharma; non-MH,high,Protocol for exercise/diet intervention for cognitive function; non-pharmacological
37917507,A Preliminary Investigation of the Simultaneous Effects of Cannabidiol and Caffeine,OUT_OF_SCOPE,non-MH; non-Canadian,high,CBD/caffeine effects in healthy adults; no diagnosed MH disorder; not Canadian
85149981866,"A Multi-Center, Open-Label Exploratory Study to Assess Cognitive Function Response to Lifestyle Changes Plus Supplementation in Healthy Adults with Risk Factors Associated with Cognitive Decline",OUT_OF_SCOPE,non-pharma; non-MH; non-Canadian,high,Lifestyle modification with supplement for cognitive decline; not MH disorder
85166049310,Medical use of cannabis: Applications to Tourette syndrome,OUT_OF_SCOPE,review; not RCT,high,Book chapter reviewing cannabis use for Tourette syndrome; not an RCT
85194167667,A Hybrid Approach Based on CNN and Extremely Randomized Trees for the Diagnosis of Alzheimer's Disease Stages from MRI Images,OUT_OF_SCOPE,computational; not RCT,high,Machine learning for AD diagnosis from MRI; not RCT; not pharmacological
