id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
,Advancing Alzheimer's care: a novel therapy with lecanemab,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,FALSE,Narrative review of lecanemab for Alzheimer's disease; not an original RCT; no Canadian site mentioned
,"Multivariable prediction of functional outcome after first-episode psychosis: a crossover validation approach in EUFEST and PSYSCAN",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Prognostic model validation study using data from FEP cohorts; observational/secondary analysis; not a pharmacological RCT
39288539,New frontiers in the biosynthesis of psychoactive specialized metabolites,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Review of biosynthetic pathways for psychedelic compounds; not a clinical trial
,"The Effect of Video Camera, Microphone and Chat Box Use on Social Presence and Engagement in an Online Group Activity",OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Experimental study on online communication modalities; not a mental health pharmacotherapy trial
39136257,Deep brain stimulation for Tourette's syndrome,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Cochrane review protocol for DBS in Tourette's; protocol only and non-pharmacological
38394113,Technology and physical activity for preventing cognitive and physical decline in older adults: Protocol of a pilot RCT,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Protocol for smartwatch-based physical activity intervention; non-pharmacological; Singapore-based
,Reducing Suicide Ideation in Transgender Adolescents with Mindful Self-Compassion: An Open Trial,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Open trial of self-compassion program; non-pharmacological; not randomized
39122565,Exploration of Alzheimer's disease-related gene expression following high-intensity and moderate-intensity exercise interventions,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Secondary analysis of exercise RCT examining gene expression; non-pharmacological; Australia-based
,"Clinical value of Alzheimer's disease biomarker testing",OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Observational longitudinal cohort study of AD biomarker testing utility in British Columbia; not an RCT
39562453,Mismatch Negativity (MMN) as a Pharmacodynamic/Response Biomarker for NMDA Receptor and Excitatory/Inhibitory Imbalance-Targeted Treatments in Schizophrenia,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,FALSE,Review chapter on MMN as biomarker in schizophrenia; not an original clinical trial
39396702,Maternal high-dose docosahexaenoic acid supplementation and neurodevelopment at 5 Years of preterm children,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Follow-up of DHA supplementation RCT for preterm infant neurodevelopment; Canadian; not targeting a diagnosed mental disorder
39481094,Effectiveness of King's Theory of Goal Attainment in Blood Glucose Management for Newly Diagnosed Patients With Type 2 Diabetes: Randomized Controlled Trial,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,RCT of nursing intervention for diabetes management; China-based; non-mental-health; non-pharmacological
38423771,Digital computerised cognitive training for preventing cognitive decline among hypertensive patients: a study protocol for a multicentre randomised controlled trial (DELIGHT trial),OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,FALSE,Protocol for cognitive training RCT in hypertensive patients with MCI; China-based; non-pharmacological
