id,title,decision,category,notes
row_3900,"Using Expressive Writing to Test an Evolutionary Hypothesis About Depressive Rumination: Sadness Coincides with Causal Analysis of a Personal Problem, Not Problem-solving Analysis",OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
32881550,Association between therapist attunement to patient outcome expectation and worry reduction in two therapies for generalized anxiety disorder.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
row_3902,Perspectives of trial staff on the barriers to recruitment in a digital intervention for psychosis and how to work around them: Qualitative study within a trial,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
row_3903,Benefits of Computer Engagement in Older Adults with Dementia,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
32567478,The Feasibility and Efficacy of an Israeli Lifestyle Redesign®–Based Program for Well Older Adults: A Pilot Study,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
row_3905,Housing First and Severe Mental Disorders: The Challenge of Exiting Homelessness,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
32580164,REducing SEDENTary behavior among mild to moderate cognitively impaired assisted living residents: A pilot randomized controlled trial (RESEDENT study),OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
row_3907,Eye-Tracking Reveals a Role of Oxytocin in Attention Allocation Towards Familiar Faces,OUT_OF_SCOPE,non_rct,Not an RCT
33454126,Social and emotional cognition in patients with severe migraine consulting in a tertiary headache center: A preliminary study,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
34525450,Psychological Interventions Can Reduce Injury Risk in Athletes: A Critically Appraised Topic,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
row_3910,Three sessions of intensive short-term dynamic psychotherapy (ISTDP) for patients with dissociative seizures: a pilot study,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
35850653,"Indoleamine 2,3-dioxygenase (IDO)-activity in Severe Psychiatric Disor-ders: A Systemic Review",OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
35773648,"Identification of risk factors for delirium, cognitive decline, and dementia after cardiac surgery (FINDERI—find delirium risk factors): a study protocol of a prospective observational study",OUT_OF_SCOPE,protocol_no_results,Study protocol without results
36403601,How much is enough? Considering minimally important change in youth mental health outcomes,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
35182040,Aripiprazole LAI two-injection start in a 16 year-old adolescent with schizophrenia,OUT_OF_SCOPE,case_report,Single case report
36126025,"The Canadian Mother-Child Cohort Active Surveillance Initiative (CAMCCO): Comparisons between Quebec, Manitoba, Saskatchewan, and Alberta",OUT_OF_SCOPE,non_mh,No diagnosed MH condition
34726352,"The epidemiology is promising, but the trial evidence is weak. Why pharmacological dementia risk reduction trials haven't lived up to expectations, and where do we go from here?",OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
36870076,Systemic opioids versus other analgesics and sedatives for postoperative pain in neonates,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
row_3918,A Meta-Analytic Test of the Efficacy of Cognitive Behavioural Therapy for Perfectionism: A Replication and Extension,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
37639461,Advanced brain imaging for the diagnosis of Alzheimer disease,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37375597,Effects of Prolonged Fasting during Inpatient Multimodal Treatment on Pain and Functional Parameters in Knee and Hip Osteoarthritis: A Prospective Exploratory Observational Study,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37158213,Cortical morphological heterogeneity of schizophrenia and its relationship with glutamatergic receptor variations,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
row_3922,Language impairment in the genetic forms of behavioural variant frontotemporal dementia,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
36794757,Simulating the multicausality of Alzheimer's disease with system dynamics,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
