id,title,decision,category,notes
30732716,Atrial Fibrillation and Cognitive Function: JACC Review Topic of the Week.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
,Can an Infection Hypothesis Explain the Beta Amyloid Hypothesis of Alzheimer’s Disease?,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31185140,Benefits of curcumin in brain disorders,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30332919,A meta-analytic review of cognitive processing therapy for adults with posttraumatic stress disorder.,OUT_OF_SCOPE,non_interventional,Study type: meta-analysis
26954409,Effect of Vitamin D supplementation on Tibial cartilage volume and knee pain among patients with symptomatic knee osteoarthritis: A randomized clinical trial,OUT_OF_SCOPE,not_mental_health,No MH condition identified
30352997,Music improves social communication and auditory-motor connectivity in children with autism.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
34907394,A Delphi-method-based consensus guideline for definition of treatment-resistant depression for clinical trials.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
30902566,Mild Behavioral Impairment as a Marker of Cognitive Decline in Cognitively Normal Older Adults,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31786030,"Efficacy and safety of adjunctive therapy using esketamine or racemic ketamine for adult treatment-resistant depression: A randomized, double-blind, non-inferiority study.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
31584222,Exercise increases caudate dopamine release and ventral striatal activation in Parkinson's disease.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
28416342,"Long-term safety and tolerability of apremilast in patients with psoriasis: Pooled safety analysis for ≥156 weeks from 2 phase 3, randomized, controlled trials (ESTEEM 1 and 2).",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
34964367,First-in-Human Experience and Acute Procedural Outcomes Using a Novel Pulsed Field Ablation System: The PULSED AF Pilot Trial,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
27537670,"Virtual versus face-to-face clinical simulation in relation to student knowledge, anxiety, and self-confidence in maternal-newborn nursing: A randomized controlled trial.",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
32280099,Clinical and Bacterial Markers of Periodontitis and Their Association with Incident All-Cause and Alzheimer's Disease Dementia in a Large National Survey.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
27059158,A STUDY OF THE PATTERN OF RESPONSE TO rTMS TREATMENT IN DEPRESSION,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
34212944,A critical overview of computational approaches employed for COVID-19 drug discovery,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
35311615,Clinician guidelines for the treatment of psychiatric disorders with nutraceuticals and phytoceuticals: The World Federation of Societies of Biological Psychiatry (WFSBP) and Canadian Network for Mood and Anxiety Treatments (CANMAT) Taskforce,OUT_OF_SCOPE,not_rct,"Clinical practice guideline, not an RCT"
29946212,Facts and myths pertaining to fibromyalgia.,OUT_OF_SCOPE,non_interventional,"Study type: guideline, prevalence"
29946106,"Efficacy, tolerability, and cognitive effects of deep transcranial magnetic stimulation for late-life depression: a prospective randomized controlled trial.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
33860614,Measures of resting state EEG rhythms for clinical trials in Alzheimer's disease: Recommendations of an expert panel,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31285147,"Safety and efficacy of opicinumab in patients with relapsing multiple sclerosis (SYNERGY): a randomised, placebo-controlled, phase 2 trial.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
37039129,Evidence-based consensus guidelines for the management of catatonia: Recommendations from the British Association for Psychopharmacology.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
27708129,Multifocal repetitive TMS for motor and mood symptoms of Parkinson disease: A randomized trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
28985956,Psychiatric adverse events during treatment with brodalumab: Analysis of psoriasis clinical trials.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
29679069,Pharmacological treatment of adult bipolar disorder.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
29661195,Impact of patient involvement on clinical practice guideline development: a parallel group study.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
33279966,"Depression, dementia and immune dysregulation",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
29117922,"Depression, anxiety, and post-traumatic stress disorder among youth in low and middle income countries: A review of prevalence and treatment interventions.",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
29741208,Induction of labour for improving birth outcomes for women at or beyond term.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30845817,Cariprazine Treatment of Bipolar Depression: A Randomized Double-Blind Placebo-Controlled Phase 3 Study,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
32040141,Comparison of Integrated Outpatient Palliative Care With Standard Care in Patients With Parkinson Disease and Related Disorders: A Randomized Clinical Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31806127,Risk Factors for Infections Involving Cardiac Implanted Electronic Devices.,OUT_OF_SCOPE,not_rct,No RCT indicators found
29143192,Middle East Respiratory Syndrome and Severe Acute Respiratory Syndrome: Current Therapeutic Options and Potential Targets for Novel Therapies.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
,Speech analysis by natural language processing techniques: A possible tool for very early detection of cognitive decline?,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
35431912,Therapeutic Alliance and Rapport Modulate Responses to Psilocybin Assisted Therapy for Depression.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
30694576,A randomized study of solriamfetol for excessive sleepiness in narcolepsy.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
29049348,Chronic administration of fluoxetine and pro-inflammatory cytokine change in a rat model of depression.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
30791895,Clinical and metabolic response to vitamin D plus probiotic in schizophrenia patients.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
28629879,Prediction of cognition in Parkinson's disease with a clinical-genetic score: a longitudinal analysis of nine cohorts.,OUT_OF_SCOPE,non_interventional,Study type: genetic
28661865,Health benefits of tai chi: What is the evidence?,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31483964,Safety and efficacy of mitapivat in pyruvate kinase deficiency,OUT_OF_SCOPE,not_mental_health,No MH condition identified
35150086,"Effects of Vivifrail multicomponent intervention on functional capacity: a multicentre, randomized controlled trial.",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
,Late-onset vs nonmendelian early-onset Alzheimer disease: A distinction without a difference?,OUT_OF_SCOPE,not_mental_health,No MH condition identified
32445690,"Minocycline and celecoxib as adjunctive treatments for bipolar depression: a multicentre, factorial design randomised controlled trial.",UNCERTAIN,possible_canadian_pi,RCT; bipolar depression (DSM-5); minocycline/celecoxib (pharma); study conducted in Pakistan; PI Husain MI may have Canadian affiliation
29486956,Virtual reality therapy for refractory auditory verbal hallucinations in schizophrenia: A pilot clinical trial.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
27182765,"Cultivating teacher mindfulness: Effects of a randomized controlled trial on work, home, and sleep outcomes.",OUT_OF_SCOPE,not_mental_health,No MH condition identified
28381506,A phase 3 trial of IV immunoglobulin for Alzheimer disease,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
37582238,Integrative Oncology Care of Symptoms of Anxiety and Depression in Adults With Cancer: Society for Integrative Oncology-ASCO Guideline.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
36094645,Association of Amyloid Reduction After Donanemab Treatment With Tau Pathology and Clinical Outcomes: The TRAILBLAZER-ALZ Randomized Clinical Trial.,OUT_OF_SCOPE,not_mental_health,No MH condition identified
28221821,Enhanced neural activation with blueberry supplementation in mild cognitive impairment.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
26976529,Interventions for improving outcomes in patients with multimorbidity in primary care and community settings,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
38890531,Plasma extracellular vesicle tau and TDP-43 as diagnostic biomarkers in FTD and ALS,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31914223,Mild behavioral impairment is associated with β-amyloid but not tau or neurodegeneration in cognitively intact elderly individuals.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
35997729,Effect of Radiotherapy Alone vs Radiotherapy With Concurrent Chemoradiotherapy on Survival Without Disease Relapse in Patients With Low-risk Nasopharyngeal Carcinoma: A Randomized Clinical Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30237454,Therapeutic approaches to huntington disease: From the bench to the clinic,OUT_OF_SCOPE,not_mental_health,No MH condition identified
31081899,Acupuncture Versus Cognitive Behavioral Therapy for Insomnia in Cancer Survivors: A Randomized Clinical Trial,OUT_OF_SCOPE,not_mental_health,No MH condition identified
,Ketamine as an antidepressant: overview of its mechanisms of action and potential predictive biomarkers,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
34587384,Maintenance or Discontinuation of Antidepressants in Primary Care.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
31182351,Randomized Placebo-Controlled Trial of Nabilone for Agitation in Alzheimer's Disease.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
30764649,Trajectories of Response to Dorsolateral Prefrontal rTMS in Major Depression: A THREE-D Study.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
27213646,Telephone-Based Cognitive Behavioral Therapy for Insomnia in Perimenopausal and Postmenopausal Women With Vasomotor Symptoms: A MsFLASH Randomized Clinical Trial.,OUT_OF_SCOPE,not_mental_health,No MH condition identified
,Application of machine learning methods for the prediction of crystal system of cathode materials in lithium-ion batteries,OUT_OF_SCOPE,not_mental_health,No MH condition identified
35110300,"Ketamine for the acute treatment of severe suicidal ideation: double blind, randomised placebo controlled trial.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
27721184,"Liraglutide promotes improvements in objective measures of cognitive dysfunction in individuals with mood disorders: A pilot, open-label study.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
33103819,A ketogenic drink improves cognition in mild cognitive impairment: Results of a 6-month RCT.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
29067316,Active Aβ immunotherapy CAD106 in Alzheimer's disease: A phase 2b study.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
28709498,Targeting Fyn Kinase in Alzheimer's Disease.,OUT_OF_SCOPE,not_mental_health,No MH condition identified
30075165,Ketogenic diet as a metabolic therapy for mood disorders: Evidence and developments,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
33949763,Diagnostic criteria for apathy in neurocognitive disorders,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
28867259,Early and Late CNS Inflammation in Alzheimer's Disease: Two Extremes of a Continuum?,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
34878526,Stratified Care vs Stepped Care for Depression: A Cluster Randomized Clinical Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
27858962,A randomized trial of brief dialectical behaviour therapy skills training in suicidal patients suffering from borderline disorder.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
29366418,"Ayahuasca: Psychological and physiologic effects, pharmacology and potential uses in addiction and mental illness",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30388439,The effect of spermidine on memory performance in older adults at risk for dementia: A randomized controlled trial.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
29298868,Auditory-somatosensory bimodal stimulation desynchronizes brain circuitry to reduce tinnitus in guinea pigs and humans.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
33554909,Mild Behavioral Impairment and Subjective Cognitive Decline Predict Cognitive and Functional Decline.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
36133318,Fatigue and cognitive impairment after COVID-19: A prospective multicentre study.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
29101095,Smartphone Cognitive Behavioral Therapy as an Adjunct to Pharmacotherapy for Refractory Depression: Randomized Controlled Trial.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
27193737,Randomized-controlled trial of mindfulness-based cancer recovery versus supportive expressive group therapy among distressed breast cancer survivors (MINDSET): long-term follow-up results.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
26985729,Integrating motivational interviewing with cognitive-behavioral therapy for severe generalized anxiety disorder: An allegiance-controlled randomized clinical trial,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
