id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
27803657,Pramipexole Increases Go Timeouts but Not No-go Errors in Healthy Volunteers.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Healthy volunteer study of pramipexole on motor impulsivity; no diagnosed mental disorder; Canadian site (Western Ontario) but not mental health pharmacotherapy RCT
28984000,Phase II trial of a depression self-care intervention for adult cancer survivors.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Non-pharmacological intervention (telephone coaching for depression self-care); Canadian (McCusker) but no pharmacological intervention
31792928,Bipolar versus monopolar transurethral resection of the prostate for lower urinary tract symptoms secondary to benign prostatic obstruction.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Cochrane review of surgical technique for prostate; not mental health
28148278,The pathway to RCTs: how many roads are there? Examining the homogeneity of RCT justification.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Methodological review of RCT justification across specialties; not a clinical trial
28769540,Electroconvulsive Therapy for Agitation in Schizophrenia: Metaanalysis of Randomized Controlled Trials.,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,FALSE,Meta-analysis of ECT RCTs from China; not a primary trial
31672387,Predicting relapse with residual symptoms in schizophrenia: A secondary analysis of the PROACTIVE trial.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,FALSE,Secondary analysis of PROACTIVE trial; not primary results
27728839,Examining evidence based resistance plus balance training in community-dwelling older adults with complex health care needs: Trial protocol for the Muscling Up Against Disability project.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Protocol for exercise trial in older Australians; non-pharmacological; non-Canadian; protocol only
29788791,Nicotine metabolite ratio and smoking outcomes using nicotine replacement therapy and varenicline among smokers with and without psychiatric illness.,UNCERTAIN,substance_use,"UNCERTAIN:2,MAP:1",TRUE,"Canadian FLEX trial (Pipe, Els, Reid at Ottawa Heart Institute); RCT of NRT vs varenicline; smokers with/without psychiatric illness. Need to verify if participants had diagnosed mental disorders"
34093113,Early-Stage Repetitive Transcranial Magnetic Stimulation Altered Posterior-Anterior Cerebrum Effective Connectivity in Methylazoxymethanol Acetate Rats.,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Animal (rat) study of rTMS in MAM model of schizophrenia; not human
26950686,Gradients in Depressive Symptoms by Socioeconomic Position Among Men Who Have Sex With Men in the EXPLORE Study.,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Observational analysis of depressive symptoms in MSM from EXPLORE HIV prevention trial; not pharmacotherapy for mental disorder; US only
,Complementary and Alternative Medicine use in Pediatric Attention-Deficit Hyperactivity Disorder (ADHD): Reviewing the Safety and Efficacy of Herbal Medicines,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,FALSE,Narrative review of herbal medicines for ADHD; not a primary trial
,Mindfulness Interventions Improve Depression Symptoms After Traumatic Brain Injury: Are Individual Changes Clinically Significant?,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,FALSE,Analysis of mindfulness-based interventions for TBI depression; non-pharmacological
,Movement disorders and chronic psychosis,OUT_OF_SCOPE,review/meta-analysis,OUT_OF_SCOPE:3,FALSE,Narrative review of movement disorders in psychosis; not a primary trial
27310241,Baseline Psychological Treatment Reduces the Effect of Coaching in a Randomised Trial of a Depression Self-Care Intervention,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,FALSE,Secondary analysis of a self-care (non-pharmacological) depression trial; Canadian but non-pharmacological
,"Battlefield trauma training: A pilot study comparing the effects of live tissue vs. high-fidelity patient simulator on stress, cognitive function, and performance",OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Canadian military training study comparing simulation modalities; not mental health pharmacotherapy
28431058,Additional electrodes on the Quartet™ LV lead provide more programmable pacing options than bipolar and tripolar equivalents,OUT_OF_SCOPE,non-mental-health,OUT_OF_SCOPE:3,FALSE,Cardiac resynchronization therapy meta-analysis; not mental health
,Clozapine treatment and cannabis use in adolescents with psychotic disorders – A retrospective cohort chart review,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:3,FALSE,Retrospective chart review (observational); not an RCT; Canadian (Toronto) but observational design
