id,title,decision,category,confidence,notes
41481875,The Comparison of Intraarticular Bipolar Pulsed Radiofrequency and Genicular Nerve Thermal Radiofrequency Ablation for Pain Caused by Osteoarthritis of the Knee.,EXCLUDE,OUT_OF_SCOPE,high,"Retrospective study of radiofrequency for knee OA. Not RCT, not MH, not pharma, not Canadian."
41479711,Effect of microenvironment theory-based nursing on prognosis in intensive care unit patients with postoperative severe acute pancreatitis.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of nursing intervention for pancreatitis in China. Not MH disorder, not pharma, not Canadian."
41478386,Doctors can agree: Enhancing interrater reliability of mental health diagnosis among junior psychiatrists using electronic clinician assisting technology.,EXCLUDE,OUT_OF_SCOPE,high,"Study of diagnostic reliability tool for psychiatrists in China. Not an interventional RCT for MH treatment, not pharma, not Canadian."
41477165,Hippocampal T1WI radiomics- and clinical feature-based models for predicting early mild cognitive impairment in secondary hydrocephalus.,EXCLUDE,OUT_OF_SCOPE,high,"Radiomics model for cognitive impairment in hydrocephalus. Not RCT, not MH disorder, not pharma, not Canadian."
41477097,Prospective Randomized Controlled Trial of the Impact of Olfactory Training on Cognitive and Emotional Function in Individuals with Parkinson Disease.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of olfactory training for Parkinson's in China. Non-pharma intervention, not Canadian."
41475571,Medically supervised ketogenic diet as an adjunctive treatment for moderate to severe depression: A pilot study.,EXCLUDE,OUT_OF_SCOPE,high,"Open-label single-arm pilot of ketogenic diet for MDD in Ontario, Canada. Canadian. But not RCT (single-arm), dietary intervention not pharmacological."
41475569,Effectiveness of pharmacogenomic testing across age groups for depressive disorder treatment and its age-dependent effects on cognitive function: A randomized controlled trial.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of pharmacogenomic-guided antidepressant treatment for depression. Single-center in China, not Canadian."
41474479,Intra-individual variability in cognitive performance predicts falls in older adults with chronic stroke.,EXCLUDE,OUT_OF_SCOPE,high,"Secondary analysis of RCT on cognitive variability and falls in stroke patients. Not MH pharma, secondary analysis."
41473847,Improved early recovery and shorter hospital stay with fast track protocol versus standard care in total hip arthroplasty: 5-year results from a prospective randomised controlled study.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of fast track protocol for hip arthroplasty. Not MH, not pharma, not Canadian."
41469986,Effect of laughter yoga on anxiety and depression in people with Parkinson's disease: a randomized controlled trial.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of laughter yoga for PD anxiety/depression in China. Non-pharma intervention, not Canadian."
41469851,Family caregivers' acceptance of Artificial Intelligence-enabled technologies for providing care to older adults.,EXCLUDE,OUT_OF_SCOPE,high,"Cross-sectional survey of AI acceptance among caregivers in Quebec, Canada. Not an RCT, not MH pharma intervention."
41468537,Using Crowdsourcing Internet of Things Technology to Reduce Caregiver Worry in Dementia-Related Lost Episodes: Longitudinal Observational Study.,EXCLUDE,OUT_OF_SCOPE,high,"Observational study of IoT technology for dementia caregivers in Hong Kong. Not RCT, not pharma, not Canadian."
41467698,Effects of an agricultural intervention on psychosocial health among pregnant and nonpregnant women with HIV in Kenya.,EXCLUDE,OUT_OF_SCOPE,high,"Secondary analysis of agricultural intervention RCT for HIV women in Kenya. Not MH pharma, not Canadian."
41462326,Cognitive therapy for depression in tuberculosis treatment: protocol for process evaluation of a multicenter hybrid type 1 effectiveness implementation trial in Pakistan.,EXCLUDE,OUT_OF_SCOPE,high,"Protocol for CBT for depression in TB in Pakistan. Protocol without results, non-pharma, not Canadian."
41460856,The PREHAAAB Trial: Multimodal prehabilitation for patients awaiting open abdominal aortic aneurysm repair - A study protocol for an international randomized controlled trial.,EXCLUDE,OUT_OF_SCOPE,high,"Protocol for prehabilitation RCT for aortic aneurysm repair. Canadian co-PI (Montreal). But protocol without results, not MH disorder, non-pharma."
41460265,Application of an ERAS-based care bundle strategy in early rehabilitation care of patients with acute ischemic stroke.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of ERAS care bundle for stroke rehab in China. Not MH pharma, not Canadian."
41457119,The Use of Artificial Intelligence for Personalized Treatment in Psychiatry.,EXCLUDE,OUT_OF_SCOPE,high,Review of AI in psychiatry. Not an RCT. Canadian author (Benrimoh) but review article excluded.
41453729,Baseline characteristics of patients with heart failure and mild cognitive impairment in Cog-HF trial.,EXCLUDE,OUT_OF_SCOPE,high,"Baseline characteristics report from Cog-HF trial in Japan. Not results of RCT intervention, not Canadian."
41449351,Associations between appetite loss and psychopathology as well as gender differences in adolescents with major depressive disorders.,EXCLUDE,OUT_OF_SCOPE,high,"Cross-sectional study of appetite loss in adolescent MDD in China. Not RCT, not pharma, not Canadian."
41448837,"Efficacy of rTMS combined with tDCS in patients with major depressive disorder with anxiety: a randomised, double-blind, sham-controlled study.",EXCLUDE,OUT_OF_SCOPE,high,"RCT of rTMS+tDCS for MDD with anxiety in China. Non-pharma brain stimulation, not Canadian."
41448028,Can exercise reduce the risk of suicidal ideation and behaviors in youth at school? A 12-month cluster randomized control trial.,EXCLUDE,OUT_OF_SCOPE,high,"Cluster RCT of exercise for suicidal ideation in youth. Non-pharma, not Canadian."
41442238,"Virtual, Nurse-Led Early Primary Palliative Care Intervention (ELICIT) for Community-Dwelling Older Adults With Cognitive Impairment: Protocol for a Randomized Controlled Trial.",EXCLUDE,OUT_OF_SCOPE,high,"Protocol for RCT of nurse-led palliative care for cognitive impairment. Protocol without results, non-pharma."
41439617,Effect of a single exercise bout on fasting cerebral blood flow and brain insulin sensitivity in middle-aged to older adults.,EXCLUDE,OUT_OF_SCOPE,high,"Pilot counterbalanced study of exercise on brain insulin sensitivity. Not RCT of MH pharma, not Canadian."
41438415,A Placebo-Controlled Randomized Trial of the Effects of Escitalopram on Depressive Symptoms and Immune Function in People With HIV.,EXCLUDE,OUT_OF_SCOPE,high,RCT of escitalopram for depressive symptoms in HIV. Pharma for depression. But all authors US-based (U Penn). Not Canadian.
41437400,Improving body image in female Chinese social media users with eating disorder symptoms: a randomized controlled trial of two online self-guided single-session interventions.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of online body image interventions for eating disorders in China. Non-pharma, not Canadian."
41437278,"Computerized cognitive training vs. care as usual to strengthen cognitive, motor, and (neuro)psychological outcomes in people with advanced Parkinson's disease (TrainParC-Advanced): study protocol of a randomized controlled trial.",EXCLUDE,OUT_OF_SCOPE,high,"Protocol for cognitive training RCT for Parkinson's in Germany. Protocol without results, non-pharma, not Canadian."
41437027,Acupuncture for subthreshold depression: a randomized controlled trial.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of acupuncture for subthreshold depression in China. Non-pharma, not Canadian, subthreshold depression not diagnosed MH disorder."
41436972,Non-suicidal self-injury links with multidimensional cognitive dysfunctions in adolescents with depression.,EXCLUDE,OUT_OF_SCOPE,high,"Cross-sectional study of NSSI and cognitive dysfunction in adolescent MDD in China. Not RCT, not pharma, not Canadian."
41433354,Adaptation and evaluation of a digital dialectical behaviour therapy for youth at clinical high risk for psychosis: A protocol for a feasibility randomized controlled trial.,EXCLUDE,OUT_OF_SCOPE,high,"Protocol for digital DBT feasibility RCT for psychosis risk youth. Canadian authors (Toronto). But protocol without results, non-pharma intervention."
41432971,Tetrahydrocurcumin for Major Depressive Disorder with Therapeutic Potential and Mechanistic Insights from Clinical and Preclinical Studies.,EXCLUDE,OUT_OF_SCOPE,high,"Open-label pilot trial of tetrahydrocurcumin + escitalopram for MDD in China. Not Canadian. Small pilot (n=19), open-label."
41432275,Dynamic Indicators of Adherence and Retention in Adults Using a Digital Mental Health App: Longitudinal Observational Analysis From the Brighten Study.,EXCLUDE,OUT_OF_SCOPE,high,"Secondary analysis of adherence in digital MH app RCTs. Not a primary RCT, not pharma, Canadian author (Benrimoh) but secondary analysis."
41430657,Effects of accelerated intermittent θ burst stimulation on depressive episodes and cognitive function in adolescents with bipolar disorder.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of theta burst stimulation for adolescent bipolar depression in China. Non-pharma intervention, not Canadian."
41427841,Reduction of Loss of Control Eating in Youth With Attention-Deficit/Hyperactivity Disorder Following Initiation of Stimulant Medication: A Prospective Study.,EXCLUDE,OUT_OF_SCOPE,high,"Prospective observational study of stimulant medication for LOC-E in ADHD youth in Nova Scotia/NB, Canada. Canadian, pharma. But observational study (not RCT), n=10."
41427816,Evaluation of a Digital Educational Intervention to Enhance Oncology Nurse Professional Practice to Support Safe Cannabis Use: A Pilot Study.,EXCLUDE,OUT_OF_SCOPE,high,Pilot RCT of digital education for nurses re cannabis in oncology. Canadian authors. But not MH pharma intervention for diagnosed MH disorder.
41425080,"Efficacy and safety of GW117 tablets in major depressive disorder: a randomised, double-blind, placebo-controlled, phase 2 dose-finding study.",EXCLUDE,OUT_OF_SCOPE,high,RCT of GW117 for MDD in China. Pharma for MDD. But not Canadian.
41424137,Internet-Based and Wearable-Device-Assisted Tele-Rehabilitation for Stroke Patients after Discharge: A Randomized Trial.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of tele-rehabilitation for stroke in China. Published in Canadian journal but conducted in China. Not Canadian site, not MH pharma."
41423172,Accelerated intermittent theta burst stimulation combined with cognitive training modulates cortical plasticity and brain activation in patients with amnestic mild cognitive impairment.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of theta burst stimulation + cognitive training for aMCI in China. Non-pharma, not Canadian."
41422954,Impact of resistance training repetition ranges on cognitive function and mental health in older women: A randomized controlled clinical trial.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of resistance training for cognitive function in older women. Non-pharma, not Canadian."
41422001,Esketamine relieves postoperative depression and pain indicators in patients undergoing laparoscopic total hysterectomy.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of esketamine for postoperative depression in hysterectomy patients in China. Not Canadian, perioperative use not MH intervention per se."
41421730,One treatment does not fit all: Indications that spinning therapy benefits only a subgroup of patients with depression characterized by a T memory cell inflation profile.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of spinning therapy for MDD subgroup analysis by T cell profiles. Non-pharma (exercise), not Canadian."
41421618,The Ottawa sunglasses at night study: A randomized controlled trial of blue-blocking glasses for mania.,EXCLUDE,OUT_OF_SCOPE,high,"RCT of blue-blocking glasses for mania in Ottawa, Canada. Canadian site, diagnosed bipolar mania. But non-pharmacological intervention (glasses). Fails criterion 3."
