id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
29761488,Psychological therapies for treatment-resistant depression in adults.,OUT_OF_SCOPE,REVIEW,OUT_OF_SCOPE:2,none,both screeners agree
28557049,Left Dorsolateral Prefrontal Cortex rTMS in Alleviating MTBI Related Headaches and Depressive Symptoms.,OUT_OF_SCOPE,NON_CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
29017688,Cannabinoids in Pain Management and Palliative Medicine.,OUT_OF_SCOPE,REVIEW,OUT_OF_SCOPE:2,none,both screeners agree
27531058,Ampakine CX1942 attenuates opioid-induced respiratory depression and corrects the hypoxaemic effects of etorphine in immobilized goats (Capra hircus).,OUT_OF_SCOPE,ANIMAL,OUT_OF_SCOPE:2,none,both screeners agree
29502347,Acupuncture for depression.,OUT_OF_SCOPE,NON_PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
row_10513,4th Pediatric Allergy and Asthma Meeting (PAAM),OUT_OF_SCOPE,NON_PHARMA,OUT_OF_SCOPE:2,none,both screeners agree
row_10514,Efficacy of Sertraline with Aripiprazole versus Paroxetine with Aripiprazole in Patient with Major Depressive Disorder,OUT_OF_SCOPE,NON_CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
row_10515,"Shock therapies as intensification of the war against madness in Hamburg, Germany: 1930-1943",OUT_OF_SCOPE,NON_CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
row_10516,Imaging and cerebrospinal fluid biomarkers in alzheimer’s disease and lewy body spectrum disorders,OUT_OF_SCOPE,NON_CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
row_10517,Using administrative data to examine a population-based parenting intervention,OUT_OF_SCOPE,NOT_MH,OUT_OF_SCOPE:2,none,both screeners agree
row_10518,Omega-3 combined with exercise on cognitive function in older adults Omega-3 and exercise on cognition,OUT_OF_SCOPE,NON_CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
row_10519,The effect of cognitive-behavioral group therapy on anger and general health of female students in Iran: A pilot study,OUT_OF_SCOPE,NON_CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
row_10520,Increased reaction and movement times when text messaging during simulated driving in a teaching laboratory,OUT_OF_SCOPE,NON_CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
row_10521,Deep Brain Stimulation: Clinical Results in Treatment-Resistant Depression,OUT_OF_SCOPE,NON_CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
row_10522,"Assessment of the correlation between gait and balance disorders, and the severity of motor symptoms in Parkinson's disease, depression and cognitive impairment",OUT_OF_SCOPE,NOT_RCT,OUT_OF_SCOPE:2,none,both screeners agree
row_10523,The association of circadian typology with cognition and smoking status: A cross-sectional Egyptian study,OUT_OF_SCOPE,NOT_RCT,OUT_OF_SCOPE:2,none,both screeners agree
row_10524,"Erratum: Efficacy of Bright Light Treatment, Fluoxetine, and the Combination in Patients With Nonseasonal Major Depressive Disorder: A Randomized Clinical Trial (JAMA Psychiatry (2016) 73: 1 (90)10.1001/jamapsychiatry.2015.2235)",OUT_OF_SCOPE,ERRATUM,OUT_OF_SCOPE:2,none,both screeners agree
row_10525,Simulation of magnetic field induced current for magnetic seizure therapy,OUT_OF_SCOPE,NON_CANADIAN,OUT_OF_SCOPE:2,none,both screeners agree
