id,title,decision,category,notes
34681287,"The Probiotic VSL#3® Does Not Seem to Be Efficacious for the Treatment of Gastrointestinal Symptomatology of Patients with Fibromyalgia: A Randomized, Double-Blind, Placebo-Controlled Clinical Trial.",OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
36716007,"Effects of a Polypill, Aspirin, and the Combination of Both on Cognitive and Functional Outcomes: A Randomized Clinical Trial.",OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
36917698,Placebo effects in children with autism spectrum disorder.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
35244227,Parents' priorities and preferences for treatment of children with ADHD: Qualitative inquiry in the MADDY study.,OUT_OF_SCOPE,qualitative,Qualitative sub-study of MADDY RCT
35331822,Effective connectivity between resting-state networks in depression.,OUT_OF_SCOPE,non_rct,Not an RCT
34550085,"The Safety and Efficacy of Microbial Ecosystem Therapeutic-2 in People With Major Depression: Protocol for a Phase 2, Double-Blind, Placebo-Controlled Study.",OUT_OF_SCOPE,protocol_no_results,Study protocol without results
33790560,The Association of Insomnia with Depression and Anxiety Symptoms in Patients Undergoing Noncardiac Surgery.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
36044330,Effect of Resistance Exercise Orders on Health Parameters in Trained Older Women: A Randomized Crossover Trial.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
30124585,Melancholic Symptoms in Bipolar II Depression and Responsiveness to Lamotrigine in an Exploratory Pilot Study.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
37151974,Online group music therapy: proactive management of undergraduate students' stress and anxiety.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
32217864,Effect of Antidepressants on Psychotic Symptoms in Parkinson Disease: A Review of Case Reports and Case Series.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
33736706,Reshaping the path of vascular cognitive impairment with resistance training: a study protocol for a randomized controlled trial.,OUT_OF_SCOPE,protocol_no_results,Study protocol without results
31913085,Effects of desvenlafaxine versus placebo on MDD symptom clusters: A pooled analysis.,OUT_OF_SCOPE,non_rct,Not an RCT
34622344,Functional and clinical outcomes of FMRI-based neurofeedback training in patients with alcohol dependence: a pilot study.,OUT_OF_SCOPE,non_rct,Not an RCT
32425802,Identification of a Serotonin 2A Receptor Subtype of Schizophrenia Spectrum Disorders With Pimavanserin: The Sub-Sero Proof-of-Concept Trial Protocol.,OUT_OF_SCOPE,protocol_no_results,Study protocol without results
31445873,Effects of Childhood and Adult Persistent Attention-Deficit/Hyperactivity Disorder on Risk of Motor Vehicle Crashes: Results From the Multimodal Treatment Study of Children With Attention-Deficit/Hyperactivity Disorder.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
34984068,Two-Step Resilience-Oriented Intervention for Veterans with Traumatic Brain Injury: A Pilot Randomized Controlled Trial.,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
36535606,"Randomized controlled trial of the behavioral intervention for increasing physical activity in multiple sclerosis project: Secondary, patient-reported outcomes.",OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
34128429,Development and validation of a prediction model of poor performance status and severe symptoms over time in cancer patients (PROVIEW+).,OUT_OF_SCOPE,non_rct,Not an RCT
36645227,Multicomponent intervention for frail and pre-frail older adults with acute cardiovascular conditions: The TARGET-EFT randomized clinical trial.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
34831999,Decreased Emotional Dysregulation Following Multi-Modal Motion-Assisted Memory Desensitization and Reconsolidation Therapy (3MDR): Identifying Possible Driving Factors in Remediation of Treatment-Resistant PTSD.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
35838438,Ethnoracial Inclusion in Clinical Trials of Ketamine in the Treatment of Mental Health Disorders.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
29388899,Change in Biased Thinking in a Treatment Based on the Motive-Oriented Therapeutic Relationship for Borderline Personality Disorder.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
27987441,Justice involvement among homeless individuals with mental illnesses: Are self-report and administrative measures comparable?,OUT_OF_SCOPE,non_pharma,Non-pharmacological intervention
32960651,"Effects of the Anti-stigma Workplace Intervention ""Working Mind"" in a Canadian Health-Care Setting: A Cluster-Randomized Trial of Immediate Versus Delayed Implementation.",OUT_OF_SCOPE,non_mh,No diagnosed MH condition
34264195,Barriers to the Use of Web-Based Mental Health Programs for Preventing Depression: Qualitative Study.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
36575631,"Impact of an online, individualised, patient reported outcome measures based patient decision aid on patient expectations, decisional regret, satisfaction, and health-related quality-of-life for patients considering total knee arthroplasty: Results from a randomised controlled trial.",OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
34886057,Existential Therapy for Children: Impact of a Philosophy for Children Intervention on Positive and Negative Indicators of Mental Health in Elementary School Children.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
33023582,Sex differences in the management of persons with dementia following a subnational primary care policy intervention.,OUT_OF_SCOPE,observational,Observational/non-interventional
29081307,Efficacy of vortioxetine in working patients with generalized anxiety disorder.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
34429604,"Safety and Effectiveness of Lurasidone in Patients with Schizophrenia: A 12-Week, Open-Label Extension Study.",OUT_OF_SCOPE,non_rct,Not an RCT
34477565,"Recovery Following Peer and Text Messaging Support After Discharge From Acute Psychiatric Care in Edmonton, Alberta: Controlled Observational Study.",OUT_OF_SCOPE,non_mh,No diagnosed MH condition
33526106,Pharmacogenetic-guided cannabis usage in the community pharmacy: evaluation of a pilot program.,OUT_OF_SCOPE,observational,Non-randomized observational pilot
35014972,Patients' Expectations and Experiences With a Mental Health-Focused Supportive Text Messaging Program: Mixed Methods Evaluation.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
35580433,The Effects of Psilocybin in Adults with Major Depressive Disorder and the General Population: Findings from Neuroimaging Studies.,OUT_OF_SCOPE,non_canadian,No Canadian site/PI identified
