id,title,decision,category,notes
36100328,CRISPR/Cas9 gene editing: New hope for Alzheimer's disease therapeutics,OUT_OF_SCOPE,not_mental_health,No MH condition identified
36167246,Real-world experience of esketamine use to manage treatment-resistant depression: A multicentric study on safety and effectiveness (REAL-ESK study).,OUT_OF_SCOPE,non_interventional,Study type: retrospective
33434704,"Mediterranean-DASH Intervention for Neurodegenerative Delay (MIND) study: Rationale, design and baseline characteristics of a randomized control trial of the MIND diet on cognitive decline",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
38101929,Management of chronic pain associated with temporomandibular disorders: a clinical practice guideline.,OUT_OF_SCOPE,non_interventional,"Study type: systematic review, meta-analysis, guideline"
29362209,Evaluation of an mHealth App (DeStressify) on University Students' Mental Health: Pilot Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
26981889,Indicators for Remission of Suicidal Ideation Following Magnetic Seizure Therapy in Patients With Treatment-Resistant Depression.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
26419766,Improvement in Social Competence Using a Randomized Trial of a Theatre Intervention for Children with Autism Spectrum Disorder.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
32812889,Evidence on Virtual Reality-Based Therapies for Psychiatric Disorders: Meta-Review of Meta-Analyses.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30564936,"Effects of a 12-week home-based exercise program on quality of life, psychological health, and the level of physical activity in colorectal cancer survivors: a randomized controlled trial.",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30327362,Pumps or multiple daily injections in pregnancy involving type 1 diabetes: A prespecified analysis of the CONCEPTT randomized trial,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31278067,"Safety and efficacy of epigallocatechin gallate in multiple system atrophy (PROMESA): a randomised, double-blind, placebo-controlled trial.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
29899050,Physical exercise programme during pregnancy decreases perinatal depression risk: a randomised controlled trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30952794,INTREPAD: A randomized trial of naproxen to slow progress of presymptomatic Alzheimer disease.,OUT_OF_SCOPE,not_mental_health,No MH condition identified
