id,title,decision,category,notes
29693533,Development and evaluation of a scale assessing therapist fidelity to guidelines for delivering therapist-assisted Internet-delivered cognitive behaviour therapy.,OUT_OF_SCOPE,non_interventional,Study type: guideline
31303261,Strengthened Hippocampal Circuits Underlie Enhanced Retrieval of Extinguished Fear Memories Following Mindfulness Training.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
,Current approaches against Alzheimer's disease in clinical trials,OUT_OF_SCOPE,not_mental_health,No MH condition identified
,Dissociation of Down syndrome and Alzheimer's disease effects with imaging,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30514614,Inferior thalamic peduncle deep brain stimulation for treatment-refractory obsessive-compulsive disorder: A phase 1 pilot trial,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31901940,Morphological Profiling of Schizophrenia: Cluster Analysis of MRI-Based Cortical Thickness Data,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
31647267,The Independent Roles of Mindfulness and Distress Tolerance in Treatment Outcomes in Dialectical Behavior Therapy Skills Training,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
32840330,Current and Evolving Treatment Strategies for the Alzheimer Disease Continuum,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
33870914,A Core Outcome Set for Research Evaluating Interventions to Prevent and/or Treat Delirium in Critically Ill Adults: An International Consensus Study (Del-COrS),OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
,Reducing Social Media Use Improves Appearance and Weight Esteem in Youth With Emotional Distress,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
38471397,Comparison of two plasma p-tau217 assays to detect and monitor Alzheimer's pathology.,OUT_OF_SCOPE,not_mental_health,No MH condition identified
32106225,Trajectories and mental health-related predictors of perceived discrimination and stigma among homeless adults with mental illness.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
35286849,The effects of MDMA-assisted therapy on alcohol and substance use in a phase 3 trial for treatment of severe PTSD.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
36409969,"Phase IIb Randomized, Placebo-Controlled, Dose-Escalating, Double-Blind Study of Cannabidiol Oil for the Relief of Symptoms in Advanced Cancer (MedCan1-CBD).",OUT_OF_SCOPE,not_canadian_not_mh,"Australian study; cancer symptom management, not primary MH condition"
27284082,Methylene blue treatment for residual symptoms of bipolar disorder: randomised crossover study.,MAP,meets_all_criteria,"RCT crossover; bipolar disorder (DSM-5); methylene blue (pharmacotherapy); Canadian PIs (Alda M/Dalhousie, MacQueen G); 2017"
34228123,Efficacy of a stepped care approach to deliver cognitive-behavioral therapy for insomnia in cancer patients: a noninferiority randomized controlled trial.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
32084347,Therapeutic Effects of Exercise Training on Elderly Patients With Dementia: A Randomized Controlled Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
33264098,"Correction: A Mindfulness-Based Intervention for Student Depression, Anxiety, and Stress: Randomized Controlled Trial.",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31045590,"Curcumin as Add-On to Antipsychotic Treatment in Patients With Chronic Schizophrenia: A Randomized, Double-Blind, Placebo-Controlled Study.",OUT_OF_SCOPE,not_canadian,Calgary refers to Calgary Depression Scale (rating instrument); Israeli study
28266318,A randomised controlled trial of Intensive Short-Term Dynamic Psychotherapy for treatment resistant depression: the Halifax Depression Study.,OUT_OF_SCOPE,not_pharmacotherapy,"Intervention is psychotherapy (ISTDP), not pharmacotherapy; antidepressants are background treatment"
28262134,Interventions in ADHD: A comparative review of stimulant medications and behavioral therapies.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
32970955,Osteochondroplasty and Labral Repair for the Treatment of Young Adults With Femoroacetabular Impingement: A Randomized Controlled Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30944135,Slow release oral morphine versus methadone for the treatment of opioid use disorder.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
30243421,Randomized controlled pilot trial of supportive text messaging for alcohol use disorder patients.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30630455,"Prevalence and correlates of psychological distress among 13-14 year old adolescent girls in North Karnataka, South India: a cross-sectional study.",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
29344340,Assessment and management of sexual dysfunction in the context of depression.,OUT_OF_SCOPE,not_rct,No RCT indicators found
26918508,General practitioners' insight into deprescribing for the multimorbid older individual: a qualitative study.,OUT_OF_SCOPE,non_interventional,"Study type: qualitative, study design, guideline"
27725655,Structural brain changes are associated with response of negative symptoms to prefrontal repetitive transcranial magnetic stimulation in patients with schizophrenia.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
26670938,How Does the Fast Track Intervention Prevent Adverse Outcomes in Young Adulthood?,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
,Iran diabetes research roadmap (IDRR) study: A preliminary study on diabetes research in the world and Iran,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
,"Models of Psychedelic-Assisted Psychotherapy: A Contemporary Assessment and an Introduction to EMBARK, a Transdiagnostic, Trans-Drug Model",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30381374,Mirtazapine added to SSRIs or SNRIs for treatment resistant depression in primary care: phase III randomised placebo controlled trial (MIR).,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
31246882,A Pilot Randomized Controlled Trial of Cognitive-Behavioral Therapy for Insomnia in Adolescents With Persistent Postconcussion Symptoms.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
30699842,"Nutraceuticals for major depressive disorder- more is not merrier: An 8-week double-blind, randomised, controlled trial.",OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
26460229,Optimal duration of risperidone or olanzapine adjunctive therapy to mood stabilizer following remission of a manic episode: A CANMAT randomized double-blind trial.,MAP,meets_all_criteria,"RCT; bipolar I (DSM-5); risperidone/olanzapine adjunctive (antipsychotic); CANMAT trial, Canadian PIs (Yatham, Lam, Milev et al); 2016"
28013123,"A randomized, double-blind, placebo-controlled, crossover trial evaluating the effect of intranasal insulin on cognition and mood in individuals with treatment-resistant major depressive disorder.",MAP,meets_all_criteria,"RCT; MDD treatment-resistant (DSM-5); intranasal insulin (pharmacotherapy for MH cognition); Canadian PIs (Kennedy SH, McIntyre RS, Toronto); 2017"
26926882,"The functional serotonin 1a receptor promoter polymorphism, rs6295, is associated with psychiatric illness and differences in transcription.",OUT_OF_SCOPE,non_interventional,"Study type: In vitro, epidemiolog, genetic"
28289280,"Biochemical, physiological and clinical effects of l-methylfolate in schizophrenia: a randomized controlled trial.",OUT_OF_SCOPE,not_canadian,Calgary refers to Calgary Depression Scale; US study (Harvard/MGH)
31822848,Effectiveness of the Genomics ADvISER decision aid for the selection of secondary findings from genomic sequencing: a randomized clinical trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
33031817,Trace Amine-Associated Receptor 1 (TAAR1): A new drug target for psychiatry?,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31906021,Exercise and Horticultural Programs for Older Adults with Depressive Symptoms and Memory Problems: A Randomized Controlled Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
26880694,"A randomised, controlled trial of the effects of a mobile telehealth intervention on clinical and patient-reported outcomes in people with poorly controlled diabetes.",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
29422453,Telehealth Rehabilitation for Cognitive Impairment: Randomized Controlled Feasibility Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
34060934,Effects of Combined and Alone Transcranial Motor Cortex Stimulation and Mirror Therapy in Phantom Limb Pain: A Randomized Factorial Trial.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
36398843,Yoga for chronic non-specific low back pain.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
27677983,"The International College of Neuropsychopharmacology (CINP) Treatment Guidelines for Bipolar Disorder in Adults (CINP-BD-2017), Part 4: Unmet Needs in the Treatment of Bipolar Disorder and Recommendations for Future Research.",OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
31612833,Sleep Terrors: An Updated Review.,OUT_OF_SCOPE,not_canadian,No Canadian site/PI indicators
29083997,Exploring Parental and Staff Perceptions of the Family-Integrated Care Model: A Qualitative Focus Group Study.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
29542112,Laryngeal mask airway versus bag-mask ventilation or endotracheal intubation for neonatal resuscitation.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
28074090,Application of Machine Learning in Postural Control Kinematics for the Diagnosis of Alzheimer's Disease.,OUT_OF_SCOPE,not_mental_health,No MH condition identified
30123243,Beneficial Effect of Multidomain Cognitive Training on the Neuropsychological Performance of Patients with Early-Stage Alzheimer's Disease,OUT_OF_SCOPE,not_mental_health,No MH condition identified
34872625,Results of the First Randomized Controlled Trial of Integrated Cognitive-Behavioral Therapy for Eating Disorders and Posttraumatic Stress Disorder - CORRIGENDUM.,OUT_OF_SCOPE,not_pharmacotherapy,No pharma intervention
